,City,status,Number,rpt_date
627,Indianola,Recovered*,100,12/7/2021
628,Inola,Active,29,12/7/2021
629,Inola,Deceased,17,12/7/2021
630,Inola,Recovered*,1125,12/7/2021
631,Jay,Active,28,12/7/2021
632,Jay,Deceased,32,12/7/2021
633,Jay,Recovered*,1784,12/7/2021
634,Jenks,Active,72,12/7/2021
635,Jenks,Deceased,44,12/7/2021
636,Jenks,Recovered*,4073,12/7/2021
637,Jennings,Active,1 to 4,12/7/2021
638,Jennings,Deceased,6,12/7/2021
639,Jennings,Recovered*,324,12/7/2021
640,Jet,Active,1 to 4,12/7/2021
641,Jet,Deceased,1 to 4,12/7/2021
642,Jet,Recovered*,67,12/7/2021
643,Jones,Active,11,12/7/2021
644,Jones,Deceased,23,12/7/2021
645,Jones,Recovered*,899,12/7/2021
646,Kansas,Active,5,12/7/2021
647,Kansas,Deceased,8,12/7/2021
648,Kansas,Recovered*,616,12/7/2021
649,Kaw City,Active,5,12/7/2021
650,Kaw City,Deceased,1 to 4,12/7/2021
651,Kaw City,Recovered*,107,12/7/2021
652,Kellyville,Active,6,12/7/2021
653,Kellyville,Deceased,8,12/7/2021
654,Kellyville,Recovered*,499,12/7/2021
655,Kemp,Recovered*,10,12/7/2021
656,Kendrick,Recovered*,1 to 4,12/7/2021
657,Kenefic,Active,1 to 4,12/7/2021
658,Kenefic,Deceased,1 to 4,12/7/2021
659,Kenefic,Recovered*,101,12/7/2021
660,Keota,Active,1 to 4,12/7/2021
661,Keota,Recovered*,358,12/7/2021
662,Ketchum,Active,1 to 4,12/7/2021
663,Ketchum,Deceased,1 to 4,12/7/2021
664,Ketchum,Recovered*,100,12/7/2021
665,Keyes,Active,9,12/7/2021
666,Keyes,Recovered*,61,12/7/2021
667,Kiefer,Active,1 to 4,12/7/2021
668,Kiefer,Deceased,7,12/7/2021
669,Kiefer,Recovered*,519,12/7/2021
670,Kingfisher,Active,20,12/7/2021
671,Kingfisher,Deceased,28,12/7/2021
672,Kingfisher,Recovered*,1082,12/7/2021
673,Kingston,Active,21,12/7/2021
674,Kingston,Deceased,17,12/7/2021
675,Kingston,Recovered*,1295,12/7/2021
676,Kinta,Active,1 to 4,12/7/2021
677,Kinta,Deceased,5,12/7/2021
678,Kinta,Recovered*,116,12/7/2021
679,Kiowa,Active,6,12/7/2021
680,Kiowa,Deceased,1 to 4,12/7/2021
681,Kiowa,Recovered*,212,12/7/2021
682,Konawa,Active,1 to 4,12/7/2021
683,Konawa,Deceased,15,12/7/2021
684,Konawa,Recovered*,518,12/7/2021
685,Krebs,Deceased,7,12/7/2021
686,Krebs,Recovered*,228,12/7/2021
687,Kremlin,Recovered*,72,12/7/2021
688,Lahoma,Active,1 to 4,12/7/2021
689,Lahoma,Deceased,6,12/7/2021
690,Lahoma,Recovered*,174,12/7/2021
691,Lamar,Deceased,1 to 4,12/7/2021
692,Lamar,Recovered*,36,12/7/2021
693,Lamont,Deceased,1 to 4,12/7/2021
694,Lamont,Recovered*,89,12/7/2021
695,Langley,Active,5,12/7/2021
696,Langley,Deceased,1 to 4,12/7/2021
697,Langley,Recovered*,127,12/7/2021
698,Langston,Deceased,1 to 4,12/7/2021
699,Langston,Recovered*,79,12/7/2021
700,Laverne,Active,7,12/7/2021
701,Laverne,Deceased,1 to 4,12/7/2021
702,Laverne,Recovered*,283,12/7/2021
703,Lawton,Active,97,12/7/2021
704,Lawton,Deceased,274,12/7/2021
705,Lawton,Recovered*,12958,12/7/2021
706,Le Flore,Recovered*,1 to 4,12/7/2021
707,Leedey,Deceased,7,12/7/2021
708,Leedey,Recovered*,155,12/7/2021
709,Lehigh,Recovered*,81,12/7/2021
710,Lenapah,Active,1 to 4,12/7/2021
711,Lenapah,Deceased,1 to 4,12/7/2021
712,Lenapah,Recovered*,106,12/7/2021
713,Leon,Recovered*,38,12/7/2021
714,Lexington,Active,20,12/7/2021
715,Lexington,Deceased,36,12/7/2021
716,Lexington,Recovered*,1631,12/7/2021
717,Lindsay,Active,13,12/7/2021
718,Lindsay,Deceased,24,12/7/2021
719,Lindsay,Recovered*,1067,12/7/2021
720,Loco,Deceased,1 to 4,12/7/2021
721,Loco,Recovered*,76,12/7/2021
722,Locust Grove,Active,21,12/7/2021
723,Locust Grove,Deceased,14,12/7/2021
724,Locust Grove,Recovered*,1234,12/7/2021
725,Lone Grove,Active,7,12/7/2021
726,Lone Grove,Deceased,14,12/7/2021
727,Lone Grove,Recovered*,740,12/7/2021
728,Lone Wolf,Active,1 to 4,12/7/2021
729,Lone Wolf,Recovered*,84,12/7/2021
730,Longdale,Active,1 to 4,12/7/2021
731,Longdale,Deceased,1 to 4,12/7/2021
732,Longdale,Recovered*,108,12/7/2021
733,Lookeba,Deceased,5,12/7/2021
734,Lookeba,Recovered*,114,12/7/2021
735,Loveland,Recovered*,7,12/7/2021
736,Loyal,Deceased,1 to 4,12/7/2021
737,Loyal,Recovered*,55,12/7/2021
738,Luther,Active,5,12/7/2021
739,Luther,Deceased,10,12/7/2021
740,Luther,Recovered*,589,12/7/2021
741,Macomb,Active,1 to 4,12/7/2021
742,Macomb,Deceased,1 to 4,12/7/2021
743,Macomb,Recovered*,293,12/7/2021
744,Madill,Active,25,12/7/2021
745,Madill,Deceased,13,12/7/2021
746,Madill,Recovered*,1502,12/7/2021
747,Manchester,Recovered*,19,12/7/2021
748,Mangum,Active,8,12/7/2021
749,Mangum,Deceased,17,12/7/2021
750,Mangum,Recovered*,509,12/7/2021
751,Manitou,Recovered*,24,12/7/2021
752,Mannford,Active,36,12/7/2021
753,Mannford,Deceased,37,12/7/2021
754,Mannford,Recovered*,1232,12/7/2021
755,Mannsville,Active,1 to 4,12/7/2021
756,Mannsville,Deceased,5,12/7/2021
757,Mannsville,Recovered*,211,12/7/2021
758,Maramec,Recovered*,55,12/7/2021
759,Marble City,Active,1 to 4,12/7/2021
760,Marble City,Deceased,1 to 4,12/7/2021
761,Marble City,Recovered*,105,12/7/2021
762,Marietta,Active,7,12/7/2021
763,Marietta,Deceased,24,12/7/2021
764,Marietta,Recovered*,1310,12/7/2021
765,Marland,Active,1 to 4,12/7/2021
766,Marland,Deceased,1 to 4,12/7/2021
767,Marland,Recovered*,80,12/7/2021
768,Marlow,Active,26,12/7/2021
769,Marlow,Deceased,29,12/7/2021
770,Marlow,Recovered*,1627,12/7/2021
771,Marshall,Active,1 to 4,12/7/2021
772,Marshall,Deceased,1 to 4,12/7/2021
773,Marshall,Recovered*,49,12/7/2021
774,Martha,Deceased,1 to 4,12/7/2021
775,Martha,Recovered*,29,12/7/2021
776,Maud,Deceased,1 to 4,12/7/2021
777,Maud,Recovered*,293,12/7/2021
778,May,Recovered*,27,12/7/2021
779,Maysville,Active,1 to 4,12/7/2021
780,Maysville,Deceased,10,12/7/2021
781,Maysville,Recovered*,348,12/7/2021
782,McAlester,Active,62,12/7/2021
783,McAlester,Deceased,112,12/7/2021
784,McAlester,Recovered*,4707,12/7/2021
785,McCurtain,Deceased,1 to 4,12/7/2021
786,McCurtain,Recovered*,156,12/7/2021
787,McLoud,Active,39,12/7/2021
788,McLoud,Deceased,32,12/7/2021
789,McLoud,Recovered*,1787,12/7/2021
790,Mead,Active,5,12/7/2021
791,Mead,Deceased,7,12/7/2021
792,Mead,Recovered*,535,12/7/2021
793,Medford,Deceased,1 to 4,12/7/2021
794,Medford,Recovered*,232,12/7/2021
795,Medicine Park,Deceased,1 to 4,12/7/2021
796,Medicine Park,Recovered*,39,12/7/2021
797,Meeker,Active,13,12/7/2021
798,Meeker,Deceased,25,12/7/2021
799,Meeker,Recovered*,698,12/7/2021
800,Meno,Recovered*,71,12/7/2021
801,Meridian,Active,1 to 4,12/7/2021
802,Meridian,Deceased,1 to 4,12/7/2021
803,Meridian,Recovered*,35,12/7/2021
804,Miami,Active,75,12/7/2021
805,Miami,Deceased,51,12/7/2021
806,Miami,Recovered*,3404,12/7/2021
807,Midwest City,Active,7,12/7/2021
808,Midwest City,Deceased,23,12/7/2021
809,Midwest City,Recovered*,782,12/7/2021
810,Milburn,Deceased,1 to 4,12/7/2021
811,Milburn,Recovered*,213,12/7/2021
812,Mill Creek,Deceased,1 to 4,12/7/2021
813,Mill Creek,Recovered*,144,12/7/2021
814,Millerton,Active,1 to 4,12/7/2021
815,Millerton,Deceased,1 to 4,12/7/2021
816,Millerton,Recovered*,43,12/7/2021
817,Minco,Active,5,12/7/2021
818,Minco,Deceased,5,12/7/2021
819,Minco,Recovered*,468,12/7/2021
820,Moffett,Recovered*,7,12/7/2021
821,Moore,Active,183,12/7/2021
822,Moore,Deceased,110,12/7/2021
823,Moore,Recovered*,9983,12/7/2021
824,Mooreland,Active,5,12/7/2021
825,Mooreland,Deceased,6,12/7/2021
826,Mooreland,Recovered*,286,12/7/2021
827,Morris,Active,12,12/7/2021
828,Morris,Deceased,14,12/7/2021
829,Morris,Recovered*,563,12/7/2021
830,Morrison,Active,1 to 4,12/7/2021
831,Morrison,Deceased,1 to 4,12/7/2021
832,Morrison,Recovered*,270,12/7/2021
833,Mounds,Active,23,12/7/2021
834,Mounds,Deceased,21,12/7/2021
835,Mounds,Recovered*,1124,12/7/2021
836,Mountain Park,Deceased,1 to 4,12/7/2021
837,Mountain Park,Recovered*,68,12/7/2021
838,Mountain View,Active,6,12/7/2021
839,Mountain View,Deceased,5,12/7/2021
840,Mountain View,Recovered*,139,12/7/2021
841,Muldrow,Active,28,12/7/2021
842,Muldrow,Deceased,16,12/7/2021
843,Muldrow,Recovered*,1834,12/7/2021
844,Mulhall,Active,1 to 4,12/7/2021
845,Mulhall,Recovered*,137,12/7/2021
846,Muskogee,Active,98,12/7/2021
847,Muskogee,Deceased,198,12/7/2021
848,Muskogee,Recovered*,7953,12/7/2021
849,Mustang,Active,68,12/7/2021
850,Mustang,Deceased,73,12/7/2021
851,Mustang,Recovered*,4058,12/7/2021
852,Mutual,Active,1 to 4,12/7/2021
853,Mutual,Recovered*,56,12/7/2021
854,Nash,Deceased,1 to 4,12/7/2021
855,Nash,Recovered*,74,12/7/2021
856,New Cordell,Active,13,12/7/2021
857,New Cordell,Deceased,9,12/7/2021
858,New Cordell,Recovered*,524,12/7/2021
859,Newcastle,Active,22,12/7/2021
860,Newcastle,Deceased,17,12/7/2021
861,Newcastle,Recovered*,1835,12/7/2021
862,Newkirk,Active,12,12/7/2021
863,Newkirk,Deceased,9,12/7/2021
864,Newkirk,Recovered*,665,12/7/2021
865,Nichols Hills,Active,7,12/7/2021
866,Nichols Hills,Deceased,1 to 4,12/7/2021
867,Nichols Hills,Recovered*,517,12/7/2021
868,Nicoma Park,Deceased,1 to 4,12/7/2021
869,Nicoma Park,Recovered*,54,12/7/2021
870,Ninnekah,Active,8,12/7/2021
871,Ninnekah,Deceased,6,12/7/2021
872,Ninnekah,Recovered*,263,12/7/2021
873,Noble,Active,49,12/7/2021
874,Noble,Deceased,32,12/7/2021
875,Noble,Recovered*,2059,12/7/2021
876,Norge,Recovered*,1 to 4,12/7/2021
877,Norman,Active,318,12/7/2021
878,Norman,Deceased,259,12/7/2021
879,Norman,Recovered*,19971,12/7/2021
880,North Miami,Active,1 to 4,12/7/2021
881,North Miami,Recovered*,55,12/7/2021
882,Nowata,Active,25,12/7/2021
883,Nowata,Deceased,18,12/7/2021
884,Nowata,Recovered*,1098,12/7/2021
885,Oakland,Active,1 to 4,12/7/2021
886,Oakland,Recovered*,1 to 4,12/7/2021
887,Oaks,Active,5,12/7/2021
888,Oaks,Deceased,1 to 4,12/7/2021
889,Oaks,Recovered*,143,12/7/2021
890,Oakwood,Active,1 to 4,12/7/2021
891,Oakwood,Recovered*,37,12/7/2021
892,Ochelata,Active,6,12/7/2021
893,Ochelata,Deceased,9,12/7/2021
894,Ochelata,Recovered*,365,12/7/2021
895,Oilton,Active,1 to 4,12/7/2021
896,Oilton,Deceased,7,12/7/2021
897,Oilton,Recovered*,187,12/7/2021
898,Okarche,Active,1 to 4,12/7/2021
899,Okarche,Deceased,6,12/7/2021
900,Okarche,Recovered*,308,12/7/2021
901,Okay,Active,1 to 4,12/7/2021
902,Okay,Deceased,1 to 4,12/7/2021
903,Okay,Recovered*,94,12/7/2021
904,Okeene,Active,1 to 4,12/7/2021
905,Okeene,Deceased,6,12/7/2021
906,Okeene,Recovered*,293,12/7/2021
907,Okemah,Active,31,12/7/2021
908,Okemah,Deceased,23,12/7/2021
909,Okemah,Recovered*,1137,12/7/2021
910,Oklahoma City,Active,1348,12/7/2021
911,Oklahoma City,Deceased,1579,12/7/2021
912,Oklahoma City,Recovered*,91693,12/7/2021
913,Oklahoma County,Recovered*,1 to 4,12/7/2021
914,Okmulgee,Active,59,12/7/2021
915,Okmulgee,Deceased,67,12/7/2021
916,Okmulgee,Recovered*,2583,12/7/2021
917,Oktaha,Active,1 to 4,12/7/2021
918,Oktaha,Deceased,7,12/7/2021
919,Oktaha,Recovered*,251,12/7/2021
920,Olustee,Active,1 to 4,12/7/2021
921,Olustee,Recovered*,131,12/7/2021
922,Oologah,Active,23,12/7/2021
923,Oologah,Deceased,10,12/7/2021
924,Oologah,Recovered*,782,12/7/2021
925,Optima,Recovered*,34,12/7/2021
926,Orlando,Active,1 to 4,12/7/2021
927,Orlando,Deceased,1 to 4,12/7/2021
928,Orlando,Recovered*,84,12/7/2021
929,Osage,Deceased,1 to 4,12/7/2021
930,Osage,Recovered*,69,12/7/2021
931,Owasso,Active,174,12/7/2021
932,Owasso,Deceased,135,12/7/2021
933,Owasso,Recovered*,8071,12/7/2021
934,Paden,Deceased,1 to 4,12/7/2021
935,Paden,Recovered*,299,12/7/2021
936,Panama,Active,12,12/7/2021
937,Panama,Deceased,1 to 4,12/7/2021
938,Panama,Recovered*,253,12/7/2021
939,Paoli,Active,1 to 4,12/7/2021
940,Paoli,Deceased,1 to 4,12/7/2021
941,Paoli,Recovered*,281,12/7/2021
942,Paradise Hill,Recovered*,1 to 4,12/7/2021
943,Pauls Valley,Active,20,12/7/2021
944,Pauls Valley,Deceased,41,12/7/2021
945,Pauls Valley,Recovered*,1657,12/7/2021
946,Pawhuska,Active,7,12/7/2021
947,Pawhuska,Deceased,15,12/7/2021
948,Pawhuska,Recovered*,784,12/7/2021
949,Pawnee,Active,12,12/7/2021
950,Pawnee,Deceased,26,12/7/2021
951,Pawnee,Recovered*,665,12/7/2021
952,Pensacola,Recovered*,1 to 4,12/7/2021
953,Peoria,Recovered*,16,12/7/2021
954,Perkins,Active,12,12/7/2021
955,Perkins,Deceased,7,12/7/2021
956,Perkins,Recovered*,855,12/7/2021
957,Perry,Active,13,12/7/2021
958,Perry,Deceased,21,12/7/2021
959,Perry,Recovered*,1051,12/7/2021
960,Piedmont,Active,56,12/7/2021
961,Piedmont,Deceased,13,12/7/2021
962,Piedmont,Recovered*,1839,12/7/2021
963,Pink,Recovered*,1 to 4,12/7/2021
964,Pittsburg,Active,1 to 4,12/7/2021
965,Pittsburg,Deceased,1 to 4,12/7/2021
966,Pittsburg,Recovered*,116,12/7/2021
967,Pocasset,Active,1 to 4,12/7/2021
968,Pocasset,Deceased,1 to 4,12/7/2021
969,Pocasset,Recovered*,93,12/7/2021
970,Pocola,Active,1 to 4,12/7/2021
971,Pocola,Deceased,6,12/7/2021
972,Pocola,Recovered*,640,12/7/2021
973,Ponca City,Active,114,12/7/2021
974,Ponca City,Deceased,111,12/7/2021
975,Ponca City,Recovered*,5600,12/7/2021
976,Pond Creek,Active,1 to 4,12/7/2021
977,Pond Creek,Recovered*,175,12/7/2021
978,Porter,Active,15,12/7/2021
979,Porter,Deceased,15,12/7/2021
980,Porter,Recovered*,496,12/7/2021
981,Porum,Active,1 to 4,12/7/2021
982,Porum,Deceased,7,12/7/2021
983,Porum,Recovered*,423,12/7/2021
984,Poteau,Active,57,12/7/2021
985,Poteau,Deceased,28,12/7/2021
986,Poteau,Recovered*,2313,12/7/2021
987,Prague,Active,17,12/7/2021
988,Prague,Deceased,15,12/7/2021
989,Prague,Recovered*,815,12/7/2021
990,Prue,Active,1 to 4,12/7/2021
991,Prue,Deceased,1 to 4,12/7/2021
992,Prue,Recovered*,86,12/7/2021
993,Pryor Creek,Active,34,12/7/2021
994,Pryor Creek,Deceased,54,12/7/2021
995,Pryor Creek,Recovered*,2717,12/7/2021
996,Purcell,Active,19,12/7/2021
997,Purcell,Deceased,38,12/7/2021
998,Purcell,Recovered*,1952,12/7/2021
999,Putnam,Deceased,1 to 4,12/7/2021
1000,Putnam,Recovered*,13,12/7/2021
1001,Quapaw,Active,15,12/7/2021
1002,Quapaw,Deceased,17,12/7/2021
1003,Quapaw,Recovered*,546,12/7/2021
1004,Quinton,Active,9,12/7/2021
1005,Quinton,Deceased,7,12/7/2021
1006,Quinton,Recovered*,305,12/7/2021
1007,Ralston,Deceased,1 to 4,12/7/2021
1008,Ralston,Recovered*,68,12/7/2021
1009,Ramona,Active,1 to 4,12/7/2021
1010,Ramona,Deceased,10,12/7/2021
1011,Ramona,Recovered*,358,12/7/2021
1012,Randlett,Deceased,1 to 4,12/7/2021
1013,Randlett,Recovered*,93,12/7/2021
1014,Ratliff City,Deceased,1 to 4,12/7/2021
1015,Ratliff City,Recovered*,151,12/7/2021
1016,Rattan,Active,1 to 4,12/7/2021
1017,Rattan,Deceased,1 to 4,12/7/2021
1018,Rattan,Recovered*,133,12/7/2021
1019,Ravia,Active,1 to 4,12/7/2021
1020,Ravia,Deceased,1 to 4,12/7/2021
1021,Ravia,Recovered*,122,12/7/2021
1022,Red Oak,Active,5,12/7/2021
1023,Red Oak,Deceased,1 to 4,12/7/2021
1024,Red Oak,Recovered*,276,12/7/2021
1025,Red Rock,Active,1 to 4,12/7/2021
1026,Red Rock,Deceased,1 to 4,12/7/2021
1027,Red Rock,Recovered*,216,12/7/2021
1028,Redbird,Recovered*,15,12/7/2021
1029,Rentiesville,Recovered*,6,12/7/2021
1030,Reydon,Active,10,12/7/2021
1031,Reydon,Deceased,1 to 4,12/7/2021
1032,Reydon,Recovered*,82,12/7/2021
1033,Ringling,Active,1 to 4,12/7/2021
1034,Ringling,Deceased,1 to 4,12/7/2021
1035,Ringling,Recovered*,348,12/7/2021
1036,Ringwood,Active,1 to 4,12/7/2021
1037,Ringwood,Deceased,1 to 4,12/7/2021
1038,Ringwood,Recovered*,253,12/7/2021
1039,Ripley,Active,1 to 4,12/7/2021
1040,Ripley,Deceased,1 to 4,12/7/2021
1041,Ripley,Recovered*,147,12/7/2021
1042,Rock Island,Recovered*,1 to 4,12/7/2021
1043,Rocky,Active,9,12/7/2021
1044,Rocky,Recovered*,71,12/7/2021
1045,Roff,Active,9,12/7/2021
1046,Roff,Deceased,1 to 4,12/7/2021
1047,Roff,Recovered*,290,12/7/2021
1048,Roland,Active,8,12/7/2021
1049,Roland,Deceased,7,12/7/2021
1050,Roland,Recovered*,763,12/7/2021
1051,Roosevelt,Active,1 to 4,12/7/2021
1052,Roosevelt,Deceased,1 to 4,12/7/2021
1053,Roosevelt,Recovered*,64,12/7/2021
1054,Rosston,Recovered*,18,12/7/2021
1055,Rush Springs,Active,11,12/7/2021
1056,Rush Springs,Deceased,6,12/7/2021
1057,Rush Springs,Recovered*,411,12/7/2021
1058,Ryan,Active,9,12/7/2021
1059,Ryan,Deceased,1 to 4,12/7/2021
1060,Ryan,Recovered*,139,12/7/2021
1061,Salina,Active,17,12/7/2021
1062,Salina,Deceased,18,12/7/2021
1063,Salina,Recovered*,995,12/7/2021
1064,Sallisaw,Active,42,12/7/2021
1065,Sallisaw,Deceased,35,12/7/2021
1066,Sallisaw,Recovered*,2602,12/7/2021
1067,Sand Springs,Active,100,12/7/2021
1068,Sand Springs,Deceased,109,12/7/2021
1069,Sand Springs,Recovered*,5211,12/7/2021
1070,Sapulpa,Active,96,12/7/2021
1071,Sapulpa,Deceased,110,12/7/2021
1072,Sapulpa,Recovered*,5145,12/7/2021
1073,Sasakwa,Active,1 to 4,12/7/2021
1074,Sasakwa,Deceased,1 to 4,12/7/2021
1075,Sasakwa,Recovered*,137,12/7/2021
1076,Savanna,Active,1 to 4,12/7/2021
1077,Savanna,Deceased,1 to 4,12/7/2021
1078,Savanna,Recovered*,119,12/7/2021
1079,Sawyer,Deceased,1 to 4,12/7/2021
1080,Sawyer,Recovered*,121,12/7/2021
1081,Sayre,Active,37,12/7/2021
1082,Sayre,Deceased,21,12/7/2021
1083,Sayre,Recovered*,1037,12/7/2021
1084,Schulter,Recovered*,57,12/7/2021
1085,Seiling,Active,11,12/7/2021
1086,Seiling,Deceased,10,12/7/2021
1087,Seiling,Recovered*,222,12/7/2021
1088,Seminole,Active,26,12/7/2021
1089,Seminole,Deceased,51,12/7/2021
1090,Seminole,Recovered*,2183,12/7/2021
1091,Sentinel,Active,12,12/7/2021
1092,Sentinel,Deceased,1 to 4,12/7/2021
1093,Sentinel,Recovered*,166,12/7/2021
1094,Shady Point,Active,1 to 4,12/7/2021
1095,Shady Point,Deceased,1 to 4,12/7/2021
1096,Shady Point,Recovered*,287,12/7/2021
1097,Sharon,Active,1 to 4,12/7/2021
1098,Sharon,Deceased,1 to 4,12/7/2021
1099,Sharon,Recovered*,69,12/7/2021
1100,Shattuck,Active,9,12/7/2021
1101,Shattuck,Deceased,1 to 4,12/7/2021
1102,Shattuck,Recovered*,252,12/7/2021
1103,Shawnee,Active,126,12/7/2021
1104,Shawnee,Deceased,139,12/7/2021
1105,Shawnee,Recovered*,7502,12/7/2021
1106,Shidler,Active,1 to 4,12/7/2021
1107,Shidler,Deceased,1 to 4,12/7/2021
1108,Shidler,Recovered*,95,12/7/2021
1109,Skedee,Recovered*,11,12/7/2021
1110,Skiatook,Active,75,12/7/2021
1111,Skiatook,Deceased,36,12/7/2021
1112,Skiatook,Recovered*,2629,12/7/2021
1113,Slaughterville,Recovered*,1 to 4,12/7/2021
1114,Slick,Deceased,1 to 4,12/7/2021
1115,Slick,Recovered*,15,12/7/2021
1116,Smith Village,Recovered*,1 to 4,12/7/2021
1117,Snyder,Active,1 to 4,12/7/2021
1118,Snyder,Deceased,15,12/7/2021
1119,Snyder,Recovered*,226,12/7/2021
1120,Soper,Deceased,1 to 4,12/7/2021
1121,Soper,Recovered*,226,12/7/2021
1122,South Coffeyville,Deceased,1 to 4,12/7/2021
1123,South Coffeyville,Recovered*,25,12/7/2021
1124,Sparks,Active,1 to 4,12/7/2021
1125,Sparks,Deceased,1 to 4,12/7/2021
1126,Sparks,Recovered*,88,12/7/2021
1127,Spavinaw,Active,5,12/7/2021
1128,Spavinaw,Deceased,1 to 4,12/7/2021
1129,Spavinaw,Recovered*,257,12/7/2021
1130,Spencer,Active,8,12/7/2021
1131,Spencer,Deceased,25,12/7/2021
1132,Spencer,Recovered*,884,12/7/2021
1133,Sperry,Active,17,12/7/2021
1134,Sperry,Deceased,7,12/7/2021
1135,Sperry,Recovered*,956,12/7/2021
1136,Spiro,Active,14,12/7/2021
1137,Spiro,Deceased,5,12/7/2021
1138,Spiro,Recovered*,1071,12/7/2021
1139,Sportsmen Acres,Recovered*,1 to 4,12/7/2021
1140,Springer,Active,1 to 4,12/7/2021
1141,Springer,Deceased,1 to 4,12/7/2021
1142,Springer,Recovered*,139,12/7/2021
1143,St. Louis,Recovered*,1 to 4,12/7/2021
1144,Sterling,Active,1 to 4,12/7/2021
1145,Sterling,Deceased,1 to 4,12/7/2021
1146,Sterling,Recovered*,122,12/7/2021
1147,Stidham,Recovered*,1 to 4,12/7/2021
1148,Stigler,Active,6,12/7/2021
1149,Stigler,Deceased,21,12/7/2021
1150,Stigler,Recovered*,1136,12/7/2021
1151,Stillwater,Active,98,12/7/2021
1152,Stillwater,Deceased,72,12/7/2021
1153,Stillwater,Recovered*,8580,12/7/2021
1154,Stilwell,Active,32,12/7/2021
1155,Stilwell,Deceased,44,12/7/2021
1156,Stilwell,Recovered*,3207,12/7/2021
1157,Stonewall,Deceased,5,12/7/2021
1158,Stonewall,Recovered*,421,12/7/2021
1159,Strang,Active,1 to 4,12/7/2021
1160,Strang,Recovered*,85,12/7/2021
1161,Stratford,Active,1 to 4,12/7/2021
1162,Stratford,Deceased,13,12/7/2021
1163,Stratford,Recovered*,593,12/7/2021
1164,Stringtown,Deceased,1 to 4,12/7/2021
1165,Stringtown,Recovered*,132,12/7/2021
1166,Strong City,Recovered*,5,12/7/2021
1167,Stroud,Active,9,12/7/2021
1168,Stroud,Deceased,16,12/7/2021
1169,Stroud,Recovered*,649,12/7/2021
1170,Stuart,Active,1 to 4,12/7/2021
1171,Stuart,Deceased,1 to 4,12/7/2021
1172,Stuart,Recovered*,153,12/7/2021
1173,Sulphur,Active,16,12/7/2021
1174,Sulphur,Deceased,36,12/7/2021
1175,Sulphur,Recovered*,1604,12/7/2021
1176,Sweetwater,Active,6,12/7/2021
1177,Sweetwater,Deceased,1 to 4,12/7/2021
1178,Sweetwater,Recovered*,43,12/7/2021
1179,Taft,Active,1 to 4,12/7/2021
1180,Taft,Deceased,5,12/7/2021
1181,Taft,Recovered*,1713,12/7/2021
1182,Tahlequah,Active,67,12/7/2021
1183,Tahlequah,Deceased,81,12/7/2021
1184,Tahlequah,Recovered*,6265,12/7/2021
1185,Talala,Active,5,12/7/2021
1186,Talala,Deceased,6,12/7/2021
1187,Talala,Recovered*,465,12/7/2021
1188,Talihina,Active,28,12/7/2021
1189,Talihina,Deceased,20,12/7/2021
1190,Talihina,Recovered*,754,12/7/2021
1191,Taloga,Active,1 to 4,12/7/2021
1192,Taloga,Recovered*,60,12/7/2021
1193,Tatums,Recovered*,15,12/7/2021
1194,Tecumseh,Active,45,12/7/2021
1195,Tecumseh,Deceased,29,12/7/2021
1196,Tecumseh,Recovered*,1985,12/7/2021
1197,Temple,Deceased,10,12/7/2021
1198,Temple,Recovered*,226,12/7/2021
1199,Terlton,Active,7,12/7/2021
1200,Terlton,Deceased,1 to 4,12/7/2021
1201,Terlton,Recovered*,260,12/7/2021
1202,Terral,Deceased,1 to 4,12/7/2021
1203,Terral,Recovered*,69,12/7/2021
1204,Texhoma,Active,1 to 4,12/7/2021
1205,Texhoma,Recovered*,233,12/7/2021
1206,Texola,Active,1 to 4,12/7/2021
1207,Texola,Deceased,1 to 4,12/7/2021
1208,Texola,Recovered*,1 to 4,12/7/2021
1209,Thackerville,Active,1 to 4,12/7/2021
1210,Thackerville,Deceased,1 to 4,12/7/2021
1211,Thackerville,Recovered*,238,12/7/2021
1212,The Village,Recovered*,12,12/7/2021
1213,Thomas,Active,22,12/7/2021
1214,Thomas,Deceased,1 to 4,12/7/2021
1215,Thomas,Recovered*,242,12/7/2021
1216,Tipton,Active,1 to 4,12/7/2021
1217,Tipton,Deceased,6,12/7/2021
1218,Tipton,Recovered*,170,12/7/2021
1219,Tishomingo,Active,7,12/7/2021
1220,Tishomingo,Deceased,28,12/7/2021
1221,Tishomingo,Recovered*,857,12/7/2021
1222,Tonkawa,Active,15,12/7/2021
1223,Tonkawa,Deceased,18,12/7/2021
1224,Tonkawa,Recovered*,540,12/7/2021
1225,Tryon,Active,1 to 4,12/7/2021
1226,Tryon,Deceased,1 to 4,12/7/2021
1227,Tryon,Recovered*,140,12/7/2021
1228,Tullahassee,Recovered*,12,12/7/2021
1229,Tulsa,Active,1109,12/7/2021
1230,Tulsa,Deceased,1138,12/7/2021
1231,Tulsa,Recovered*,65787,12/7/2021
1232,Tupelo,Deceased,1 to 4,12/7/2021
1233,Tupelo,Recovered*,148,12/7/2021
1234,Tuttle,Active,23,12/7/2021
1235,Tuttle,Deceased,36,12/7/2021
1236,Tuttle,Recovered*,2024,12/7/2021
1237,Tyrone,Active,5,12/7/2021
1238,Tyrone,Recovered*,132,12/7/2021
1239,Union City,Deceased,1 to 4,12/7/2021
1240,Union City,Recovered*,177,12/7/2021
