,City,status,Number,rpt_date
48,Anadarko,Recovered*,3217,08/10/2022
49,Antlers,Active,30,08/10/2022
50,Antlers,Deceased,27,08/10/2022
51,Antlers,Recovered*,1498,08/10/2022
52,Apache,Active,12,08/10/2022
53,Apache,Deceased,12,08/10/2022
54,Apache,Recovered*,1092,08/10/2022
55,Arapaho,Active,1 to 4,08/10/2022
56,Arapaho,Deceased,5,08/10/2022
57,Arapaho,Recovered*,324,08/10/2022
58,Arcadia,Active,7,08/10/2022
59,Arcadia,Deceased,1 to 4,08/10/2022
60,Arcadia,Recovered*,874,08/10/2022
61,Ardmore,Active,364,08/10/2022
62,Ardmore,Deceased,168,08/10/2022
63,Ardmore,Recovered*,11768,08/10/2022
64,Arkoma,Active,6,08/10/2022
65,Arkoma,Deceased,1 to 4,08/10/2022
66,Arkoma,Recovered*,403,08/10/2022
67,Arnett,Active,1 to 4,08/10/2022
68,Arnett,Deceased,1 to 4,08/10/2022
69,Arnett,Recovered*,153,08/10/2022
70,Asher,Active,5,08/10/2022
71,Asher,Deceased,7,08/10/2022
72,Asher,Recovered*,311,08/10/2022
73,Atoka,Active,37,08/10/2022
74,Atoka,Deceased,41,08/10/2022
75,Atoka,Recovered*,3125,08/10/2022
76,Atwood,Deceased,1 to 4,08/10/2022
77,Atwood,Recovered*,78,08/10/2022
78,Avant,Deceased,1 to 4,08/10/2022
79,Avant,Recovered*,71,08/10/2022
80,Barnsdall,Active,10,08/10/2022
81,Barnsdall,Deceased,12,08/10/2022
82,Barnsdall,Recovered*,589,08/10/2022
83,Bartlesville,Active,218,08/10/2022
84,Bartlesville,Deceased,208,08/10/2022
85,Bartlesville,Recovered*,10366,08/10/2022
86,Bearden,Recovered*,1 to 4,08/10/2022
87,Beaver,Active,8,08/10/2022
88,Beaver,Deceased,7,08/10/2022
89,Beaver,Recovered*,500,08/10/2022
90,Beggs,Active,27,08/10/2022
91,Beggs,Deceased,13,08/10/2022
92,Beggs,Recovered*,1229,08/10/2022
93,Bennington,Active,11,08/10/2022
94,Bennington,Deceased,6,08/10/2022
95,Bennington,Recovered*,387,08/10/2022
96,Bernice,Active,1 to 4,08/10/2022
97,Bernice,Deceased,1 to 4,08/10/2022
98,Bernice,Recovered*,121,08/10/2022
99,Bessie,Active,1 to 4,08/10/2022
100,Bessie,Deceased,1 to 4,08/10/2022
101,Bessie,Recovered*,63,08/10/2022
102,Bethany,Active,102,08/10/2022
103,Bethany,Deceased,67,08/10/2022
104,Bethany,Recovered*,5205,08/10/2022
105,Bethel Acres,Active,1 to 4,08/10/2022
106,Bethel Acres,Recovered*,8,08/10/2022
107,Big Cabin,Active,11,08/10/2022
108,Big Cabin,Deceased,8,08/10/2022
109,Big Cabin,Recovered*,535,08/10/2022
110,Billings,Active,1 to 4,08/10/2022
111,Billings,Deceased,1 to 4,08/10/2022
112,Billings,Recovered*,303,08/10/2022
113,Binger,Active,7,08/10/2022
114,Binger,Deceased,17,08/10/2022
115,Binger,Recovered*,384,08/10/2022
116,Bixby,Active,164,08/10/2022
117,Bixby,Deceased,76,08/10/2022
118,Bixby,Recovered*,9439,08/10/2022
119,Blackburn,Recovered*,14,08/10/2022
120,Blackwell,Active,17,08/10/2022
121,Blackwell,Deceased,43,08/10/2022
122,Blackwell,Recovered*,1635,08/10/2022
123,Blair,Active,15,08/10/2022
124,Blair,Deceased,7,08/10/2022
125,Blair,Recovered*,590,08/10/2022
126,Blanchard,Active,110,08/10/2022
127,Blanchard,Deceased,68,08/10/2022
128,Blanchard,Recovered*,5937,08/10/2022
129,Bluejacket,Active,9,08/10/2022
130,Bluejacket,Deceased,1 to 4,08/10/2022
131,Bluejacket,Recovered*,358,08/10/2022
132,Boise City,Active,14,08/10/2022
133,Boise City,Deceased,5,08/10/2022
134,Boise City,Recovered*,421,08/10/2022
135,Bokchito,Active,15,08/10/2022
136,Bokchito,Deceased,1 to 4,08/10/2022
137,Bokchito,Recovered*,579,08/10/2022
138,Bokoshe,Active,16,08/10/2022
139,Bokoshe,Deceased,5,08/10/2022
140,Bokoshe,Recovered*,532,08/10/2022
141,Boley,Active,1 to 4,08/10/2022
142,Boley,Deceased,11,08/10/2022
143,Boley,Recovered*,639,08/10/2022
144,Boswell,Active,13,08/10/2022
145,Boswell,Deceased,6,08/10/2022
146,Boswell,Recovered*,632,08/10/2022
147,Bowlegs,Active,1 to 4,08/10/2022
148,Bowlegs,Deceased,1 to 4,08/10/2022
149,Bowlegs,Recovered*,37,08/10/2022
150,Boynton,Active,1 to 4,08/10/2022
151,Boynton,Deceased,1 to 4,08/10/2022
152,Boynton,Recovered*,164,08/10/2022
153,Bradley,Deceased,1 to 4,08/10/2022
154,Bradley,Recovered*,89,08/10/2022
155,Braggs,Active,5,08/10/2022
156,Braggs,Deceased,5,08/10/2022
157,Braggs,Recovered*,267,08/10/2022
158,Braman,Active,1 to 4,08/10/2022
159,Braman,Deceased,1 to 4,08/10/2022
160,Braman,Recovered*,80,08/10/2022
161,Bray,Recovered*,5,08/10/2022
162,Bridge Creek,Active,1 to 4,08/10/2022
163,Bridge Creek,Recovered*,1 to 4,08/10/2022
164,Bridgeport,Recovered*,1 to 4,08/10/2022
165,Bristow,Active,31,08/10/2022
166,Bristow,Deceased,60,08/10/2022
167,Bristow,Recovered*,2405,08/10/2022
168,Broken Arrow,Active,710,08/10/2022
169,Broken Arrow,Deceased,426,08/10/2022
170,Broken Arrow,Recovered*,41299,08/10/2022
171,Broken Bow,Active,41,08/10/2022
172,Broken Bow,Deceased,64,08/10/2022
173,Broken Bow,Recovered*,2762,08/10/2022
174,Bromide,Active,1 to 4,08/10/2022
175,Bromide,Deceased,1 to 4,08/10/2022
176,Bromide,Recovered*,53,08/10/2022
177,Buffalo,Active,1 to 4,08/10/2022
178,Buffalo,Deceased,8,08/10/2022
179,Buffalo,Recovered*,278,08/10/2022
180,Burbank,Active,1 to 4,08/10/2022
181,Burbank,Deceased,1 to 4,08/10/2022
182,Burbank,Recovered*,110,08/10/2022
183,Burlington,Active,1 to 4,08/10/2022
184,Burlington,Deceased,1 to 4,08/10/2022
185,Burlington,Recovered*,60,08/10/2022
186,Burns Flat,Active,7,08/10/2022
187,Burns Flat,Deceased,7,08/10/2022
188,Burns Flat,Recovered*,361,08/10/2022
189,Butler,Deceased,1 to 4,08/10/2022
190,Butler,Recovered*,110,08/10/2022
191,Byars,Active,1 to 4,08/10/2022
192,Byars,Deceased,1 to 4,08/10/2022
193,Byars,Recovered*,241,08/10/2022
194,Byng,Active,1 to 4,08/10/2022
195,Byng,Recovered*,9,08/10/2022
196,Byron,Recovered*,7,08/10/2022
197,Cache,Active,34,08/10/2022
198,Cache,Deceased,15,08/10/2022
199,Cache,Recovered*,1610,08/10/2022
200,Caddo,Active,15,08/10/2022
201,Caddo,Deceased,6,08/10/2022
202,Caddo,Recovered*,773,08/10/2022
203,Calera,Active,36,08/10/2022
204,Calera,Deceased,19,08/10/2022
205,Calera,Recovered*,1843,08/10/2022
206,Calumet,Active,1 to 4,08/10/2022
207,Calumet,Deceased,5,08/10/2022
208,Calumet,Recovered*,363,08/10/2022
209,Calvin,Active,1 to 4,08/10/2022
210,Calvin,Deceased,1 to 4,08/10/2022
211,Calvin,Recovered*,173,08/10/2022
212,Camargo,Active,1 to 4,08/10/2022
213,Camargo,Deceased,1 to 4,08/10/2022
214,Camargo,Recovered*,48,08/10/2022
215,Cameron,Active,9,08/10/2022
216,Cameron,Deceased,1 to 4,08/10/2022
217,Cameron,Recovered*,557,08/10/2022
218,Canadian,Active,1 to 4,08/10/2022
219,Canadian,Deceased,1 to 4,08/10/2022
220,Canadian,Recovered*,213,08/10/2022
221,Caney,Active,1 to 4,08/10/2022
222,Caney,Deceased,1 to 4,08/10/2022
223,Caney,Recovered*,242,08/10/2022
224,Canton,Active,1 to 4,08/10/2022
225,Canton,Deceased,6,08/10/2022
226,Canton,Recovered*,352,08/10/2022
227,Canute,Active,1 to 4,08/10/2022
228,Canute,Deceased,1 to 4,08/10/2022
229,Canute,Recovered*,313,08/10/2022
230,Carlton Landing,Recovered*,1 to 4,08/10/2022
231,Carmen,Deceased,1 to 4,08/10/2022
232,Carmen,Recovered*,93,08/10/2022
233,Carnegie,Active,16,08/10/2022
234,Carnegie,Deceased,35,08/10/2022
235,Carnegie,Recovered*,947,08/10/2022
236,Carney,Active,1 to 4,08/10/2022
237,Carney,Deceased,1 to 4,08/10/2022
238,Carney,Recovered*,213,08/10/2022
239,Carrier,Recovered*,55,08/10/2022
240,Carter,Active,1 to 4,08/10/2022
241,Carter,Deceased,1 to 4,08/10/2022
242,Carter,Recovered*,127,08/10/2022
243,Cashion,Active,5,08/10/2022
244,Cashion,Deceased,1 to 4,08/10/2022
245,Cashion,Recovered*,532,08/10/2022
246,Castle,Active,1 to 4,08/10/2022
247,Castle,Deceased,1 to 4,08/10/2022
248,Castle,Recovered*,144,08/10/2022
249,Catoosa,Active,47,08/10/2022
250,Catoosa,Deceased,30,08/10/2022
251,Catoosa,Recovered*,2174,08/10/2022
252,Cement,Active,1 to 4,08/10/2022
253,Cement,Deceased,1 to 4,08/10/2022
254,Cement,Recovered*,473,08/10/2022
255,Centrahoma,Active,1 to 4,08/10/2022
256,Centrahoma,Deceased,1 to 4,08/10/2022
257,Centrahoma,Recovered*,85,08/10/2022
258,Central High,Recovered*,1 to 4,08/10/2022
259,Chandler,Active,41,08/10/2022
260,Chandler,Deceased,34,08/10/2022
261,Chandler,Recovered*,1844,08/10/2022
262,Chattanooga,Active,1 to 4,08/10/2022
263,Chattanooga,Deceased,1 to 4,08/10/2022
264,Chattanooga,Recovered*,189,08/10/2022
265,Checotah,Active,27,08/10/2022
266,Checotah,Deceased,53,08/10/2022
267,Checotah,Recovered*,1863,08/10/2022
268,Chelsea,Active,23,08/10/2022
269,Chelsea,Deceased,32,08/10/2022
270,Chelsea,Recovered*,1586,08/10/2022
271,Cherokee,Active,8,08/10/2022
272,Cherokee,Deceased,1 to 4,08/10/2022
273,Cherokee,Recovered*,449,08/10/2022
274,Cheyenne,Active,11,08/10/2022
275,Cheyenne,Deceased,6,08/10/2022
276,Cheyenne,Recovered*,437,08/10/2022
277,Chickasha,Active,152,08/10/2022
278,Chickasha,Deceased,129,08/10/2022
279,Chickasha,Recovered*,5487,08/10/2022
280,Choctaw,Active,118,08/10/2022
281,Choctaw,Deceased,79,08/10/2022
282,Choctaw,Recovered*,6105,08/10/2022
283,Chouteau,Active,19,08/10/2022
284,Chouteau,Deceased,36,08/10/2022
285,Chouteau,Recovered*,1247,08/10/2022
286,Claremore,Active,269,08/10/2022
287,Claremore,Deceased,241,08/10/2022
288,Claremore,Recovered*,14763,08/10/2022
289,Clayton,Active,12,08/10/2022
290,Clayton,Deceased,6,08/10/2022
291,Clayton,Recovered*,453,08/10/2022
292,Clearview,Recovered*,1 to 4,08/10/2022
293,Cleo Springs,Active,1 to 4,08/10/2022
294,Cleo Springs,Deceased,1 to 4,08/10/2022
295,Cleo Springs,Recovered*,161,08/10/2022
296,Cleveland,Active,35,08/10/2022
297,Cleveland,Deceased,36,08/10/2022
298,Cleveland,Recovered*,1922,08/10/2022
299,Clinton,Active,80,08/10/2022
300,Clinton,Deceased,97,08/10/2022
301,Clinton,Recovered*,3468,08/10/2022
302,Coalgate,Active,19,08/10/2022
303,Coalgate,Deceased,18,08/10/2022
304,Coalgate,Recovered*,1297,08/10/2022
305,Colbert,Active,20,08/10/2022
306,Colbert,Deceased,12,08/10/2022
307,Colbert,Recovered*,793,08/10/2022
308,Colcord,Active,21,08/10/2022
309,Colcord,Deceased,14,08/10/2022
310,Colcord,Recovered*,1286,08/10/2022
311,Cole,Recovered*,1 to 4,08/10/2022
312,Collinsville,Active,99,08/10/2022
313,Collinsville,Deceased,81,08/10/2022
314,Collinsville,Recovered*,6008,08/10/2022
315,Colony,Active,1 to 4,08/10/2022
316,Colony,Deceased,1 to 4,08/10/2022
317,Colony,Recovered*,81,08/10/2022
318,Comanche,Active,20,08/10/2022
319,Comanche,Deceased,26,08/10/2022
320,Comanche,Recovered*,1265,08/10/2022
321,Commerce,Active,8,08/10/2022
322,Commerce,Deceased,14,08/10/2022
323,Commerce,Recovered*,816,08/10/2022
324,Copan,Active,1 to 4,08/10/2022
325,Copan,Deceased,9,08/10/2022
326,Copan,Recovered*,403,08/10/2022
327,Corn,Active,1 to 4,08/10/2022
328,Corn,Deceased,9,08/10/2022
329,Corn,Recovered*,151,08/10/2022
330,Council Hill,Active,1 to 4,08/10/2022
331,Council Hill,Deceased,6,08/10/2022
332,Council Hill,Recovered*,238,08/10/2022
333,Covington,Active,1 to 4,08/10/2022
334,Covington,Deceased,1 to 4,08/10/2022
335,Covington,Recovered*,136,08/10/2022
336,Coweta,Active,75,08/10/2022
337,Coweta,Deceased,68,08/10/2022
338,Coweta,Recovered*,4972,08/10/2022
339,Cowlington,Recovered*,8,08/10/2022
340,Coyle,Active,1 to 4,08/10/2022
341,Coyle,Deceased,1 to 4,08/10/2022
342,Coyle,Recovered*,224,08/10/2022
343,Crescent,Active,18,08/10/2022
344,Crescent,Deceased,11,08/10/2022
345,Crescent,Recovered*,716,08/10/2022
346,Cromwell,Deceased,1 to 4,08/10/2022
347,Cromwell,Recovered*,59,08/10/2022
348,Crowder,Active,1 to 4,08/10/2022
349,Crowder,Recovered*,147,08/10/2022
350,Cushing,Active,51,08/10/2022
351,Cushing,Deceased,45,08/10/2022
352,Cushing,Recovered*,3121,08/10/2022
353,Custer City,Active,1 to 4,08/10/2022
354,Custer City,Deceased,7,08/10/2022
355,Custer City,Recovered*,163,08/10/2022
356,Cyril,Active,5,08/10/2022
357,Cyril,Deceased,5,08/10/2022
358,Cyril,Recovered*,445,08/10/2022
359,Dacoma,Recovered*,50,08/10/2022
360,Davenport,Active,5,08/10/2022
361,Davenport,Deceased,1 to 4,08/10/2022
362,Davenport,Recovered*,256,08/10/2022
363,Davidson,Active,1 to 4,08/10/2022
364,Davidson,Deceased,1 to 4,08/10/2022
365,Davidson,Recovered*,59,08/10/2022
366,Davis,Active,24,08/10/2022
367,Davis,Deceased,22,08/10/2022
368,Davis,Recovered*,1571,08/10/2022
369,Deer Creek,Deceased,1 to 4,08/10/2022
370,Deer Creek,Recovered*,79,08/10/2022
371,Del City,Active,67,08/10/2022
372,Del City,Deceased,51,08/10/2022
373,Del City,Recovered*,2830,08/10/2022
374,Delaware,Active,1 to 4,08/10/2022
375,Delaware,Deceased,5,08/10/2022
376,Delaware,Recovered*,290,08/10/2022
377,Delaware County,Recovered*,1 to 4,08/10/2022
378,Depew,Active,8,08/10/2022
379,Depew,Deceased,8,08/10/2022
380,Depew,Recovered*,399,08/10/2022
381,Devol,Active,1 to 4,08/10/2022
382,Devol,Deceased,1 to 4,08/10/2022
383,Devol,Recovered*,77,08/10/2022
384,Dewar,Deceased,1 to 4,08/10/2022
385,Dewar,Recovered*,197,08/10/2022
386,Dewey,Active,21,08/10/2022
387,Dewey,Deceased,27,08/10/2022
388,Dewey,Recovered*,1322,08/10/2022
389,Dibble,Active,1 to 4,08/10/2022
390,Dibble,Recovered*,55,08/10/2022
391,Dickson,Recovered*,6,08/10/2022
392,Dill City,Active,1 to 4,08/10/2022
393,Dill City,Deceased,7,08/10/2022
394,Dill City,Recovered*,146,08/10/2022
395,Disney,Active,6,08/10/2022
396,Disney,Deceased,1 to 4,08/10/2022
397,Disney,Recovered*,118,08/10/2022
398,Dougherty,Active,1 to 4,08/10/2022
399,Dougherty,Deceased,1 to 4,08/10/2022
400,Dougherty,Recovered*,48,08/10/2022
401,Douglas,Deceased,1 to 4,08/10/2022
402,Douglas,Recovered*,45,08/10/2022
403,Dover,Active,1 to 4,08/10/2022
404,Dover,Deceased,1 to 4,08/10/2022
405,Dover,Recovered*,205,08/10/2022
406,Drummond,Active,5,08/10/2022
407,Drummond,Deceased,1 to 4,08/10/2022
408,Drummond,Recovered*,162,08/10/2022
409,Drumright,Active,11,08/10/2022
410,Drumright,Deceased,18,08/10/2022
411,Drumright,Recovered*,889,08/10/2022
412,Duncan,Active,101,08/10/2022
413,Duncan,Deceased,135,08/10/2022
414,Duncan,Recovered*,7698,08/10/2022
415,Durant,Active,186,08/10/2022
416,Durant,Deceased,81,08/10/2022
417,Durant,Recovered*,8490,08/10/2022
418,Dustin,Active,1 to 4,08/10/2022
419,Dustin,Deceased,8,08/10/2022
420,Dustin,Recovered*,155,08/10/2022
421,Eakly,Active,1 to 4,08/10/2022
422,Eakly,Deceased,1 to 4,08/10/2022
423,Eakly,Recovered*,85,08/10/2022
424,Earlsboro,Active,20,08/10/2022
425,Earlsboro,Deceased,9,08/10/2022
426,Earlsboro,Recovered*,624,08/10/2022
427,East Duke,Recovered*,1 to 4,08/10/2022
428,Edmond,Active,803,08/10/2022
429,Edmond,Deceased,370,08/10/2022
430,Edmond,Recovered*,48682,08/10/2022
431,El Reno,Active,56,08/10/2022
432,El Reno,Deceased,77,08/10/2022
433,El Reno,Recovered*,5443,08/10/2022
434,Eldorado,Active,1 to 4,08/10/2022
435,Eldorado,Deceased,1 to 4,08/10/2022
436,Eldorado,Recovered*,93,08/10/2022
437,Elgin,Active,23,08/10/2022
438,Elgin,Deceased,18,08/10/2022
439,Elgin,Recovered*,1971,08/10/2022
440,Elk City,Active,76,08/10/2022
441,Elk City,Deceased,69,08/10/2022
442,Elk City,Recovered*,4070,08/10/2022
443,Elmer,Active,1 to 4,08/10/2022
444,Elmer,Recovered*,43,08/10/2022
445,Elmore City,Active,13,08/10/2022
446,Elmore City,Deceased,10,08/10/2022
447,Elmore City,Recovered*,688,08/10/2022
448,Enid,Active,285,08/10/2022
449,Enid,Deceased,274,08/10/2022
450,Enid,Recovered*,13824,08/10/2022
451,Erick,Active,1 to 4,08/10/2022
452,Erick,Deceased,1 to 4,08/10/2022
453,Erick,Recovered*,310,08/10/2022
454,Etowah,Recovered*,1 to 4,08/10/2022
455,Eufaula,Active,47,08/10/2022
456,Eufaula,Deceased,71,08/10/2022
457,Eufaula,Recovered*,2271,08/10/2022
458,Fair Oaks,Recovered*,1 to 4,08/10/2022
459,Fairfax,Active,9,08/10/2022
460,Fairfax,Deceased,15,08/10/2022
461,Fairfax,Recovered*,506,08/10/2022
462,Fairland,Active,15,08/10/2022
463,Fairland,Deceased,11,08/10/2022
464,Fairland,Recovered*,874,08/10/2022
465,Fairmont,Active,1 to 4,08/10/2022
466,Fairmont,Deceased,1 to 4,08/10/2022
467,Fairmont,Recovered*,90,08/10/2022
468,Fairview,Active,24,08/10/2022
469,Fairview,Deceased,27,08/10/2022
470,Fairview,Recovered*,1078,08/10/2022
471,Fanshawe,Recovered*,26,08/10/2022
472,Fargo,Active,1 to 4,08/10/2022
473,Fargo,Deceased,1 to 4,08/10/2022
474,Fargo,Recovered*,140,08/10/2022
475,Faxon,Active,1 to 4,08/10/2022
476,Faxon,Recovered*,114,08/10/2022
477,Fitzhugh,Active,6,08/10/2022
478,Fitzhugh,Recovered*,69,08/10/2022
479,Fletcher,Active,7,08/10/2022
480,Fletcher,Deceased,8,08/10/2022
481,Fletcher,Recovered*,830,08/10/2022
482,Foraker,Recovered*,1 to 4,08/10/2022
483,Forest Park,Recovered*,40,08/10/2022
484,Forgan,Active,1 to 4,08/10/2022
485,Forgan,Deceased,1 to 4,08/10/2022
486,Forgan,Recovered*,145,08/10/2022
487,Fort Cobb,Active,5,08/10/2022
488,Fort Cobb,Deceased,8,08/10/2022
489,Fort Cobb,Recovered*,500,08/10/2022
490,Fort Coffee,Recovered*,1 to 4,08/10/2022
491,Fort Gibson,Active,45,08/10/2022
492,Fort Gibson,Deceased,35,08/10/2022
493,Fort Gibson,Recovered*,2707,08/10/2022
494,Fort Supply,Deceased,1 to 4,08/10/2022
495,Fort Supply,Recovered*,963,08/10/2022
496,Fort Towson,Active,1 to 4,08/10/2022
497,Fort Towson,Deceased,8,08/10/2022
498,Fort Towson,Recovered*,367,08/10/2022
499,Foss,Active,8,08/10/2022
500,Foss,Deceased,1 to 4,08/10/2022
501,Foss,Recovered*,275,08/10/2022
502,Foster,Active,1 to 4,08/10/2022
503,Foster,Recovered*,138,08/10/2022
504,Foyil,Active,1 to 4,08/10/2022
505,Foyil,Deceased,1 to 4,08/10/2022
506,Foyil,Recovered*,59,08/10/2022
507,Francis,Active,1 to 4,08/10/2022
508,Francis,Deceased,1 to 4,08/10/2022
509,Francis,Recovered*,105,08/10/2022
510,Frederick,Active,21,08/10/2022
511,Frederick,Deceased,24,08/10/2022
512,Frederick,Recovered*,929,08/10/2022
513,Freedom,Active,1 to 4,08/10/2022
514,Freedom,Deceased,1 to 4,08/10/2022
515,Freedom,Recovered*,89,08/10/2022
516,Gage,Active,1 to 4,08/10/2022
517,Gage,Deceased,1 to 4,08/10/2022
518,Gage,Recovered*,130,08/10/2022
519,Gans,Active,6,08/10/2022
520,Gans,Deceased,1 to 4,08/10/2022
521,Gans,Recovered*,279,08/10/2022
522,Garber,Active,1 to 4,08/10/2022
523,Garber,Deceased,1 to 4,08/10/2022
524,Garber,Recovered*,277,08/10/2022
525,Garvin,Active,1 to 4,08/10/2022
526,Garvin,Deceased,1 to 4,08/10/2022
527,Garvin,Recovered*,269,08/10/2022
528,Gate,Recovered*,38,08/10/2022
529,Geary,Active,8,08/10/2022
530,Geary,Deceased,10,08/10/2022
531,Geary,Recovered*,420,08/10/2022
532,Gene Autry,Active,1 to 4,08/10/2022
533,Gene Autry,Recovered*,25,08/10/2022
534,Geronimo,Active,7,08/10/2022
535,Geronimo,Deceased,6,08/10/2022
536,Geronimo,Recovered*,487,08/10/2022
537,Glencoe,Active,7,08/10/2022
538,Glencoe,Deceased,6,08/10/2022
539,Glencoe,Recovered*,470,08/10/2022
540,Glenpool,Active,83,08/10/2022
541,Glenpool,Deceased,53,08/10/2022
542,Glenpool,Recovered*,4180,08/10/2022
543,Goldsby,Active,6,08/10/2022
544,Goldsby,Deceased,1 to 4,08/10/2022
545,Goldsby,Recovered*,227,08/10/2022
546,Goltry,Deceased,1 to 4,08/10/2022
547,Goltry,Recovered*,81,08/10/2022
548,Goodwell,Active,1 to 4,08/10/2022
549,Goodwell,Deceased,1 to 4,08/10/2022
550,Goodwell,Recovered*,283,08/10/2022
551,Gore,Active,18,08/10/2022
552,Gore,Deceased,13,08/10/2022
553,Gore,Recovered*,862,08/10/2022
554,Gotebo,Active,1 to 4,08/10/2022
555,Gotebo,Deceased,1 to 4,08/10/2022
556,Gotebo,Recovered*,65,08/10/2022
557,Gould,Active,1 to 4,08/10/2022
558,Gould,Deceased,1 to 4,08/10/2022
559,Gould,Recovered*,43,08/10/2022
560,Gracemont,Active,1 to 4,08/10/2022
561,Gracemont,Deceased,7,08/10/2022
562,Gracemont,Recovered*,297,08/10/2022
563,Grand Lake Towne,Recovered*,1 to 4,08/10/2022
564,Grandfield,Active,5,08/10/2022
565,Grandfield,Deceased,1 to 4,08/10/2022
566,Grandfield,Recovered*,230,08/10/2022
567,Granite,Active,5,08/10/2022
568,Granite,Deceased,9,08/10/2022
569,Granite,Recovered*,309,08/10/2022
570,Grayson,Recovered*,1 to 4,08/10/2022
571,Greenfield,Deceased,1 to 4,08/10/2022
572,Greenfield,Recovered*,36,08/10/2022
573,Grove,Active,53,08/10/2022
574,Grove,Deceased,101,08/10/2022
575,Grove,Recovered*,4015,08/10/2022
576,Guthrie,Active,121,08/10/2022
577,Guthrie,Deceased,109,08/10/2022
578,Guthrie,Recovered*,6380,08/10/2022
579,Guymon,Active,56,08/10/2022
580,Guymon,Deceased,54,08/10/2022
581,Guymon,Recovered*,4560,08/10/2022
582,Haileyville,Active,1 to 4,08/10/2022
583,Haileyville,Deceased,1 to 4,08/10/2022
584,Haileyville,Recovered*,176,08/10/2022
585,Hallett,Active,1 to 4,08/10/2022
586,Hallett,Deceased,1 to 4,08/10/2022
587,Hallett,Recovered*,35,08/10/2022
588,Hammon,Active,6,08/10/2022
589,Hammon,Deceased,1 to 4,08/10/2022
590,Hammon,Recovered*,268,08/10/2022
591,Hanna,Active,1 to 4,08/10/2022
592,Hanna,Recovered*,80,08/10/2022
593,Hardesty,Recovered*,95,08/10/2022
594,Harrah,Active,46,08/10/2022
595,Harrah,Deceased,40,08/10/2022
596,Harrah,Recovered*,3425,08/10/2022
597,Hartshorne,Active,12,08/10/2022
598,Hartshorne,Deceased,25,08/10/2022
599,Hartshorne,Recovered*,821,08/10/2022
600,Haskell,Active,16,08/10/2022
601,Haskell,Deceased,21,08/10/2022
602,Haskell,Recovered*,1491,08/10/2022
603,Hastings,Active,1 to 4,08/10/2022
604,Hastings,Deceased,1 to 4,08/10/2022
605,Hastings,Recovered*,104,08/10/2022
606,Haworth,Active,1 to 4,08/10/2022
607,Haworth,Deceased,7,08/10/2022
608,Haworth,Recovered*,501,08/10/2022
609,Headrick,Deceased,1 to 4,08/10/2022
610,Headrick,Recovered*,75,08/10/2022
611,Healdton,Active,14,08/10/2022
612,Healdton,Deceased,26,08/10/2022
613,Healdton,Recovered*,765,08/10/2022
614,Heavener,Active,27,08/10/2022
615,Heavener,Deceased,14,08/10/2022
616,Heavener,Recovered*,1419,08/10/2022
617,Helena,Active,1 to 4,08/10/2022
618,Helena,Deceased,1 to 4,08/10/2022
619,Helena,Recovered*,807,08/10/2022
620,Hendrix,Active,6,08/10/2022
621,Hendrix,Recovered*,245,08/10/2022
622,Hennessey,Active,26,08/10/2022
623,Hennessey,Deceased,22,08/10/2022
624,Hennessey,Recovered*,1284,08/10/2022
625,Henryetta,Active,29,08/10/2022
626,Henryetta,Deceased,61,08/10/2022
627,Henryetta,Recovered*,2262,08/10/2022
628,Hillsdale,Recovered*,37,08/10/2022
629,Hinton,Active,8,08/10/2022
