,zip,status,Number,rpt_date
144,73057.0,Active,7,08/10/2022
145,73057.0,Deceased,13,08/10/2022
146,73057.0,Recovered*,524,08/10/2022
147,73058.0,Active,1 to 4,08/10/2022
148,73058.0,Deceased,1 to 4,08/10/2022
149,73058.0,Recovered*,78,08/10/2022
150,73059.0,Active,12,08/10/2022
151,73059.0,Deceased,9,08/10/2022
152,73059.0,Recovered*,756,08/10/2022
153,73061.0,Active,1 to 4,08/10/2022
154,73061.0,Deceased,1 to 4,08/10/2022
155,73061.0,Recovered*,429,08/10/2022
156,73062.0,Active,1 to 4,08/10/2022
157,73062.0,Deceased,6,08/10/2022
158,73062.0,Recovered*,264,08/10/2022
159,73063.0,Active,1 to 4,08/10/2022
160,73063.0,Recovered*,210,08/10/2022
161,73064.0,Active,96,08/10/2022
162,73064.0,Deceased,84,08/10/2022
163,73064.0,Recovered*,6826,08/10/2022
164,73065.0,Active,50,08/10/2022
165,73065.0,Deceased,26,08/10/2022
166,73065.0,Recovered*,3203,08/10/2022
167,73066.0,Active,1 to 4,08/10/2022
168,73066.0,Deceased,1 to 4,08/10/2022
169,73066.0,Recovered*,101,08/10/2022
170,73067.0,Active,14,08/10/2022
171,73067.0,Deceased,10,08/10/2022
172,73067.0,Recovered*,443,08/10/2022
173,73068.0,Active,66,08/10/2022
174,73068.0,Deceased,49,08/10/2022
175,73068.0,Recovered*,3911,08/10/2022
176,73069.0,Active,160,08/10/2022
177,73069.0,Deceased,68,08/10/2022
178,73069.0,Recovered*,8071,08/10/2022
179,73071.0,Active,298,08/10/2022
180,73071.0,Deceased,109,08/10/2022
181,73071.0,Recovered*,13120,08/10/2022
182,73072.0,Active,251,08/10/2022
183,73072.0,Deceased,110,08/10/2022
184,73072.0,Recovered*,13895,08/10/2022
185,73073.0,Deceased,1 to 4,08/10/2022
186,73073.0,Recovered*,168,08/10/2022
187,73074.0,Active,5,08/10/2022
188,73074.0,Deceased,1 to 4,08/10/2022
189,73074.0,Recovered*,413,08/10/2022
190,73075.0,Active,50,08/10/2022
191,73075.0,Deceased,59,08/10/2022
192,73075.0,Recovered*,2503,08/10/2022
193,73077.0,Active,18,08/10/2022
194,73077.0,Deceased,26,08/10/2022
195,73077.0,Recovered*,1797,08/10/2022
196,73078.0,Active,52,08/10/2022
197,73078.0,Deceased,14,08/10/2022
198,73078.0,Recovered*,3444,08/10/2022
199,73079.0,Active,5,08/10/2022
200,73079.0,Deceased,1 to 4,08/10/2022
201,73079.0,Recovered*,142,08/10/2022
202,73080.0,Active,42,08/10/2022
203,73080.0,Deceased,43,08/10/2022
204,73080.0,Recovered*,3093,08/10/2022
205,73082.0,Active,11,08/10/2022
206,73082.0,Deceased,13,08/10/2022
207,73082.0,Recovered*,661,08/10/2022
208,73084.0,Active,51,08/10/2022
209,73084.0,Deceased,32,08/10/2022
210,73084.0,Recovered*,1522,08/10/2022
211,73086.0,Active,59,08/10/2022
212,73086.0,Deceased,55,08/10/2022
213,73086.0,Recovered*,2690,08/10/2022
214,73089.0,Active,44,08/10/2022
215,73089.0,Deceased,49,08/10/2022
216,73089.0,Recovered*,3707,08/10/2022
217,73090.0,Active,1 to 4,08/10/2022
218,73090.0,Deceased,1 to 4,08/10/2022
219,73090.0,Recovered*,265,08/10/2022
220,73092.0,Active,1 to 4,08/10/2022
221,73092.0,Deceased,1 to 4,08/10/2022
222,73092.0,Recovered*,221,08/10/2022
223,73093.0,Active,18,08/10/2022
224,73093.0,Deceased,11,08/10/2022
225,73093.0,Recovered*,1063,08/10/2022
226,73095.0,Active,8,08/10/2022
227,73095.0,Deceased,7,08/10/2022
228,73095.0,Recovered*,559,08/10/2022
229,73096.0,Active,70,08/10/2022
230,73096.0,Deceased,53,08/10/2022
231,73096.0,Recovered*,3780,08/10/2022
232,73097.0,Active,1 to 4,08/10/2022
233,73097.0,Deceased,1 to 4,08/10/2022
234,73097.0,Recovered*,71,08/10/2022
235,73098.0,Active,16,08/10/2022
236,73098.0,Deceased,22,08/10/2022
237,73098.0,Recovered*,1066,08/10/2022
238,73099.0,Active,432,08/10/2022
239,73099.0,Deceased,195,08/10/2022
240,73099.0,Recovered*,23414,08/10/2022
241,73102.0,Active,20,08/10/2022
242,73102.0,Deceased,12,08/10/2022
243,73102.0,Recovered*,1500,08/10/2022
244,73103.0,Active,20,08/10/2022
245,73103.0,Deceased,8,08/10/2022
246,73103.0,Recovered*,1407,08/10/2022
247,73104.0,Active,12,08/10/2022
248,73104.0,Deceased,6,08/10/2022
249,73104.0,Recovered*,1086,08/10/2022
250,73105.0,Active,34,08/10/2022
251,73105.0,Deceased,22,08/10/2022
252,73105.0,Recovered*,1618,08/10/2022
253,73106.0,Active,61,08/10/2022
254,73106.0,Deceased,17,08/10/2022
255,73106.0,Recovered*,2955,08/10/2022
256,73107.0,Active,82,08/10/2022
257,73107.0,Deceased,77,08/10/2022
258,73107.0,Recovered*,6212,08/10/2022
259,73108.0,Active,57,08/10/2022
260,73108.0,Deceased,54,08/10/2022
261,73108.0,Recovered*,3571,08/10/2022
262,73109.0,Active,60,08/10/2022
263,73109.0,Deceased,75,08/10/2022
264,73109.0,Recovered*,5348,08/10/2022
265,73110.0,Active,173,08/10/2022
266,73110.0,Deceased,128,08/10/2022
267,73110.0,Recovered*,8175,08/10/2022
268,73111.0,Active,46,08/10/2022
269,73111.0,Deceased,79,08/10/2022
270,73111.0,Recovered*,3255,08/10/2022
271,73112.0,Active,148,08/10/2022
272,73112.0,Deceased,107,08/10/2022
273,73112.0,Recovered*,8116,08/10/2022
274,73114.0,Active,100,08/10/2022
275,73114.0,Deceased,48,08/10/2022
276,73114.0,Recovered*,5095,08/10/2022
277,73115.0,Active,102,08/10/2022
278,73115.0,Deceased,91,08/10/2022
279,73115.0,Recovered*,5220,08/10/2022
280,73116.0,Active,43,08/10/2022
281,73116.0,Deceased,51,08/10/2022
282,73116.0,Recovered*,2613,08/10/2022
283,73117.0,Active,34,08/10/2022
284,73117.0,Deceased,22,08/10/2022
285,73117.0,Recovered*,1535,08/10/2022
286,73118.0,Active,52,08/10/2022
287,73118.0,Deceased,34,08/10/2022
288,73118.0,Recovered*,3365,08/10/2022
289,73119.0,Active,129,08/10/2022
290,73119.0,Deceased,134,08/10/2022
291,73119.0,Recovered*,7972,08/10/2022
292,73120.0,Active,162,08/10/2022
293,73120.0,Deceased,101,08/10/2022
294,73120.0,Recovered*,9675,08/10/2022
295,73121.0,Active,12,08/10/2022
296,73121.0,Deceased,16,08/10/2022
297,73121.0,Recovered*,806,08/10/2022
298,73122.0,Active,53,08/10/2022
299,73122.0,Deceased,43,08/10/2022
300,73122.0,Recovered*,3170,08/10/2022
301,73127.0,Active,83,08/10/2022
302,73127.0,Deceased,63,08/10/2022
303,73127.0,Recovered*,5937,08/10/2022
304,73128.0,Active,21,08/10/2022
305,73128.0,Deceased,10,08/10/2022
306,73128.0,Recovered*,1656,08/10/2022
307,73129.0,Active,80,08/10/2022
308,73129.0,Deceased,65,08/10/2022
309,73129.0,Recovered*,5022,08/10/2022
310,73130.0,Active,103,08/10/2022
311,73130.0,Deceased,81,08/10/2022
312,73130.0,Recovered*,5658,08/10/2022
313,73131.0,Active,12,08/10/2022
314,73131.0,Deceased,7,08/10/2022
315,73131.0,Recovered*,1058,08/10/2022
316,73132.0,Active,141,08/10/2022
317,73132.0,Deceased,92,08/10/2022
318,73132.0,Recovered*,7415,08/10/2022
319,73134.0,Active,31,08/10/2022
320,73134.0,Deceased,15,08/10/2022
321,73134.0,Recovered*,2004,08/10/2022
322,73135.0,Active,132,08/10/2022
323,73135.0,Deceased,71,08/10/2022
324,73135.0,Recovered*,5858,08/10/2022
325,73139.0,Active,77,08/10/2022
326,73139.0,Deceased,76,08/10/2022
327,73139.0,Recovered*,4995,08/10/2022
328,73141.0,Active,15,08/10/2022
329,73141.0,Deceased,12,08/10/2022
330,73141.0,Recovered*,610,08/10/2022
331,73142.0,Active,91,08/10/2022
332,73142.0,Deceased,48,08/10/2022
333,73142.0,Recovered*,4702,08/10/2022
334,73145.0,Active,12,08/10/2022
335,73145.0,Deceased,1 to 4,08/10/2022
336,73145.0,Recovered*,686,08/10/2022
337,73149.0,Active,20,08/10/2022
338,73149.0,Deceased,20,08/10/2022
339,73149.0,Recovered*,1390,08/10/2022
340,73150.0,Active,17,08/10/2022
341,73150.0,Deceased,18,08/10/2022
342,73150.0,Recovered*,1319,08/10/2022
343,73151.0,Active,11,08/10/2022
344,73151.0,Deceased,1 to 4,08/10/2022
345,73151.0,Recovered*,517,08/10/2022
346,73159.0,Active,140,08/10/2022
347,73159.0,Deceased,102,08/10/2022
348,73159.0,Recovered*,8812,08/10/2022
349,73160.0,Active,290,08/10/2022
350,73160.0,Deceased,148,08/10/2022
351,73160.0,Recovered*,18447,08/10/2022
352,73162.0,Active,156,08/10/2022
353,73162.0,Deceased,115,08/10/2022
354,73162.0,Recovered*,7993,08/10/2022
355,73165.0,Active,37,08/10/2022
356,73165.0,Deceased,20,08/10/2022
357,73165.0,Recovered*,2181,08/10/2022
358,73169.0,Active,13,08/10/2022
359,73169.0,Deceased,5,08/10/2022
360,73169.0,Recovered*,1502,08/10/2022
361,73170.0,Active,195,08/10/2022
362,73170.0,Deceased,166,08/10/2022
363,73170.0,Recovered*,12254,08/10/2022
364,73173.0,Active,22,08/10/2022
365,73173.0,Deceased,8,08/10/2022
366,73173.0,Recovered*,1332,08/10/2022
367,73179.0,Active,43,08/10/2022
368,73179.0,Deceased,12,08/10/2022
369,73179.0,Recovered*,2300,08/10/2022
370,73401.0,Active,363,08/10/2022
371,73401.0,Deceased,163,08/10/2022
372,73401.0,Recovered*,11620,08/10/2022
373,73425.0,Recovered*,7,08/10/2022
374,73430.0,Active,5,08/10/2022
375,73430.0,Deceased,1 to 4,08/10/2022
376,73430.0,Recovered*,359,08/10/2022
377,73432.0,Active,7,08/10/2022
378,73432.0,Deceased,1 to 4,08/10/2022
379,73432.0,Recovered*,297,08/10/2022
380,73433.0,Active,13,08/10/2022
381,73433.0,Deceased,10,08/10/2022
382,73433.0,Recovered*,702,08/10/2022
383,73434.0,Active,1 to 4,08/10/2022
384,73434.0,Recovered*,136,08/10/2022
385,73437.0,Active,1 to 4,08/10/2022
386,73437.0,Deceased,1 to 4,08/10/2022
387,73437.0,Recovered*,42,08/10/2022
388,73438.0,Active,14,08/10/2022
389,73438.0,Deceased,26,08/10/2022
390,73438.0,Recovered*,767,08/10/2022
391,73439.0,Active,37,08/10/2022
392,73439.0,Deceased,25,08/10/2022
393,73439.0,Recovered*,2153,08/10/2022
394,73440.0,Deceased,1 to 4,08/10/2022
395,73440.0,Recovered*,70,08/10/2022
396,73441.0,Active,1 to 4,08/10/2022
397,73441.0,Recovered*,53,08/10/2022
398,73442.0,Deceased,1 to 4,08/10/2022
399,73442.0,Recovered*,110,08/10/2022
400,73443.0,Active,41,08/10/2022
401,73443.0,Deceased,17,08/10/2022
402,73443.0,Recovered*,1195,08/10/2022
403,73444.0,Active,1 to 4,08/10/2022
404,73444.0,Deceased,1 to 4,08/10/2022
405,73444.0,Recovered*,51,08/10/2022
406,73446.0,Active,29,08/10/2022
407,73446.0,Deceased,19,08/10/2022
408,73446.0,Recovered*,2544,08/10/2022
409,73447.0,Active,9,08/10/2022
410,73447.0,Deceased,6,08/10/2022
411,73447.0,Recovered*,345,08/10/2022
412,73448.0,Active,44,08/10/2022
413,73448.0,Deceased,34,08/10/2022
414,73448.0,Recovered*,2180,08/10/2022
415,73449.0,Active,19,08/10/2022
416,73449.0,Deceased,7,08/10/2022
417,73449.0,Recovered*,911,08/10/2022
418,73450.0,Active,11,08/10/2022
419,73450.0,Deceased,1 to 4,08/10/2022
420,73450.0,Recovered*,390,08/10/2022
421,73453.0,Active,1 to 4,08/10/2022
422,73453.0,Deceased,1 to 4,08/10/2022
423,73453.0,Recovered*,202,08/10/2022
424,73455.0,Active,1 to 4,08/10/2022
425,73455.0,Deceased,6,08/10/2022
426,73455.0,Recovered*,188,08/10/2022
427,73456.0,Active,11,08/10/2022
428,73456.0,Deceased,5,08/10/2022
429,73456.0,Recovered*,524,08/10/2022
430,73458.0,Active,13,08/10/2022
431,73458.0,Deceased,1 to 4,08/10/2022
432,73458.0,Recovered*,252,08/10/2022
433,73459.0,Active,6,08/10/2022
434,73459.0,Deceased,1 to 4,08/10/2022
435,73459.0,Recovered*,418,08/10/2022
436,73460.0,Active,40,08/10/2022
437,73460.0,Deceased,29,08/10/2022
438,73460.0,Recovered*,1441,08/10/2022
439,73461.0,Active,1 to 4,08/10/2022
440,73461.0,Deceased,1 to 4,08/10/2022
441,73461.0,Recovered*,167,08/10/2022
442,73463.0,Active,21,08/10/2022
443,73463.0,Deceased,22,08/10/2022
444,73463.0,Recovered*,891,08/10/2022
445,73481.0,Active,1 to 4,08/10/2022
446,73481.0,Deceased,1 to 4,08/10/2022
447,73481.0,Recovered*,227,08/10/2022
448,73487.0,Recovered*,24,08/10/2022
449,73491.0,Active,1 to 4,08/10/2022
450,73491.0,Deceased,1 to 4,08/10/2022
451,73491.0,Recovered*,195,08/10/2022
452,73501.0,Active,88,08/10/2022
453,73501.0,Deceased,81,08/10/2022
454,73501.0,Recovered*,4494,08/10/2022
455,73503.0,Active,14,08/10/2022
456,73503.0,Deceased,1 to 4,08/10/2022
457,73503.0,Recovered*,5567,08/10/2022
458,73505.0,Active,276,08/10/2022
459,73505.0,Deceased,183,08/10/2022
460,73505.0,Recovered*,12607,08/10/2022
461,73507.0,Active,106,08/10/2022
462,73507.0,Deceased,64,08/10/2022
463,73507.0,Recovered*,5310,08/10/2022
464,73520.0,Deceased,1 to 4,08/10/2022
465,73520.0,Recovered*,15,08/10/2022
466,73521.0,Active,102,08/10/2022
467,73521.0,Deceased,91,08/10/2022
468,73521.0,Recovered*,5632,08/10/2022
469,73526.0,Active,15,08/10/2022
470,73526.0,Deceased,7,08/10/2022
471,73526.0,Recovered*,589,08/10/2022
472,73527.0,Active,34,08/10/2022
473,73527.0,Deceased,15,08/10/2022
474,73527.0,Recovered*,1613,08/10/2022
475,73528.0,Active,1 to 4,08/10/2022
476,73528.0,Deceased,1 to 4,08/10/2022
477,73528.0,Recovered*,191,08/10/2022
478,73529.0,Active,20,08/10/2022
479,73529.0,Deceased,26,08/10/2022
480,73529.0,Recovered*,1251,08/10/2022
481,73530.0,Active,1 to 4,08/10/2022
482,73530.0,Deceased,1 to 4,08/10/2022
483,73530.0,Recovered*,64,08/10/2022
484,73531.0,Active,1 to 4,08/10/2022
485,73531.0,Deceased,1 to 4,08/10/2022
486,73531.0,Recovered*,79,08/10/2022
487,73532.0,Active,1 to 4,08/10/2022
488,73532.0,Deceased,1 to 4,08/10/2022
489,73532.0,Recovered*,150,08/10/2022
490,73533.0,Active,101,08/10/2022
491,73533.0,Deceased,132,08/10/2022
492,73533.0,Recovered*,7612,08/10/2022
493,73537.0,Active,1 to 4,08/10/2022
494,73537.0,Deceased,1 to 4,08/10/2022
495,73537.0,Recovered*,95,08/10/2022
496,73538.0,Active,22,08/10/2022
497,73538.0,Deceased,19,08/10/2022
498,73538.0,Recovered*,1964,08/10/2022
499,73539.0,Active,1 to 4,08/10/2022
500,73539.0,Recovered*,45,08/10/2022
501,73540.0,Active,1 to 4,08/10/2022
502,73540.0,Recovered*,113,08/10/2022
503,73541.0,Active,7,08/10/2022
504,73541.0,Deceased,8,08/10/2022
505,73541.0,Recovered*,826,08/10/2022
506,73542.0,Active,20,08/10/2022
507,73542.0,Deceased,25,08/10/2022
508,73542.0,Recovered*,945,08/10/2022
509,73543.0,Active,8,08/10/2022
510,73543.0,Deceased,5,08/10/2022
511,73543.0,Recovered*,485,08/10/2022
512,73544.0,Active,1 to 4,08/10/2022
513,73544.0,Deceased,1 to 4,08/10/2022
514,73544.0,Recovered*,45,08/10/2022
515,73546.0,Active,5,08/10/2022
516,73546.0,Deceased,1 to 4,08/10/2022
517,73546.0,Recovered*,227,08/10/2022
518,73547.0,Active,5,08/10/2022
519,73547.0,Deceased,9,08/10/2022
520,73547.0,Recovered*,308,08/10/2022
521,73548.0,Active,1 to 4,08/10/2022
522,73548.0,Deceased,1 to 4,08/10/2022
523,73548.0,Recovered*,109,08/10/2022
524,73549.0,Deceased,1 to 4,08/10/2022
525,73549.0,Recovered*,76,08/10/2022
526,73550.0,Active,47,08/10/2022
527,73550.0,Deceased,10,08/10/2022
528,73550.0,Recovered*,510,08/10/2022
529,73551.0,Deceased,1 to 4,08/10/2022
530,73551.0,Recovered*,1 to 4,08/10/2022
531,73552.0,Active,7,08/10/2022
532,73552.0,Deceased,8,08/10/2022
533,73552.0,Recovered*,367,08/10/2022
534,73553.0,Recovered*,10,08/10/2022
535,73554.0,Active,13,08/10/2022
536,73554.0,Deceased,26,08/10/2022
537,73554.0,Recovered*,890,08/10/2022
538,73555.0,Recovered*,39,08/10/2022
539,73556.0,Active,1 to 4,08/10/2022
540,73556.0,Deceased,1 to 4,08/10/2022
541,73556.0,Recovered*,53,08/10/2022
542,73557.0,Active,1 to 4,08/10/2022
543,73557.0,Deceased,1 to 4,08/10/2022
544,73557.0,Recovered*,78,08/10/2022
545,73559.0,Active,5,08/10/2022
546,73559.0,Deceased,1 to 4,08/10/2022
547,73559.0,Recovered*,98,08/10/2022
548,73560.0,Active,7,08/10/2022
549,73560.0,Recovered*,199,08/10/2022
550,73562.0,Deceased,1 to 4,08/10/2022
551,73562.0,Recovered*,143,08/10/2022
552,73564.0,Active,1 to 4,08/10/2022
553,73564.0,Deceased,1 to 4,08/10/2022
554,73564.0,Recovered*,126,08/10/2022
555,73565.0,Active,1 to 4,08/10/2022
556,73565.0,Deceased,1 to 4,08/10/2022
557,73565.0,Recovered*,202,08/10/2022
558,73566.0,Active,1 to 4,08/10/2022
559,73566.0,Deceased,18,08/10/2022
560,73566.0,Recovered*,395,08/10/2022
561,73567.0,Active,1 to 4,08/10/2022
562,73567.0,Deceased,5,08/10/2022
563,73567.0,Recovered*,188,08/10/2022
564,73568.0,Active,5,08/10/2022
565,73568.0,Deceased,13,08/10/2022
566,73568.0,Recovered*,358,08/10/2022
567,73569.0,Active,1 to 4,08/10/2022
568,73569.0,Deceased,1 to 4,08/10/2022
569,73569.0,Recovered*,103,08/10/2022
570,73570.0,Active,1 to 4,08/10/2022
571,73570.0,Deceased,8,08/10/2022
572,73570.0,Recovered*,268,08/10/2022
573,73571.0,Recovered*,8,08/10/2022
574,73572.0,Active,18,08/10/2022
575,73572.0,Deceased,15,08/10/2022
576,73572.0,Recovered*,923,08/10/2022
577,73573.0,Active,6,08/10/2022
578,73573.0,Deceased,14,08/10/2022
579,73573.0,Recovered*,551,08/10/2022
580,73601.0,Active,80,08/10/2022
581,73601.0,Deceased,96,08/10/2022
582,73601.0,Recovered*,3466,08/10/2022
583,73620.0,Active,1 to 4,08/10/2022
584,73620.0,Deceased,5,08/10/2022
585,73620.0,Recovered*,330,08/10/2022
586,73622.0,Active,1 to 4,08/10/2022
587,73622.0,Deceased,1 to 4,08/10/2022
588,73622.0,Recovered*,70,08/10/2022
589,73624.0,Active,7,08/10/2022
590,73624.0,Deceased,7,08/10/2022
591,73624.0,Recovered*,363,08/10/2022
592,73625.0,Deceased,1 to 4,08/10/2022
593,73625.0,Recovered*,110,08/10/2022
594,73626.0,Active,1 to 4,08/10/2022
595,73626.0,Deceased,1 to 4,08/10/2022
596,73626.0,Recovered*,311,08/10/2022
597,73627.0,Deceased,1 to 4,08/10/2022
598,73627.0,Recovered*,123,08/10/2022
599,73628.0,Active,11,08/10/2022
600,73628.0,Deceased,5,08/10/2022
601,73628.0,Recovered*,447,08/10/2022
602,73632.0,Active,18,08/10/2022
603,73632.0,Deceased,17,08/10/2022
604,73632.0,Recovered*,921,08/10/2022
605,73638.0,Recovered*,38,08/10/2022
606,73639.0,Active,1 to 4,08/10/2022
607,73639.0,Deceased,7,08/10/2022
608,73639.0,Recovered*,169,08/10/2022
609,73641.0,Active,1 to 4,08/10/2022
610,73641.0,Deceased,7,08/10/2022
611,73641.0,Recovered*,143,08/10/2022
612,73642.0,Active,1 to 4,08/10/2022
613,73642.0,Deceased,1 to 4,08/10/2022
614,73642.0,Recovered*,26,08/10/2022
615,73644.0,Active,73,08/10/2022
616,73644.0,Deceased,61,08/10/2022
617,73644.0,Recovered*,3851,08/10/2022
618,73645.0,Active,1 to 4,08/10/2022
619,73645.0,Deceased,1 to 4,08/10/2022
620,73645.0,Recovered*,313,08/10/2022
621,73646.0,Active,1 to 4,08/10/2022
622,73646.0,Deceased,1 to 4,08/10/2022
623,73646.0,Recovered*,91,08/10/2022
624,73647.0,Active,7,08/10/2022
625,73647.0,Deceased,1 to 4,08/10/2022
626,73647.0,Recovered*,276,08/10/2022
627,73650.0,Active,6,08/10/2022
628,73650.0,Deceased,1 to 4,08/10/2022
629,73650.0,Recovered*,268,08/10/2022
630,73651.0,Active,20,08/10/2022
631,73651.0,Deceased,24,08/10/2022
632,73651.0,Recovered*,936,08/10/2022
633,73654.0,Active,1 to 4,08/10/2022
634,73654.0,Deceased,8,08/10/2022
635,73654.0,Recovered*,202,08/10/2022
636,73655.0,Active,1 to 4,08/10/2022
637,73655.0,Recovered*,140,08/10/2022
638,73658.0,Deceased,1 to 4,08/10/2022
639,73658.0,Recovered*,54,08/10/2022
640,73659.0,Active,1 to 4,08/10/2022
641,73659.0,Deceased,1 to 4,08/10/2022
642,73659.0,Recovered*,17,08/10/2022
643,73660.0,Active,5,08/10/2022
644,73660.0,Deceased,1 to 4,08/10/2022
645,73660.0,Recovered*,130,08/10/2022
