,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
0,01/04/2020,ALL OK Counties,,,
1,01/11/2020,ALL OK Counties,,,
2,01/18/2020,ALL OK Counties,1.0,0.1428571429,1.0
3,01/25/2020,ALL OK Counties,,,1.0
4,02/01/2020,ALL OK Counties,,,1.0
5,02/08/2020,ALL OK Counties,,,1.0
6,02/15/2020,ALL OK Counties,,,1.0
7,02/22/2020,ALL OK Counties,,,1.0
8,02/29/2020,ALL OK Counties,,,1.0
9,03/07/2020,ALL OK Counties,61.0,8.7142857143,62.0
10,03/14/2020,ALL OK Counties,252.0,36.0,314.0
11,03/21/2020,ALL OK Counties,587.0,83.857142857,901.0
12,03/28/2020,ALL OK Counties,615.0,87.857142857,1516.0
13,04/04/2020,ALL OK Counties,604.0,86.285714286,2120.0
14,04/11/2020,ALL OK Counties,635.0,90.714285714,2755.0
15,04/18/2020,ALL OK Counties,553.0,79.0,3308.0
16,04/25/2020,ALL OK Counties,622.0,88.857142857,3930.0
17,05/02/2020,ALL OK Counties,752.0,107.42857143,4682.0
18,05/09/2020,ALL OK Counties,629.0,89.857142857,5311.0
19,05/16/2020,ALL OK Counties,807.0,115.28571429,6118.0
20,05/23/2020,ALL OK Counties,548.0,78.285714286,6666.0
21,05/30/2020,ALL OK Counties,676.0,96.571428571,7342.0
22,06/06/2020,ALL OK Counties,1161.0,165.85714286,8503.0
23,06/13/2020,ALL OK Counties,2191.0,313.0,10694.0
24,06/20/2020,ALL OK Counties,3297.0,471.0,13991.0
25,06/27/2020,ALL OK Counties,3684.0,526.28571429,17675.0
26,07/04/2020,ALL OK Counties,4842.0,691.71428571,22517.0
27,07/11/2020,ALL OK Counties,6078.0,868.28571429,28595.0
28,07/18/2020,ALL OK Counties,5780.0,825.71428571,34375.0
29,07/25/2020,ALL OK Counties,4931.0,704.42857143,39306.0
30,08/01/2020,ALL OK Counties,4251.0,607.28571429,43557.0
31,08/08/2020,ALL OK Counties,4416.0,630.85714286,47973.0
32,08/15/2020,ALL OK Counties,4739.0,677.0,52712.0
33,08/22/2020,ALL OK Counties,4443.0,634.71428571,57155.0
34,08/29/2020,ALL OK Counties,5587.0,798.14285714,62742.0
35,09/05/2020,ALL OK Counties,6216.0,888.0,68958.0
36,09/12/2020,ALL OK Counties,6352.0,907.42857143,75310.0
37,09/19/2020,ALL OK Counties,8095.0,1156.4285714,83405.0
38,09/26/2020,ALL OK Counties,7598.0,1085.4285714,91003.0
39,10/03/2020,ALL OK Counties,7766.0,1109.4285714,98769.0
40,10/10/2020,ALL OK Counties,8568.0,1224.0,107337.0
41,10/17/2020,ALL OK Counties,8410.0,1201.4285714,115747.0
42,10/24/2020,ALL OK Counties,9571.0,1367.2857143,125318.0
43,10/31/2020,ALL OK Counties,10290.0,1470.0,135608.0
44,11/07/2020,ALL OK Counties,17343.0,2477.5714286,152951.0
45,11/14/2020,ALL OK Counties,23126.0,3303.7142857,176077.0
46,11/21/2020,ALL OK Counties,22854.0,3264.8571429,198931.0
47,11/28/2020,ALL OK Counties,19239.0,2748.4285714,218170.0
48,12/05/2020,ALL OK Counties,22727.0,3246.7142857,240897.0
49,12/12/2020,ALL OK Counties,21929.0,3132.7142857,262826.0
50,12/19/2020,ALL OK Counties,23763.0,3394.7142857,286589.0
51,12/26/2020,ALL OK Counties,22146.0,3163.7142857,308735.0
52,01/02/2021,ALL OK Counties,26820.0,3831.4285714,335555.0
53,01/09/2021,ALL OK Counties,25124.0,3589.1428571,360679.0
54,01/16/2021,ALL OK Counties,19147.0,2735.2857143,379826.0
55,01/23/2021,ALL OK Counties,16597.0,2371.0,396423.0
56,01/30/2021,ALL OK Counties,13963.0,1994.7142857,410386.0
57,02/06/2021,ALL OK Counties,11250.0,1607.1428571,421636.0
58,02/13/2021,ALL OK Counties,6619.0,945.57142857,428255.0
59,02/20/2021,ALL OK Counties,3437.0,491.0,431692.0
60,02/27/2021,ALL OK Counties,3053.0,436.14285714,434745.0
61,03/06/2021,ALL OK Counties,2520.0,360.0,437265.0
62,03/13/2021,ALL OK Counties,2408.0,344.0,439673.0
63,03/20/2021,ALL OK Counties,1820.0,260.0,441493.0
64,03/27/2021,ALL OK Counties,1723.0,246.14285714,443216.0
65,04/03/2021,ALL OK Counties,1634.0,233.42857143,444850.0
66,04/10/2021,ALL OK Counties,1536.0,219.42857143,446386.0
67,04/17/2021,ALL OK Counties,1646.0,235.14285714,448032.0
68,04/24/2021,ALL OK Counties,1528.0,218.28571429,449560.0
69,05/01/2021,ALL OK Counties,1564.0,223.42857143,451124.0
70,05/08/2021,ALL OK Counties,1301.0,185.85714286,452425.0
71,05/15/2021,ALL OK Counties,938.0,134.0,453363.0
72,05/22/2021,ALL OK Counties,1063.0,151.85714286,454426.0
73,05/29/2021,ALL OK Counties,854.0,122.0,455280.0
74,06/05/2021,ALL OK Counties,878.0,125.42857143,456158.0
75,06/12/2021,ALL OK Counties,1119.0,159.85714286,457277.0
76,06/19/2021,ALL OK Counties,1357.0,193.85714286,458634.0
77,06/26/2021,ALL OK Counties,1656.0,236.57142857,460290.0
78,07/03/2021,ALL OK Counties,2445.0,349.28571429,462735.0
79,07/10/2021,ALL OK Counties,3770.0,538.57142857,466505.0
80,07/17/2021,ALL OK Counties,5643.0,806.14285714,472148.0
81,07/24/2021,ALL OK Counties,8957.0,1279.5714286,481105.0
82,07/31/2021,ALL OK Counties,12530.0,1790.0,493635.0
83,08/07/2021,ALL OK Counties,15410.0,2201.4285714,509045.0
84,08/14/2021,ALL OK Counties,16242.0,2320.2857143,525287.0
85,08/21/2021,ALL OK Counties,18655.0,2665.0,543942.0
86,08/28/2021,ALL OK Counties,20027.0,2861.0,563969.0
87,09/04/2021,ALL OK Counties,17380.0,2482.8571429,581349.0
88,09/11/2021,ALL OK Counties,14826.0,2118.0,596175.0
89,09/18/2021,ALL OK Counties,12610.0,1801.4285714,608785.0
90,09/25/2021,ALL OK Counties,9308.0,1329.7142857,618093.0
91,10/02/2021,ALL OK Counties,8783.0,1254.7142857,626876.0
92,10/09/2021,ALL OK Counties,7465.0,1066.4285714,634341.0
93,10/16/2021,ALL OK Counties,5658.0,808.28571429,639999.0
94,10/23/2021,ALL OK Counties,5068.0,724.0,645067.0
95,10/30/2021,ALL OK Counties,3984.0,569.14285714,649051.0
96,11/06/2021,ALL OK Counties,4812.0,687.42857143,653863.0
97,11/13/2021,ALL OK Counties,5880.0,840.0,659743.0
98,11/20/2021,ALL OK Counties,6187.0,883.85714286,665930.0
99,11/27/2021,ALL OK Counties,5953.0,850.42857143,671883.0
100,12/04/2021,ALL OK Counties,7975.0,1139.2857143,679858.0
101,12/11/2021,ALL OK Counties,7899.0,1128.4285714,687757.0
102,12/18/2021,ALL OK Counties,8520.0,1217.1428571,696277.0
103,12/25/2021,ALL OK Counties,11022.0,1574.5714286,707299.0
104,01/01/2022,ALL OK Counties,27110.0,3872.8571429,734409.0
105,01/08/2022,ALL OK Counties,61895.0,8842.1428571,796304.0
106,01/15/2022,ALL OK Counties,94447.0,13492.428571,890751.0
107,01/22/2022,ALL OK Counties,76080.0,10868.571429,966831.0
108,01/29/2022,ALL OK Counties,41906.0,5986.5714286,1008737.0
109,02/05/2022,ALL OK Counties,15023.0,2146.1428571,1023760.0
110,02/12/2022,ALL OK Counties,7752.0,1107.4285714,1031512.0
111,02/19/2022,ALL OK Counties,3667.0,523.85714286,1035179.0
112,02/26/2022,ALL OK Counties,1699.0,242.71428571,1036878.0
113,03/05/2022,ALL OK Counties,1118.0,159.71428571,1037996.0
114,03/12/2022,ALL OK Counties,746.0,106.57142857,1038742.0
115,03/19/2022,ALL OK Counties,551.0,78.714285714,1039293.0
116,03/26/2022,ALL OK Counties,507.0,72.428571429,1039800.0
117,04/02/2022,ALL OK Counties,575.0,82.142857143,1040375.0
118,04/09/2022,ALL OK Counties,561.0,80.142857143,1040936.0
119,04/16/2022,ALL OK Counties,694.0,99.142857143,1041630.0
120,04/23/2022,ALL OK Counties,865.0,123.57142857,1042495.0
121,04/30/2022,ALL OK Counties,1109.0,158.42857143,1043604.0
122,05/07/2022,ALL OK Counties,1432.0,204.57142857,1045036.0
123,05/14/2022,ALL OK Counties,1824.0,260.57142857,1046860.0
124,05/21/2022,ALL OK Counties,2387.0,341.0,1049247.0
125,05/28/2022,ALL OK Counties,3170.0,452.85714286,1052417.0
126,06/04/2022,ALL OK Counties,4220.0,602.85714286,1056637.0
127,06/11/2022,ALL OK Counties,4964.0,709.14285714,1061601.0
128,06/18/2022,ALL OK Counties,6365.0,909.28571429,1067966.0
129,06/25/2022,ALL OK Counties,7945.0,1135.0,1075911.0
130,07/02/2022,ALL OK Counties,9347.0,1335.2857143,1085258.0
131,07/09/2022,ALL OK Counties,10386.0,1483.7142857,1095644.0
132,07/16/2022,ALL OK Counties,11660.0,1665.7142857,1107304.0
133,07/23/2022,ALL OK Counties,12663.0,1809.0,1119967.0
134,07/30/2022,ALL OK Counties,11654.0,1664.8571429,1131621.0
135,08/06/2022,ALL OK Counties,10995.0,1570.7142857,1142616.0
136,08/13/2022,ALL OK Counties,9418.0,1345.4285714,1152034.0
137,08/20/2022,ALL OK Counties,9343.0,1334.7142857,1161377.0
138,08/27/2022,ALL OK Counties,10555.0,1507.8571429,1171932.0
139,09/03/2022,ALL OK Counties,9408.0,1344.0,1181340.0
140,09/10/2022,ALL OK Counties,6743.0,963.28571429,1188083.0
141,09/17/2022,ALL OK Counties,4346.0,620.85714286,1192429.0
142,01/04/2020,,,,0.0
143,01/11/2020,,,,0.0
144,01/18/2020,,,,0.0
145,01/25/2020,,,,0.0
146,02/01/2020,,,,0.0
147,02/08/2020,,,,0.0
148,02/15/2020,,,,0.0
149,02/22/2020,,,,0.0
150,02/29/2020,,,,0.0
151,03/07/2020,,,,0.0
152,03/14/2020,,,,0.0
153,03/21/2020,,,,0.0
154,03/28/2020,,,,0.0
155,04/04/2020,,,,0.0
156,04/11/2020,,,,0.0
157,04/18/2020,,,,0.0
158,04/25/2020,,,,0.0
159,05/02/2020,,,,0.0
160,05/09/2020,,,,0.0
161,05/16/2020,,,,0.0
162,05/23/2020,,,,0.0
163,05/30/2020,,,,0.0
164,06/06/2020,,1.0,0.1428571429,1.0
165,06/13/2020,,1.0,0.1428571429,2.0
166,06/20/2020,,1.0,0.1428571429,3.0
167,06/27/2020,,,,3.0
168,07/04/2020,,1.0,0.1428571429,4.0
169,07/11/2020,,1.0,0.1428571429,5.0
170,07/18/2020,,,,5.0
171,07/25/2020,,,,5.0
172,08/01/2020,,1.0,0.1428571429,6.0
173,08/08/2020,,1.0,0.1428571429,7.0
174,08/15/2020,,1.0,0.1428571429,8.0
175,08/22/2020,,1.0,0.1428571429,9.0
176,08/29/2020,,1.0,0.1428571429,10.0
177,09/05/2020,,1.0,0.1428571429,11.0
178,09/12/2020,,1.0,0.1428571429,12.0
179,09/19/2020,,,,12.0
180,09/26/2020,,1.0,0.1428571429,13.0
181,10/03/2020,,,,13.0
182,10/10/2020,,2.0,0.2857142857,15.0
183,10/17/2020,,2.0,0.2857142857,17.0
184,10/24/2020,,3.0,0.4285714286,20.0
185,10/31/2020,,1.0,0.1428571429,21.0
186,11/07/2020,,1.0,0.1428571429,22.0
187,11/14/2020,,5.0,0.7142857143,27.0
188,11/21/2020,,1.0,0.1428571429,28.0
189,11/28/2020,,1.0,0.1428571429,29.0
190,12/05/2020,,2.0,0.2857142857,31.0
191,12/12/2020,,5.0,0.7142857143,36.0
192,12/19/2020,,3.0,0.4285714286,39.0
193,12/26/2020,,2.0,0.2857142857,41.0
194,01/02/2021,,2.0,0.2857142857,43.0
195,01/09/2021,,,,43.0
196,01/16/2021,,,,43.0
197,01/23/2021,,,,43.0
198,01/30/2021,,,,43.0
199,02/06/2021,,,,43.0
200,02/13/2021,,,,43.0
201,02/20/2021,,,,43.0
202,02/27/2021,,,,43.0
203,03/06/2021,,,,43.0
204,03/13/2021,,,,43.0
205,03/20/2021,,,,43.0
206,03/27/2021,,,,43.0
207,04/03/2021,,,,43.0
208,04/10/2021,,,,43.0
209,04/17/2021,,,,43.0
210,04/24/2021,,,,43.0
211,05/01/2021,,,,43.0
212,05/08/2021,,,,43.0
213,05/15/2021,,,,43.0
214,05/22/2021,,,,43.0
215,05/29/2021,,,,43.0
216,06/05/2021,,,,43.0
217,06/12/2021,,,,43.0
218,06/19/2021,,,,43.0
219,06/26/2021,,,,43.0
220,07/03/2021,,,,43.0
221,07/10/2021,,,,43.0
222,07/17/2021,,,,43.0
223,07/24/2021,,,,43.0
224,07/31/2021,,1.0,0.1428571429,44.0
225,08/07/2021,,1.0,0.1428571429,45.0
226,08/14/2021,,,,45.0
227,08/21/2021,,1.0,0.1428571429,46.0
228,08/28/2021,,,,46.0
229,09/04/2021,,,,46.0
230,09/11/2021,,,,46.0
231,09/18/2021,,,,46.0
232,09/25/2021,,1.0,0.1428571429,47.0
233,10/02/2021,,1.0,0.1428571429,48.0
234,10/09/2021,,4.0,0.5714285714,52.0
235,10/16/2021,,,,52.0
236,10/23/2021,,,,52.0
237,10/30/2021,,3.0,0.4285714286,55.0
238,11/06/2021,,,,55.0
239,11/13/2021,,,,55.0
240,11/20/2021,,,,55.0
241,11/27/2021,,,,55.0
242,12/04/2021,,,,55.0
243,12/11/2021,,,,55.0
244,12/18/2021,,,,55.0
245,12/25/2021,,,,55.0
246,01/01/2022,,1.0,0.1428571429,56.0
247,01/08/2022,,2.0,0.2857142857,58.0
248,01/15/2022,,7.0,1.0,65.0
249,01/22/2022,,21.0,3.0,86.0
250,01/29/2022,,7.0,1.0,93.0
251,02/05/2022,,15.0,2.1428571429,108.0
252,02/12/2022,,2.0,0.2857142857,110.0
253,02/19/2022,,,,110.0
254,02/26/2022,,,,110.0
255,03/05/2022,,,,110.0
256,03/12/2022,,,,110.0
257,03/19/2022,,,,110.0
258,03/26/2022,,,,110.0
259,04/02/2022,,,,110.0
260,04/09/2022,,,,110.0
261,04/16/2022,,,,110.0
262,04/23/2022,,,,110.0
263,04/30/2022,,,,110.0
264,05/07/2022,,,,110.0
265,05/14/2022,,,,110.0
266,05/21/2022,,,,110.0
267,05/28/2022,,,,110.0
268,06/04/2022,,,,110.0
269,06/11/2022,,,,110.0
270,06/18/2022,,,,110.0
271,06/25/2022,,1.0,0.1428571429,111.0
272,07/02/2022,,,,111.0
273,07/09/2022,,,,111.0
274,07/16/2022,,1.0,0.1428571429,112.0
275,07/23/2022,,,,112.0
276,07/30/2022,,,,112.0
277,08/06/2022,,,,112.0
278,08/13/2022,,,,112.0
279,08/20/2022,,,,112.0
280,08/27/2022,,,,112.0
281,09/03/2022,,,,112.0
282,09/10/2022,,,,112.0
283,09/17/2022,,,,112.0
284,01/04/2020,Adair,,,0.0
285,01/11/2020,Adair,,,0.0
286,01/18/2020,Adair,,,0.0
287,01/25/2020,Adair,,,0.0
288,02/01/2020,Adair,,,0.0
289,02/08/2020,Adair,,,0.0
290,02/15/2020,Adair,,,0.0
291,02/22/2020,Adair,,,0.0
292,02/29/2020,Adair,,,0.0
293,03/07/2020,Adair,,,0.0
294,03/14/2020,Adair,,,0.0
295,03/21/2020,Adair,7.0,1.0,7.0
296,03/28/2020,Adair,9.0,1.2857142857,16.0
297,04/04/2020,Adair,10.0,1.4285714286,26.0
298,04/11/2020,Adair,15.0,2.1428571429,41.0
299,04/18/2020,Adair,10.0,1.4285714286,51.0
300,04/25/2020,Adair,16.0,2.2857142857,67.0
301,05/02/2020,Adair,6.0,0.8571428571,73.0
302,05/09/2020,Adair,7.0,1.0,80.0
303,05/16/2020,Adair,4.0,0.5714285714,84.0
304,05/23/2020,Adair,8.0,1.1428571429,92.0
305,05/30/2020,Adair,6.0,0.8571428571,98.0
306,06/06/2020,Adair,2.0,0.2857142857,100.0
307,06/13/2020,Adair,10.0,1.4285714286,110.0
308,06/20/2020,Adair,8.0,1.1428571429,118.0
309,06/27/2020,Adair,14.0,2.0,132.0
310,07/04/2020,Adair,19.0,2.7142857143,151.0
311,07/11/2020,Adair,36.0,5.1428571429,187.0
312,07/18/2020,Adair,46.0,6.5714285714,233.0
313,07/25/2020,Adair,45.0,6.4285714286,278.0
314,08/01/2020,Adair,51.0,7.2857142857,329.0
315,08/08/2020,Adair,29.0,4.1428571429,358.0
316,08/15/2020,Adair,34.0,4.8571428571,392.0
317,08/22/2020,Adair,34.0,4.8571428571,426.0
318,08/29/2020,Adair,39.0,5.5714285714,465.0
319,09/05/2020,Adair,51.0,7.2857142857,516.0
320,09/12/2020,Adair,29.0,4.1428571429,545.0
321,09/19/2020,Adair,52.0,7.4285714286,597.0
322,09/26/2020,Adair,41.0,5.8571428571,638.0
323,10/03/2020,Adair,34.0,4.8571428571,672.0
324,10/10/2020,Adair,29.0,4.1428571429,701.0
325,10/17/2020,Adair,47.0,6.7142857143,748.0
326,10/24/2020,Adair,71.0,10.142857143,819.0
327,10/31/2020,Adair,76.0,10.857142857,895.0
328,11/07/2020,Adair,125.0,17.857142857,1020.0
329,11/14/2020,Adair,109.0,15.571428571,1129.0
330,11/21/2020,Adair,65.0,9.2857142857,1194.0
331,11/28/2020,Adair,84.0,12.0,1278.0
332,12/05/2020,Adair,136.0,19.428571429,1414.0
333,12/12/2020,Adair,160.0,22.857142857,1574.0
334,12/19/2020,Adair,207.0,29.571428571,1781.0
335,12/26/2020,Adair,160.0,22.857142857,1941.0
336,01/02/2021,Adair,248.0,35.428571429,2189.0
337,01/09/2021,Adair,253.0,36.142857143,2442.0
338,01/16/2021,Adair,188.0,26.857142857,2630.0
339,01/23/2021,Adair,167.0,23.857142857,2797.0
340,01/30/2021,Adair,157.0,22.428571429,2954.0
341,02/06/2021,Adair,80.0,11.428571429,3034.0
342,02/13/2021,Adair,49.0,7.0,3083.0
343,02/20/2021,Adair,21.0,3.0,3104.0
344,02/27/2021,Adair,21.0,3.0,3125.0
345,03/06/2021,Adair,15.0,2.1428571429,3140.0
346,03/13/2021,Adair,9.0,1.2857142857,3149.0
347,03/20/2021,Adair,3.0,0.4285714286,3152.0
348,03/27/2021,Adair,2.0,0.2857142857,3154.0
349,04/03/2021,Adair,4.0,0.5714285714,3158.0
350,04/10/2021,Adair,1.0,0.1428571429,3159.0
351,04/17/2021,Adair,3.0,0.4285714286,3162.0
352,04/24/2021,Adair,5.0,0.7142857143,3167.0
353,05/01/2021,Adair,6.0,0.8571428571,3173.0
354,05/08/2021,Adair,3.0,0.4285714286,3176.0
355,05/15/2021,Adair,3.0,0.4285714286,3179.0
356,05/22/2021,Adair,5.0,0.7142857143,3184.0
357,05/29/2021,Adair,5.0,0.7142857143,3189.0
358,06/05/2021,Adair,3.0,0.4285714286,3192.0
359,06/12/2021,Adair,8.0,1.1428571429,3200.0
360,06/19/2021,Adair,11.0,1.5714285714,3211.0
361,06/26/2021,Adair,12.0,1.7142857143,3223.0
362,07/03/2021,Adair,38.0,5.4285714286,3261.0
363,07/10/2021,Adair,68.0,9.7142857143,3329.0
364,07/17/2021,Adair,79.0,11.285714286,3408.0
365,07/24/2021,Adair,96.0,13.714285714,3504.0
366,07/31/2021,Adair,134.0,19.142857143,3638.0
367,08/07/2021,Adair,176.0,25.142857143,3814.0
368,08/14/2021,Adair,182.0,26.0,3996.0
369,08/21/2021,Adair,192.0,27.428571429,4188.0
370,08/28/2021,Adair,198.0,28.285714286,4386.0
371,09/04/2021,Adair,162.0,23.142857143,4548.0
372,09/11/2021,Adair,88.0,12.571428571,4636.0
373,09/18/2021,Adair,72.0,10.285714286,4708.0
374,09/25/2021,Adair,45.0,6.4285714286,4753.0
375,10/02/2021,Adair,46.0,6.5714285714,4799.0
376,10/09/2021,Adair,37.0,5.2857142857,4836.0
377,10/16/2021,Adair,24.0,3.4285714286,4860.0
378,10/23/2021,Adair,32.0,4.5714285714,4892.0
379,10/30/2021,Adair,33.0,4.7142857143,4925.0
380,11/06/2021,Adair,25.0,3.5714285714,4950.0
381,11/13/2021,Adair,29.0,4.1428571429,4979.0
382,11/20/2021,Adair,41.0,5.8571428571,5020.0
383,11/27/2021,Adair,20.0,2.8571428571,5040.0
384,12/04/2021,Adair,41.0,5.8571428571,5081.0
385,12/11/2021,Adair,38.0,5.4285714286,5119.0
386,12/18/2021,Adair,45.0,6.4285714286,5164.0
387,12/25/2021,Adair,40.0,5.7142857143,5204.0
388,01/01/2022,Adair,84.0,12.0,5288.0
389,01/08/2022,Adair,296.0,42.285714286,5584.0
390,01/15/2022,Adair,840.0,120.0,6424.0
391,01/22/2022,Adair,737.0,105.28571429,7161.0
392,01/29/2022,Adair,466.0,66.571428571,7627.0
393,02/05/2022,Adair,111.0,15.857142857,7738.0
394,02/12/2022,Adair,121.0,17.285714286,7859.0
395,02/19/2022,Adair,41.0,5.8571428571,7900.0
396,02/26/2022,Adair,14.0,2.0,7914.0
397,03/05/2022,Adair,11.0,1.5714285714,7925.0
398,03/12/2022,Adair,3.0,0.4285714286,7928.0
399,03/19/2022,Adair,1.0,0.1428571429,7929.0
400,03/26/2022,Adair,4.0,0.5714285714,7933.0
401,04/02/2022,Adair,2.0,0.2857142857,7935.0
402,04/09/2022,Adair,5.0,0.7142857143,7940.0
403,04/16/2022,Adair,,,7940.0
404,04/23/2022,Adair,6.0,0.8571428571,7946.0
405,04/30/2022,Adair,22.0,3.1428571429,7968.0
406,05/07/2022,Adair,21.0,3.0,7989.0
407,05/14/2022,Adair,10.0,1.4285714286,7999.0
408,05/21/2022,Adair,15.0,2.1428571429,8014.0
409,05/28/2022,Adair,20.0,2.8571428571,8034.0
410,06/04/2022,Adair,18.0,2.5714285714,8052.0
411,06/11/2022,Adair,20.0,2.8571428571,8072.0
412,06/18/2022,Adair,39.0,5.5714285714,8111.0
413,06/25/2022,Adair,90.0,12.857142857,8201.0
414,07/02/2022,Adair,97.0,13.857142857,8298.0
415,07/09/2022,Adair,79.0,11.285714286,8377.0
416,07/16/2022,Adair,83.0,11.857142857,8460.0
417,07/23/2022,Adair,109.0,15.571428571,8569.0
418,07/30/2022,Adair,82.0,11.714285714,8651.0
419,08/06/2022,Adair,117.0,16.714285714,8768.0
420,08/13/2022,Adair,73.0,10.428571429,8841.0
421,08/20/2022,Adair,127.0,18.142857143,8968.0
422,08/27/2022,Adair,120.0,17.142857143,9088.0
423,09/03/2022,Adair,64.0,9.1428571429,9152.0
424,09/10/2022,Adair,51.0,7.2857142857,9203.0
425,09/17/2022,Adair,29.0,4.1428571429,9232.0
426,01/04/2020,Alfalfa,,,0.0
427,01/11/2020,Alfalfa,,,0.0
428,01/18/2020,Alfalfa,,,0.0
429,01/25/2020,Alfalfa,,,0.0
430,02/01/2020,Alfalfa,,,0.0
431,02/08/2020,Alfalfa,,,0.0
432,02/15/2020,Alfalfa,,,0.0
433,02/22/2020,Alfalfa,,,0.0
434,02/29/2020,Alfalfa,,,0.0
435,03/07/2020,Alfalfa,,,0.0
436,03/14/2020,Alfalfa,,,0.0
437,03/21/2020,Alfalfa,,,0.0
438,03/28/2020,Alfalfa,,,0.0
439,04/04/2020,Alfalfa,1.0,0.1428571429,1.0
440,04/11/2020,Alfalfa,,,1.0
441,04/18/2020,Alfalfa,,,1.0
442,04/25/2020,Alfalfa,,,1.0
443,05/02/2020,Alfalfa,,,1.0
444,05/09/2020,Alfalfa,,,1.0
445,05/16/2020,Alfalfa,,,1.0
446,05/23/2020,Alfalfa,2.0,0.2857142857,3.0
447,05/30/2020,Alfalfa,,,3.0
448,06/06/2020,Alfalfa,,,3.0
449,06/13/2020,Alfalfa,,,3.0
450,06/20/2020,Alfalfa,,,3.0
451,06/27/2020,Alfalfa,1.0,0.1428571429,4.0
452,07/04/2020,Alfalfa,,,4.0
453,07/11/2020,Alfalfa,,,4.0
454,07/18/2020,Alfalfa,1.0,0.1428571429,5.0
455,07/25/2020,Alfalfa,3.0,0.4285714286,8.0
456,08/01/2020,Alfalfa,,,8.0
457,08/08/2020,Alfalfa,1.0,0.1428571429,9.0
458,08/15/2020,Alfalfa,4.0,0.5714285714,13.0
459,08/22/2020,Alfalfa,6.0,0.8571428571,19.0
460,08/29/2020,Alfalfa,2.0,0.2857142857,21.0
461,09/05/2020,Alfalfa,6.0,0.8571428571,27.0
462,09/12/2020,Alfalfa,19.0,2.7142857143,46.0
463,09/19/2020,Alfalfa,22.0,3.1428571429,68.0
464,09/26/2020,Alfalfa,13.0,1.8571428571,81.0
465,10/03/2020,Alfalfa,9.0,1.2857142857,90.0
466,10/10/2020,Alfalfa,15.0,2.1428571429,105.0
467,10/17/2020,Alfalfa,16.0,2.2857142857,121.0
468,10/24/2020,Alfalfa,11.0,1.5714285714,132.0
469,10/31/2020,Alfalfa,16.0,2.2857142857,148.0
470,11/07/2020,Alfalfa,12.0,1.7142857143,160.0
471,11/14/2020,Alfalfa,112.0,16.0,272.0
472,11/21/2020,Alfalfa,92.0,13.142857143,364.0
473,11/28/2020,Alfalfa,41.0,5.8571428571,405.0
474,12/05/2020,Alfalfa,177.0,25.285714286,582.0
475,12/12/2020,Alfalfa,242.0,34.571428571,824.0
476,12/19/2020,Alfalfa,67.0,9.5714285714,891.0
477,12/26/2020,Alfalfa,47.0,6.7142857143,938.0
478,01/02/2021,Alfalfa,40.0,5.7142857143,978.0
479,01/09/2021,Alfalfa,30.0,4.2857142857,1008.0
480,01/16/2021,Alfalfa,56.0,8.0,1064.0
481,01/23/2021,Alfalfa,25.0,3.5714285714,1089.0
482,01/30/2021,Alfalfa,22.0,3.1428571429,1111.0
483,02/06/2021,Alfalfa,25.0,3.5714285714,1136.0
484,02/13/2021,Alfalfa,7.0,1.0,1143.0
485,02/20/2021,Alfalfa,,,1143.0
486,02/27/2021,Alfalfa,1.0,0.1428571429,1144.0
487,03/06/2021,Alfalfa,1.0,0.1428571429,1145.0
488,03/13/2021,Alfalfa,3.0,0.4285714286,1148.0
489,03/20/2021,Alfalfa,1.0,0.1428571429,1149.0
490,03/27/2021,Alfalfa,2.0,0.2857142857,1151.0
491,04/03/2021,Alfalfa,,,1151.0
492,04/10/2021,Alfalfa,1.0,0.1428571429,1152.0
493,04/17/2021,Alfalfa,,,1152.0
494,04/24/2021,Alfalfa,,,1152.0
495,05/01/2021,Alfalfa,1.0,0.1428571429,1153.0
496,05/08/2021,Alfalfa,,,1153.0
497,05/15/2021,Alfalfa,,,1153.0
498,05/22/2021,Alfalfa,1.0,0.1428571429,1154.0
499,05/29/2021,Alfalfa,,,1154.0
500,06/05/2021,Alfalfa,,,1154.0
501,06/12/2021,Alfalfa,1.0,0.1428571429,1155.0
502,06/19/2021,Alfalfa,,,1155.0
503,06/26/2021,Alfalfa,,,1155.0
504,07/03/2021,Alfalfa,1.0,0.1428571429,1156.0
505,07/10/2021,Alfalfa,,,1156.0
506,07/17/2021,Alfalfa,,,1156.0
507,07/24/2021,Alfalfa,4.0,0.5714285714,1160.0
508,07/31/2021,Alfalfa,13.0,1.8571428571,1173.0
509,08/07/2021,Alfalfa,16.0,2.2857142857,1189.0
510,08/14/2021,Alfalfa,11.0,1.5714285714,1200.0
511,08/21/2021,Alfalfa,15.0,2.1428571429,1215.0
512,08/28/2021,Alfalfa,18.0,2.5714285714,1233.0
513,09/04/2021,Alfalfa,8.0,1.1428571429,1241.0
514,09/11/2021,Alfalfa,11.0,1.5714285714,1252.0
515,09/18/2021,Alfalfa,7.0,1.0,1259.0
516,09/25/2021,Alfalfa,11.0,1.5714285714,1270.0
517,10/02/2021,Alfalfa,11.0,1.5714285714,1281.0
518,10/09/2021,Alfalfa,15.0,2.1428571429,1296.0
519,10/16/2021,Alfalfa,6.0,0.8571428571,1302.0
520,10/23/2021,Alfalfa,10.0,1.4285714286,1312.0
521,10/30/2021,Alfalfa,14.0,2.0,1326.0
