,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
13169,Kent,12-17,No,175.0,158.0,90.29,132.0,75.43,09/08/2021
13170,Kent,18-24,No,142.0,174.0,100.0,141.0,99.3,09/08/2021
13171,Kent,25-44,No,511.0,457.0,89.43,410.0,80.23,09/08/2021
13172,Kent,45-64,No,1072.0,793.0,73.97,748.0,69.78,09/08/2021
13173,Kent,65+,No,689.0,753.0,100.0,717.0,100.0,09/08/2021
13174,Killingly,12-17,Yes,1219.0,520.0,42.66,438.0,35.93,09/08/2021
13175,Killingly,18-24,Yes,1316.0,658.0,50.0,582.0,44.22,09/08/2021
13176,Killingly,25-44,Yes,4553.0,2138.0,46.96,1930.0,42.39,09/08/2021
13177,Killingly,45-64,Yes,5032.0,3225.0,64.09,3053.0,60.67,09/08/2021
13178,Killingly,65+,Yes,2753.0,2795.0,100.0,2703.0,98.18,09/08/2021
13179,Killingworth,12-17,No,573.0,331.0,57.77,300.0,52.36,09/08/2021
13180,Killingworth,18-24,No,427.0,401.0,93.91,356.0,83.37,09/08/2021
13181,Killingworth,25-44,No,1026.0,792.0,77.19,741.0,72.22,09/08/2021
13182,Killingworth,45-64,No,2494.0,1707.0,68.44,1645.0,65.96,09/08/2021
13183,Killingworth,65+,No,1253.0,1370.0,100.0,1319.0,100.0,09/08/2021
13184,Lebanon,12-17,No,600.0,277.0,46.17,256.0,42.67,09/08/2021
13185,Lebanon,18-24,No,585.0,393.0,67.18,351.0,60.0,09/08/2021
13186,Lebanon,25-44,No,1652.0,996.0,60.29,933.0,56.48,09/08/2021
13187,Lebanon,45-64,No,2495.0,1755.0,70.34,1688.0,67.66,09/08/2021
13188,Lebanon,65+,No,1056.0,1184.0,100.0,1155.0,100.0,09/08/2021
13189,Ledyard,12-17,No,1237.0,721.0,58.29,645.0,52.14,09/08/2021
13190,Ledyard,18-24,No,1187.0,770.0,64.87,699.0,58.89,09/08/2021
13191,Ledyard,25-44,No,3798.0,2508.0,66.03,2321.0,61.11,09/08/2021
13192,Ledyard,45-64,No,4428.0,3030.0,68.43,2914.0,65.81,09/08/2021
13193,Ledyard,65+,No,2268.0,2336.0,100.0,2282.0,100.0,09/08/2021
13194,Lisbon,12-17,No,352.0,166.0,47.16,142.0,40.34,09/08/2021
13195,Lisbon,18-24,No,414.0,216.0,52.17,193.0,46.62,09/08/2021
13196,Lisbon,25-44,No,893.0,541.0,60.58,489.0,54.76,09/08/2021
13197,Lisbon,45-64,No,1503.0,1006.0,66.93,967.0,64.34,09/08/2021
13198,Lisbon,65+,No,716.0,675.0,94.27,656.0,91.62,09/08/2021
13199,Litchfield,12-17,No,641.0,428.0,66.77,372.0,58.03,09/08/2021
13200,Litchfield,18-24,No,611.0,448.0,73.32,414.0,67.76,09/08/2021
13201,Litchfield,25-44,No,1414.0,1047.0,74.05,962.0,68.03,09/08/2021
13202,Litchfield,45-64,No,2804.0,1982.0,70.68,1859.0,66.3,09/08/2021
13203,Litchfield,65+,No,1918.0,1897.0,98.91,1805.0,94.11,09/08/2021
13204,Lyme,12-17,No,152.0,112.0,73.68,103.0,67.76,09/08/2021
13205,Lyme,18-24,No,144.0,130.0,90.28,121.0,84.03,09/08/2021
13206,Lyme,25-44,No,318.0,298.0,93.71,278.0,87.42,09/08/2021
13207,Lyme,45-64,No,896.0,700.0,78.12,675.0,75.33,09/08/2021
13208,Lyme,65+,No,646.0,713.0,100.0,691.0,100.0,09/08/2021
13209,Madison,12-17,No,1808.0,1267.0,70.08,1171.0,64.77,09/08/2021
13210,Madison,18-24,No,1202.0,1331.0,100.0,1197.0,99.58,09/08/2021
13211,Madison,25-44,No,2805.0,2608.0,92.98,2419.0,86.24,09/08/2021
13212,Madison,45-64,No,6369.0,5056.0,79.38,4898.0,76.9,09/08/2021
13213,Madison,65+,No,3777.0,3958.0,100.0,3851.0,100.0,09/08/2021
13214,Manchester,12-17,Yes,3748.0,2449.0,65.34,2106.0,56.19,09/08/2021
13215,Manchester,18-24,Yes,4922.0,3050.0,61.97,2696.0,54.77,09/08/2021
13216,Manchester,25-44,Yes,18151.0,12732.0,70.14,11605.0,63.94,09/08/2021
13217,Manchester,45-64,Yes,14827.0,11645.0,78.54,10963.0,73.94,09/08/2021
13218,Manchester,65+,Yes,8122.0,8188.0,100.0,7843.0,96.56,09/08/2021
13219,Mansfield,12-17,No,1031.0,689.0,66.83,631.0,61.2,09/08/2021
13220,Mansfield,18-24,No,14549.0,1641.0,11.28,1455.0,10.0,09/08/2021
13221,Mansfield,25-44,No,2716.0,2234.0,82.25,2097.0,77.21,09/08/2021
13222,Mansfield,45-64,No,3162.0,2565.0,81.12,2478.0,78.37,09/08/2021
13223,Mansfield,65+,No,2154.0,2318.0,100.0,2252.0,100.0,09/08/2021
13224,Marlborough,12-17,No,533.0,373.0,69.98,346.0,64.92,09/08/2021
13225,Marlborough,18-24,No,413.0,389.0,94.19,360.0,87.17,09/08/2021
13226,Marlborough,25-44,No,1422.0,1010.0,71.03,948.0,66.67,09/08/2021
13227,Marlborough,45-64,No,2144.0,1548.0,72.2,1500.0,69.96,09/08/2021
13228,Marlborough,65+,No,994.0,1118.0,100.0,1079.0,100.0,09/08/2021
13229,Meriden,12-17,Yes,4720.0,3014.0,63.86,2500.0,52.97,09/08/2021
13230,Meriden,18-24,Yes,5221.0,3347.0,64.11,2879.0,55.14,09/08/2021
13231,Meriden,25-44,Yes,16695.0,11057.0,66.23,9825.0,58.85,09/08/2021
13232,Meriden,45-64,Yes,16041.0,12998.0,81.03,12204.0,76.08,09/08/2021
13233,Meriden,65+,Yes,8458.0,8134.0,96.17,7819.0,92.45,09/08/2021
13234,Middlebury,12-17,No,658.0,510.0,77.51,445.0,67.63,09/08/2021
13235,Middlebury,18-24,No,502.0,475.0,94.62,437.0,87.05,09/08/2021
13236,Middlebury,25-44,No,1554.0,1164.0,74.9,1090.0,70.14,09/08/2021
13237,Middlebury,45-64,No,2377.0,1936.0,81.45,1846.0,77.66,09/08/2021
13238,Middlebury,65+,No,1465.0,1579.0,100.0,1520.0,100.0,09/08/2021
13239,Middlefield,12-17,No,379.0,205.0,54.09,190.0,50.13,09/08/2021
13240,Middlefield,18-24,No,336.0,224.0,66.67,207.0,61.61,09/08/2021
13241,Middlefield,25-44,No,863.0,622.0,72.07,581.0,67.32,09/08/2021
13242,Middlefield,45-64,No,1563.0,1152.0,73.7,1115.0,71.34,09/08/2021
13243,Middlefield,65+,No,797.0,832.0,100.0,811.0,100.0,09/08/2021
13244,Middletown,12-17,Yes,3395.0,1947.0,57.35,1677.0,49.4,09/08/2021
13245,Middletown,18-24,Yes,5978.0,4405.0,73.69,4022.0,67.28,09/08/2021
13246,Middletown,25-44,Yes,12692.0,9678.0,76.25,8879.0,69.96,09/08/2021
13247,Middletown,45-64,Yes,12488.0,10379.0,83.11,9841.0,78.8,09/08/2021
13248,Middletown,65+,Yes,6826.0,7049.0,100.0,6704.0,98.21,09/08/2021
13249,Milford,12-17,Yes,3536.0,2257.0,63.83,2042.0,57.75,09/08/2021
13250,Milford,18-24,Yes,3630.0,2935.0,80.85,2714.0,74.77,09/08/2021
13251,Milford,25-44,Yes,13453.0,9799.0,72.84,9138.0,67.93,09/08/2021
13252,Milford,45-64,Yes,16872.0,13097.0,77.63,12616.0,74.77,09/08/2021
13253,Milford,65+,Yes,9703.0,9676.0,99.72,9390.0,96.77,09/08/2021
13254,Monroe,12-17,No,1906.0,1271.0,66.68,1157.0,60.7,09/08/2021
13255,Monroe,18-24,No,1667.0,1290.0,77.38,1157.0,69.41,09/08/2021
13256,Monroe,25-44,No,3908.0,3155.0,80.73,2932.0,75.03,09/08/2021
13257,Monroe,45-64,No,6692.0,4918.0,73.49,4693.0,70.13,09/08/2021
13258,Monroe,65+,No,2960.0,2998.0,100.0,2905.0,98.14,09/08/2021
13259,Montville,12-17,Yes,1382.0,744.0,53.84,658.0,47.61,09/08/2021
13260,Montville,18-24,Yes,1837.0,831.0,45.24,768.0,41.81,09/08/2021
13261,Montville,25-44,Yes,5470.0,2798.0,51.15,2542.0,46.47,09/08/2021
13262,Montville,45-64,Yes,5607.0,3859.0,68.82,3679.0,65.61,09/08/2021
13263,Montville,65+,Yes,3033.0,2812.0,92.71,2730.0,90.01,09/08/2021
13264,Morris,12-17,No,196.0,79.0,40.31,70.0,35.71,09/08/2021
13265,Morris,18-24,No,180.0,154.0,85.56,133.0,73.89,09/08/2021
13266,Morris,25-44,No,405.0,295.0,72.84,265.0,65.43,09/08/2021
13267,Morris,45-64,No,871.0,527.0,60.51,499.0,57.29,09/08/2021
13268,Morris,65+,No,415.0,446.0,100.0,413.0,99.52,09/08/2021
13269,Naugatuck,12-17,No,2392.0,1332.0,55.69,1107.0,46.28,09/08/2021
13270,Naugatuck,18-24,No,2739.0,1706.0,62.29,1505.0,54.95,09/08/2021
13271,Naugatuck,25-44,No,8728.0,5411.0,62.0,4853.0,55.6,09/08/2021
13272,Naugatuck,45-64,No,9236.0,6687.0,72.4,6245.0,67.62,09/08/2021
13273,Naugatuck,65+,No,4117.0,4089.0,99.32,3914.0,95.07,09/08/2021
13274,New Britain,12-17,Yes,5981.0,2506.0,41.9,2025.0,33.86,09/08/2021
13275,New Britain,18-24,Yes,9954.0,3681.0,36.98,3093.0,31.07,09/08/2021
13276,New Britain,25-44,Yes,20189.0,12208.0,60.47,10691.0,52.95,09/08/2021
13277,New Britain,45-64,Yes,16700.0,12628.0,75.62,11693.0,70.02,09/08/2021
13278,New Britain,65+,Yes,8658.0,7953.0,91.86,7606.0,87.85,09/08/2021
13279,New Canaan,12-17,No,2386.0,2269.0,95.1,1969.0,82.52,09/08/2021
13280,New Canaan,18-24,No,1394.0,1413.0,100.0,1201.0,86.15,09/08/2021
13281,New Canaan,25-44,No,3209.0,3276.0,100.0,3020.0,94.11,09/08/2021
13282,New Canaan,45-64,No,6587.0,5767.0,87.55,5402.0,82.01,09/08/2021
13283,New Canaan,65+,No,3081.0,3118.0,100.0,2883.0,93.57,09/08/2021
13284,New Fairfield,12-17,No,1471.0,827.0,56.22,722.0,49.08,09/08/2021
13285,New Fairfield,18-24,No,1202.0,973.0,80.95,876.0,72.88,09/08/2021
13286,New Fairfield,25-44,No,2715.0,1744.0,64.24,1576.0,58.05,09/08/2021
13287,New Fairfield,45-64,No,4814.0,3360.0,69.8,3174.0,65.93,09/08/2021
13288,New Fairfield,65+,No,2004.0,2181.0,100.0,2114.0,100.0,09/08/2021
13289,New Hartford,12-17,No,578.0,293.0,50.69,262.0,45.33,09/08/2021
13290,New Hartford,18-24,No,528.0,374.0,70.83,342.0,64.77,09/08/2021
13291,New Hartford,25-44,No,1411.0,919.0,65.13,843.0,59.74,09/08/2021
13292,New Hartford,45-64,No,2411.0,1633.0,67.73,1551.0,64.33,09/08/2021
13293,New Hartford,65+,No,1028.0,1267.0,100.0,1238.0,100.0,09/08/2021
13294,New Haven,12-17,Yes,10932.0,5367.0,49.09,4340.0,39.7,09/08/2021
13295,New Haven,18-24,Yes,19632.0,10155.0,51.73,8754.0,44.59,09/08/2021
13296,New Haven,25-44,Yes,41214.0,29781.0,72.26,26504.0,64.31,09/08/2021
13297,New Haven,45-64,Yes,26423.0,21304.0,80.63,19810.0,74.97,09/08/2021
13298,New Haven,65+,Yes,12676.0,11704.0,92.33,11185.0,88.24,09/08/2021
13299,New London,12-17,Yes,2437.0,1042.0,42.76,844.0,34.63,09/08/2021
13300,New London,18-24,Yes,5477.0,2111.0,38.54,1814.0,33.12,09/08/2021
13301,New London,25-44,Yes,7121.0,4717.0,66.24,4191.0,58.85,09/08/2021
13302,New London,45-64,Yes,6006.0,4973.0,82.8,4624.0,76.99,09/08/2021
13303,New London,65+,Yes,2944.0,3084.0,100.0,2950.0,100.0,09/08/2021
13304,New Milford,12-17,No,2269.0,1512.0,66.64,1319.0,58.13,09/08/2021
13305,New Milford,18-24,No,2305.0,1658.0,71.93,1485.0,64.43,09/08/2021
13306,New Milford,25-44,No,6295.0,4514.0,71.71,4123.0,65.5,09/08/2021
13307,New Milford,45-64,No,9016.0,7080.0,78.53,6681.0,74.1,09/08/2021
13308,New Milford,65+,No,3969.0,4473.0,100.0,4302.0,100.0,09/08/2021
13309,Newington,12-17,No,2102.0,1223.0,58.18,1081.0,51.43,09/08/2021
13310,Newington,18-24,No,2456.0,1696.0,69.06,1559.0,63.48,09/08/2021
13311,Newington,25-44,No,7547.0,5737.0,76.02,5341.0,70.77,09/08/2021
13312,Newington,45-64,No,8866.0,7394.0,83.4,7067.0,79.71,09/08/2021
13313,Newington,65+,No,5999.0,5812.0,96.88,5641.0,94.03,09/08/2021
13314,Newtown,12-17,No,2878.0,1933.0,67.16,1783.0,61.95,09/08/2021
13315,Newtown,18-24,No,2308.0,1948.0,84.4,1767.0,76.56,09/08/2021
13316,Newtown,25-44,No,5312.0,4196.0,78.99,3898.0,73.38,09/08/2021
13317,Newtown,45-64,No,9768.0,7347.0,75.21,7021.0,71.88,09/08/2021
13318,Newtown,65+,No,4111.0,4531.0,100.0,4347.0,100.0,09/08/2021
13319,Norfolk,12-17,No,124.0,53.0,42.74,49.0,39.52,09/08/2021
13320,Norfolk,18-24,No,115.0,62.0,53.91,53.0,46.09,09/08/2021
13321,Norfolk,25-44,No,287.0,176.0,61.32,158.0,55.05,09/08/2021
13322,Norfolk,45-64,No,618.0,403.0,65.21,383.0,61.97,09/08/2021
13323,Norfolk,65+,No,345.0,386.0,100.0,374.0,100.0,09/08/2021
13324,North Branford,12-17,No,1121.0,603.0,53.79,541.0,48.26,09/08/2021
13325,North Branford,18-24,No,1114.0,868.0,77.92,798.0,71.63,09/08/2021
13326,North Branford,25-44,No,2948.0,2387.0,80.97,2219.0,75.27,09/08/2021
13327,North Branford,45-64,No,4653.0,3590.0,77.15,3433.0,73.78,09/08/2021
13328,North Branford,65+,No,2781.0,2908.0,100.0,2819.0,100.0,09/08/2021
13329,North Canaan,12-17,No,235.0,100.0,42.55,85.0,36.17,09/08/2021
13330,North Canaan,18-24,No,300.0,135.0,45.0,121.0,40.33,09/08/2021
13331,North Canaan,25-44,No,730.0,473.0,64.79,423.0,57.95,09/08/2021
13332,North Canaan,45-64,No,906.0,575.0,63.47,536.0,59.16,09/08/2021
13333,North Canaan,65+,No,662.0,607.0,91.69,578.0,87.31,09/08/2021
13334,North Haven,12-17,No,1788.0,1168.0,65.32,1039.0,58.11,09/08/2021
13335,North Haven,18-24,No,1853.0,1645.0,88.77,1470.0,79.33,09/08/2021
13336,North Haven,25-44,No,4985.0,4707.0,94.42,4370.0,87.66,09/08/2021
13337,North Haven,45-64,No,7402.0,6337.0,85.61,6108.0,82.52,09/08/2021
13338,North Haven,65+,No,5086.0,5242.0,100.0,5091.0,100.0,09/08/2021
13339,North Stonington,12-17,No,359.0,211.0,58.77,192.0,53.48,09/08/2021
13340,North Stonington,18-24,No,374.0,197.0,52.67,179.0,47.86,09/08/2021
13341,North Stonington,25-44,No,1066.0,630.0,59.1,587.0,55.07,09/08/2021
13342,North Stonington,45-64,No,1916.0,1093.0,57.05,1053.0,54.96,09/08/2021
13343,North Stonington,65+,No,925.0,899.0,97.19,890.0,96.22,09/08/2021
13344,Norwalk,12-17,Yes,5878.0,4738.0,80.61,3915.0,66.6,09/08/2021
13345,Norwalk,18-24,Yes,7088.0,5272.0,74.38,4468.0,63.04,09/08/2021
13346,Norwalk,25-44,Yes,26313.0,20517.0,77.97,18079.0,68.71,09/08/2021
13347,Norwalk,45-64,Yes,24020.0,21381.0,89.01,19966.0,83.12,09/08/2021
13348,Norwalk,65+,Yes,12058.0,12926.0,100.0,12236.0,100.0,09/08/2021
13349,Norwich,12-17,Yes,3067.0,1597.0,52.07,1369.0,44.64,09/08/2021
13350,Norwich,18-24,Yes,3739.0,1993.0,53.3,1736.0,46.43,09/08/2021
13351,Norwich,25-44,Yes,11118.0,6089.0,54.77,5447.0,48.99,09/08/2021
13352,Norwich,45-64,Yes,10810.0,8017.0,74.16,7564.0,69.97,09/08/2021
13353,Norwich,65+,Yes,5586.0,5420.0,97.03,5232.0,93.66,09/08/2021
13354,Old Lyme,12-17,No,569.0,399.0,70.12,354.0,62.21,09/08/2021
13355,Old Lyme,18-24,No,463.0,391.0,84.45,347.0,74.95,09/08/2021
13356,Old Lyme,25-44,No,1210.0,989.0,81.74,924.0,76.36,09/08/2021
13357,Old Lyme,45-64,No,2671.0,1956.0,73.23,1879.0,70.35,09/08/2021
13358,Old Lyme,65+,No,1861.0,1877.0,100.0,1834.0,98.55,09/08/2021
13359,Old Saybrook,12-17,No,742.0,565.0,76.15,503.0,67.79,09/08/2021
13360,Old Saybrook,18-24,No,640.0,625.0,97.66,573.0,89.53,09/08/2021
13361,Old Saybrook,25-44,No,1587.0,1427.0,89.92,1322.0,83.3,09/08/2021
13362,Old Saybrook,45-64,No,3410.0,2909.0,85.31,2794.0,81.94,09/08/2021
13363,Old Saybrook,65+,No,2776.0,2949.0,100.0,2838.0,100.0,09/08/2021
13364,Orange,12-17,Yes,1170.0,810.0,69.23,733.0,62.65,09/08/2021
13365,Orange,18-24,Yes,990.0,901.0,91.01,812.0,82.02,09/08/2021
13366,Orange,25-44,Yes,2644.0,2256.0,85.33,2130.0,80.56,09/08/2021
13367,Orange,45-64,Yes,4504.0,3452.0,76.64,3335.0,74.05,09/08/2021
13368,Orange,65+,Yes,2865.0,2786.0,97.24,2691.0,93.93,09/08/2021
13369,Oxford,12-17,No,1030.0,662.0,64.27,593.0,57.57,09/08/2021
13370,Oxford,18-24,No,849.0,719.0,84.69,655.0,77.15,09/08/2021
13371,Oxford,25-44,No,2629.0,1771.0,67.36,1644.0,62.53,09/08/2021
13372,Oxford,45-64,No,4570.0,3188.0,69.76,3034.0,66.39,09/08/2021
13373,Oxford,65+,No,2147.0,2552.0,100.0,2448.0,100.0,09/08/2021
13374,Plainfield,12-17,Yes,1191.0,528.0,44.33,460.0,38.62,09/08/2021
13375,Plainfield,18-24,Yes,1245.0,618.0,49.64,547.0,43.94,09/08/2021
13376,Plainfield,25-44,Yes,4068.0,1783.0,43.83,1599.0,39.31,09/08/2021
13377,Plainfield,45-64,Yes,4330.0,2989.0,69.03,2830.0,65.36,09/08/2021
13378,Plainfield,65+,Yes,2203.0,2119.0,96.19,2067.0,93.83,09/08/2021
13379,Plainville,12-17,No,1172.0,661.0,56.4,539.0,45.99,09/08/2021
13380,Plainville,18-24,No,1511.0,903.0,59.76,819.0,54.2,09/08/2021
13381,Plainville,25-44,No,4744.0,3051.0,64.31,2847.0,60.01,09/08/2021
13382,Plainville,45-64,No,5299.0,3958.0,74.69,3755.0,70.86,09/08/2021
13383,Plainville,65+,No,2986.0,2931.0,98.16,2847.0,95.34,09/08/2021
13384,Plymouth,12-17,No,897.0,399.0,44.48,339.0,37.79,09/08/2021
13385,Plymouth,18-24,No,1092.0,518.0,47.44,480.0,43.96,09/08/2021
13386,Plymouth,25-44,No,2832.0,1577.0,55.69,1437.0,50.74,09/08/2021
13387,Plymouth,45-64,No,3937.0,2390.0,60.71,2272.0,57.71,09/08/2021
13388,Plymouth,65+,No,1726.0,1750.0,100.0,1670.0,96.76,09/08/2021
13389,Pomfret,12-17,No,385.0,294.0,76.36,231.0,60.0,09/08/2021
13390,Pomfret,18-24,No,333.0,217.0,65.17,198.0,59.46,09/08/2021
13391,Pomfret,25-44,No,952.0,536.0,56.3,492.0,51.68,09/08/2021
13392,Pomfret,45-64,No,1385.0,970.0,70.04,920.0,66.43,09/08/2021
13393,Pomfret,65+,No,585.0,686.0,100.0,674.0,100.0,09/08/2021
13394,Portland,12-17,No,746.0,457.0,61.26,428.0,57.37,09/08/2021
13395,Portland,18-24,No,699.0,534.0,76.39,485.0,69.38,09/08/2021
13396,Portland,25-44,No,2192.0,1640.0,74.82,1519.0,69.3,09/08/2021
13397,Portland,45-64,No,2994.0,2329.0,77.79,2217.0,74.05,09/08/2021
13398,Portland,65+,No,1610.0,1717.0,100.0,1663.0,100.0,09/08/2021
13399,Preston,12-17,No,326.0,176.0,53.99,145.0,44.48,09/08/2021
13400,Preston,18-24,No,359.0,202.0,56.27,189.0,52.65,09/08/2021
13401,Preston,25-44,No,945.0,660.0,69.84,618.0,65.4,09/08/2021
13402,Preston,45-64,No,1688.0,1036.0,61.37,1002.0,59.36,09/08/2021
13403,Preston,65+,No,896.0,858.0,95.76,834.0,93.08,09/08/2021
13404,Prospect,12-17,No,749.0,452.0,60.35,389.0,51.94,09/08/2021
13405,Prospect,18-24,No,765.0,527.0,68.89,484.0,63.27,09/08/2021
13406,Prospect,25-44,No,2016.0,1332.0,66.07,1238.0,61.41,09/08/2021
13407,Prospect,45-64,No,3253.0,2287.0,70.3,2183.0,67.11,09/08/2021
13408,Prospect,65+,No,1763.0,1830.0,100.0,1791.0,100.0,09/08/2021
13409,Putnam,12-17,No,711.0,274.0,38.54,235.0,33.05,09/08/2021
13410,Putnam,18-24,No,728.0,364.0,50.0,327.0,44.92,09/08/2021
13411,Putnam,25-44,No,2422.0,1214.0,50.12,1112.0,45.91,09/08/2021
13412,Putnam,45-64,No,2733.0,1805.0,66.04,1704.0,62.35,09/08/2021
13413,Putnam,65+,No,1540.0,1492.0,96.88,1434.0,93.12,09/08/2021
13414,Redding,12-17,No,922.0,559.0,60.63,514.0,55.75,09/08/2021
13415,Redding,18-24,No,628.0,531.0,84.55,469.0,74.68,09/08/2021
13416,Redding,25-44,No,1357.0,1192.0,87.84,1111.0,81.87,09/08/2021
13417,Redding,45-64,No,3423.0,2310.0,67.48,2224.0,64.97,09/08/2021
13418,Redding,65+,No,1770.0,1506.0,85.08,1446.0,81.69,09/08/2021
13419,Resident out of state,0,,,13.0,,10.0,,09/08/2021
13420,Resident out of state,12-17,,,4723.0,,3288.0,,09/08/2021
13421,Resident out of state,18-24,,,14728.0,,11214.0,,09/08/2021
13422,Resident out of state,25-44,,,25043.0,,19524.0,,09/08/2021
13423,Resident out of state,45-64,,,22609.0,,18867.0,,09/08/2021
13424,Resident out of state,65+,,,11914.0,,8770.0,,09/08/2021
13425,Ridgefield,12-17,No,2719.0,2240.0,82.38,2075.0,76.31,09/08/2021
13426,Ridgefield,18-24,No,1709.0,1669.0,97.66,1466.0,85.78,09/08/2021
13427,Ridgefield,25-44,No,4388.0,3518.0,80.17,3292.0,75.02,09/08/2021
13428,Ridgefield,45-64,No,8516.0,6920.0,81.26,6663.0,78.24,09/08/2021
13429,Ridgefield,65+,No,3902.0,4077.0,100.0,3927.0,100.0,09/08/2021
13430,Rocky Hill,12-17,No,1244.0,797.0,64.07,721.0,57.96,09/08/2021
13431,Rocky Hill,18-24,No,1433.0,1128.0,78.72,1036.0,72.3,09/08/2021
13432,Rocky Hill,25-44,No,5358.0,4473.0,83.48,4195.0,78.29,09/08/2021
13433,Rocky Hill,45-64,No,5793.0,4537.0,78.32,4347.0,75.04,09/08/2021
13434,Rocky Hill,65+,No,3897.0,3890.0,99.82,3751.0,96.25,09/08/2021
13435,Roxbury,12-17,No,180.0,103.0,57.22,91.0,50.56,09/08/2021
13436,Roxbury,18-24,No,121.0,107.0,88.43,91.0,75.21,09/08/2021
13437,Roxbury,25-44,No,311.0,255.0,81.99,231.0,74.28,09/08/2021
13438,Roxbury,45-64,No,856.0,605.0,70.68,575.0,67.17,09/08/2021
13439,Roxbury,65+,No,545.0,622.0,100.0,581.0,100.0,09/08/2021
13440,Salem,12-17,No,349.0,197.0,56.45,182.0,52.15,09/08/2021
13441,Salem,18-24,No,337.0,241.0,71.51,214.0,63.5,09/08/2021
13442,Salem,25-44,No,968.0,662.0,68.39,600.0,61.98,09/08/2021
13443,Salem,45-64,No,1444.0,952.0,65.93,908.0,62.88,09/08/2021
13444,Salem,65+,No,526.0,631.0,100.0,609.0,100.0,09/08/2021
13445,Salisbury,12-17,No,208.0,407.0,100.0,331.0,100.0,09/08/2021
13446,Salisbury,18-24,No,158.0,244.0,100.0,228.0,100.0,09/08/2021
13447,Salisbury,25-44,No,573.0,513.0,89.53,476.0,83.07,09/08/2021
13448,Salisbury,45-64,No,1261.0,929.0,73.67,895.0,70.98,09/08/2021
13449,Salisbury,65+,No,1151.0,1140.0,99.04,1105.0,96.0,09/08/2021
13450,Scotland,12-17,No,146.0,55.0,37.67,51.0,34.93,09/08/2021
13451,Scotland,18-24,No,137.0,73.0,53.28,66.0,48.18,09/08/2021
13452,Scotland,25-44,No,379.0,166.0,43.8,150.0,39.58,09/08/2021
13453,Scotland,45-64,No,556.0,356.0,64.03,343.0,61.69,09/08/2021
13454,Scotland,65+,No,258.0,264.0,100.0,257.0,99.61,09/08/2021
13455,Seymour,12-17,No,1265.0,701.0,55.42,630.0,49.8,09/08/2021
13456,Seymour,18-24,No,1347.0,943.0,70.01,834.0,61.92,09/08/2021
13457,Seymour,25-44,No,4235.0,2827.0,66.75,2550.0,60.21,09/08/2021
13458,Seymour,45-64,No,4937.0,3842.0,77.82,3618.0,73.28,09/08/2021
13459,Seymour,65+,No,2574.0,2427.0,94.29,2298.0,89.28,09/08/2021
13460,Sharon,12-17,No,129.0,72.0,55.81,58.0,44.96,09/08/2021
13461,Sharon,18-24,No,130.0,81.0,62.31,64.0,49.23,09/08/2021
13462,Sharon,25-44,No,436.0,257.0,58.94,236.0,54.13,09/08/2021
13463,Sharon,45-64,No,1047.0,657.0,62.75,623.0,59.5,09/08/2021
13464,Sharon,65+,No,744.0,756.0,100.0,706.0,94.89,09/08/2021
13465,Shelton,12-17,No,3103.0,1702.0,54.85,1505.0,48.5,09/08/2021
13466,Shelton,18-24,No,3127.0,2339.0,74.8,2125.0,67.96,09/08/2021
13467,Shelton,25-44,No,9054.0,6558.0,72.43,6004.0,66.31,09/08/2021
13468,Shelton,45-64,No,13126.0,9840.0,74.97,9359.0,71.3,09/08/2021
13469,Shelton,65+,No,7991.0,7927.0,99.2,7553.0,94.52,09/08/2021
13470,Sherman,12-17,No,316.0,160.0,50.63,130.0,41.14,09/08/2021
13471,Sherman,18-24,No,267.0,184.0,68.91,164.0,61.42,09/08/2021
13472,Sherman,25-44,No,526.0,342.0,65.02,316.0,60.08,09/08/2021
13473,Sherman,45-64,No,1402.0,908.0,64.76,866.0,61.77,09/08/2021
13474,Sherman,65+,No,740.0,717.0,96.89,696.0,94.05,09/08/2021
13475,Simsbury,12-17,No,2356.0,1835.0,77.89,1683.0,71.43,09/08/2021
13476,Simsbury,18-24,No,1620.0,1697.0,100.0,1551.0,95.74,09/08/2021
13477,Simsbury,25-44,No,4688.0,4535.0,96.74,4280.0,91.3,09/08/2021
13478,Simsbury,45-64,No,7966.0,6647.0,83.44,6379.0,80.08,09/08/2021
13479,Simsbury,65+,No,3877.0,4324.0,100.0,4204.0,100.0,09/08/2021
13480,Somers,12-17,No,820.0,405.0,49.39,369.0,45.0,09/08/2021
13481,Somers,18-24,No,1077.0,493.0,45.78,456.0,42.34,09/08/2021
13482,Somers,25-44,No,3044.0,1550.0,50.92,1432.0,47.04,09/08/2021
13483,Somers,45-64,No,3636.0,2357.0,64.82,2239.0,61.58,09/08/2021
13484,Somers,65+,No,1633.0,1625.0,99.51,1559.0,95.47,09/08/2021
13485,South Windsor,12-17,No,2225.0,1641.0,73.75,1504.0,67.6,09/08/2021
13486,South Windsor,18-24,No,1956.0,1721.0,87.99,1594.0,81.49,09/08/2021
13487,South Windsor,25-44,No,5627.0,5350.0,95.08,5052.0,89.78,09/08/2021
13488,South Windsor,45-64,No,8150.0,6390.0,78.4,6161.0,75.6,09/08/2021
13489,South Windsor,65+,No,4417.0,4672.0,100.0,4524.0,100.0,09/08/2021
