,zip,status,Number,rpt_date
64,73026.0,Active,41,01/04/2023
65,73026.0,Deceased,33,01/04/2023
66,73026.0,Recovered*,3608,01/04/2023
67,73027.0,Active,1 to 4,01/04/2023
68,73027.0,Deceased,1 to 4,01/04/2023
69,73027.0,Recovered*,255,01/04/2023
70,73028.0,Active,12,01/04/2023
71,73028.0,Deceased,13,01/04/2023
72,73028.0,Recovered*,808,01/04/2023
73,73029.0,Active,1 to 4,01/04/2023
74,73029.0,Deceased,8,01/04/2023
75,73029.0,Recovered*,481,01/04/2023
76,73030.0,Active,8,01/04/2023
77,73030.0,Deceased,25,01/04/2023
78,73030.0,Recovered*,1795,01/04/2023
79,73032.0,Deceased,1 to 4,01/04/2023
80,73032.0,Recovered*,68,01/04/2023
81,73033.0,Deceased,1 to 4,01/04/2023
82,73033.0,Recovered*,110,01/04/2023
83,73034.0,Active,69,01/04/2023
84,73034.0,Deceased,102,01/04/2023
85,73034.0,Recovered*,13481,01/04/2023
86,73036.0,Active,34,01/04/2023
87,73036.0,Deceased,84,01/04/2023
88,73036.0,Recovered*,5903,01/04/2023
89,73038.0,Active,1 to 4,01/04/2023
90,73038.0,Deceased,10,01/04/2023
91,73038.0,Recovered*,579,01/04/2023
92,73040.0,Active,1 to 4,01/04/2023
93,73040.0,Deceased,12,01/04/2023
94,73040.0,Recovered*,443,01/04/2023
95,73041.0,Deceased,1 to 4,01/04/2023
96,73041.0,Recovered*,82,01/04/2023
97,73042.0,Active,1 to 4,01/04/2023
98,73042.0,Deceased,7,01/04/2023
99,73042.0,Recovered*,331,01/04/2023
100,73043.0,Deceased,1 to 4,01/04/2023
101,73043.0,Recovered*,39,01/04/2023
102,73044.0,Active,75,01/04/2023
103,73044.0,Deceased,116,01/04/2023
104,73044.0,Recovered*,7117,01/04/2023
105,73045.0,Active,29,01/04/2023
106,73045.0,Deceased,43,01/04/2023
107,73045.0,Recovered*,3845,01/04/2023
108,73047.0,Active,9,01/04/2023
109,73047.0,Deceased,9,01/04/2023
110,73047.0,Recovered*,981,01/04/2023
111,73048.0,Deceased,12,01/04/2023
112,73048.0,Recovered*,619,01/04/2023
113,73049.0,Active,31,01/04/2023
114,73049.0,Deceased,29,01/04/2023
115,73049.0,Recovered*,1749,01/04/2023
116,73050.0,Deceased,1 to 4,01/04/2023
117,73050.0,Recovered*,137,01/04/2023
118,73051.0,Active,24,01/04/2023
119,73051.0,Deceased,48,01/04/2023
120,73051.0,Recovered*,2894,01/04/2023
121,73052.0,Active,14,01/04/2023
122,73052.0,Deceased,35,01/04/2023
123,73052.0,Recovered*,1822,01/04/2023
124,73053.0,Active,5,01/04/2023
125,73053.0,Deceased,7,01/04/2023
126,73053.0,Recovered*,203,01/04/2023
127,73054.0,Active,5,01/04/2023
128,73054.0,Deceased,13,01/04/2023
129,73054.0,Recovered*,1083,01/04/2023
130,73055.0,Active,12,01/04/2023
131,73055.0,Deceased,46,01/04/2023
132,73055.0,Recovered*,2590,01/04/2023
133,73056.0,Deceased,1 to 4,01/04/2023
134,73056.0,Recovered*,104,01/04/2023
135,73057.0,Active,6,01/04/2023
136,73057.0,Deceased,12,01/04/2023
137,73057.0,Recovered*,611,01/04/2023
138,73058.0,Deceased,1 to 4,01/04/2023
139,73058.0,Recovered*,86,01/04/2023
140,73059.0,Active,8,01/04/2023
141,73059.0,Deceased,9,01/04/2023
142,73059.0,Recovered*,816,01/04/2023
143,73061.0,Active,1 to 4,01/04/2023
144,73061.0,Deceased,1 to 4,01/04/2023
145,73061.0,Recovered*,478,01/04/2023
146,73062.0,Active,1 to 4,01/04/2023
147,73062.0,Deceased,6,01/04/2023
148,73062.0,Recovered*,292,01/04/2023
149,73063.0,Active,1 to 4,01/04/2023
150,73063.0,Recovered*,235,01/04/2023
151,73064.0,Active,48,01/04/2023
152,73064.0,Deceased,87,01/04/2023
153,73064.0,Recovered*,7425,01/04/2023
154,73065.0,Active,29,01/04/2023
155,73065.0,Deceased,27,01/04/2023
156,73065.0,Recovered*,3546,01/04/2023
157,73066.0,Active,1 to 4,01/04/2023
158,73066.0,Deceased,1 to 4,01/04/2023
159,73066.0,Recovered*,110,01/04/2023
160,73067.0,Active,5,01/04/2023
161,73067.0,Deceased,11,01/04/2023
162,73067.0,Recovered*,484,01/04/2023
163,73068.0,Active,53,01/04/2023
164,73068.0,Deceased,51,01/04/2023
165,73068.0,Recovered*,4473,01/04/2023
166,73069.0,Active,52,01/04/2023
167,73069.0,Deceased,72,01/04/2023
168,73069.0,Recovered*,9022,01/04/2023
169,73071.0,Active,122,01/04/2023
170,73071.0,Deceased,118,01/04/2023
171,73071.0,Recovered*,14916,01/04/2023
172,73072.0,Active,92,01/04/2023
173,73072.0,Deceased,117,01/04/2023
174,73072.0,Recovered*,15725,01/04/2023
175,73073.0,Active,1 to 4,01/04/2023
176,73073.0,Deceased,1 to 4,01/04/2023
177,73073.0,Recovered*,179,01/04/2023
178,73074.0,Active,7,01/04/2023
179,73074.0,Deceased,1 to 4,01/04/2023
180,73074.0,Recovered*,451,01/04/2023
181,73075.0,Active,27,01/04/2023
182,73075.0,Deceased,61,01/04/2023
183,73075.0,Recovered*,2771,01/04/2023
184,73077.0,Active,25,01/04/2023
185,73077.0,Deceased,29,01/04/2023
186,73077.0,Recovered*,1956,01/04/2023
187,73078.0,Active,19,01/04/2023
188,73078.0,Deceased,14,01/04/2023
189,73078.0,Recovered*,3725,01/04/2023
190,73079.0,Deceased,1 to 4,01/04/2023
191,73079.0,Recovered*,159,01/04/2023
192,73080.0,Active,37,01/04/2023
193,73080.0,Deceased,43,01/04/2023
194,73080.0,Recovered*,3483,01/04/2023
195,73082.0,Active,1 to 4,01/04/2023
196,73082.0,Deceased,13,01/04/2023
197,73082.0,Recovered*,722,01/04/2023
198,73084.0,Active,16,01/04/2023
199,73084.0,Deceased,33,01/04/2023
200,73084.0,Recovered*,1740,01/04/2023
201,73086.0,Active,34,01/04/2023
202,73086.0,Deceased,58,01/04/2023
203,73086.0,Recovered*,3115,01/04/2023
204,73089.0,Active,29,01/04/2023
205,73089.0,Deceased,50,01/04/2023
206,73089.0,Recovered*,4067,01/04/2023
207,73090.0,Active,1 to 4,01/04/2023
208,73090.0,Deceased,1 to 4,01/04/2023
209,73090.0,Recovered*,278,01/04/2023
210,73092.0,Deceased,1 to 4,01/04/2023
211,73092.0,Recovered*,234,01/04/2023
212,73093.0,Active,7,01/04/2023
213,73093.0,Deceased,11,01/04/2023
214,73093.0,Recovered*,1154,01/04/2023
215,73095.0,Active,5,01/04/2023
216,73095.0,Deceased,7,01/04/2023
217,73095.0,Recovered*,619,01/04/2023
218,73096.0,Active,45,01/04/2023
219,73096.0,Deceased,54,01/04/2023
220,73096.0,Recovered*,4194,01/04/2023
221,73097.0,Active,1 to 4,01/04/2023
222,73097.0,Deceased,1 to 4,01/04/2023
223,73097.0,Recovered*,76,01/04/2023
224,73098.0,Active,11,01/04/2023
225,73098.0,Deceased,23,01/04/2023
226,73098.0,Recovered*,1186,01/04/2023
227,73099.0,Active,165,01/04/2023
228,73099.0,Deceased,209,01/04/2023
229,73099.0,Recovered*,25868,01/04/2023
230,73102.0,Active,8,01/04/2023
231,73102.0,Deceased,13,01/04/2023
232,73102.0,Recovered*,1604,01/04/2023
233,73103.0,Active,11,01/04/2023
234,73103.0,Deceased,8,01/04/2023
235,73103.0,Recovered*,1523,01/04/2023
236,73104.0,Active,7,01/04/2023
237,73104.0,Deceased,7,01/04/2023
238,73104.0,Recovered*,1164,01/04/2023
239,73105.0,Active,13,01/04/2023
240,73105.0,Deceased,23,01/04/2023
241,73105.0,Recovered*,1828,01/04/2023
242,73106.0,Active,21,01/04/2023
243,73106.0,Deceased,18,01/04/2023
244,73106.0,Recovered*,3281,01/04/2023
245,73107.0,Active,36,01/04/2023
246,73107.0,Deceased,79,01/04/2023
247,73107.0,Recovered*,6767,01/04/2023
248,73108.0,Active,10,01/04/2023
249,73108.0,Deceased,55,01/04/2023
250,73108.0,Recovered*,3860,01/04/2023
251,73109.0,Active,31,01/04/2023
252,73109.0,Deceased,82,01/04/2023
253,73109.0,Recovered*,5750,01/04/2023
254,73110.0,Active,131,01/04/2023
255,73110.0,Deceased,135,01/04/2023
256,73110.0,Recovered*,9273,01/04/2023
257,73111.0,Active,21,01/04/2023
258,73111.0,Deceased,85,01/04/2023
259,73111.0,Recovered*,3563,01/04/2023
260,73112.0,Active,56,01/04/2023
261,73112.0,Deceased,109,01/04/2023
262,73112.0,Recovered*,8978,01/04/2023
263,73114.0,Active,37,01/04/2023
264,73114.0,Deceased,53,01/04/2023
265,73114.0,Recovered*,5643,01/04/2023
266,73115.0,Active,55,01/04/2023
267,73115.0,Deceased,94,01/04/2023
268,73115.0,Recovered*,5857,01/04/2023
269,73116.0,Active,26,01/04/2023
270,73116.0,Deceased,53,01/04/2023
271,73116.0,Recovered*,2890,01/04/2023
272,73117.0,Active,11,01/04/2023
273,73117.0,Deceased,22,01/04/2023
274,73117.0,Recovered*,1717,01/04/2023
275,73118.0,Active,27,01/04/2023
276,73118.0,Deceased,34,01/04/2023
277,73118.0,Recovered*,3700,01/04/2023
278,73119.0,Active,40,01/04/2023
279,73119.0,Deceased,138,01/04/2023
280,73119.0,Recovered*,8696,01/04/2023
281,73120.0,Active,71,01/04/2023
282,73120.0,Deceased,109,01/04/2023
283,73120.0,Recovered*,10807,01/04/2023
284,73121.0,Active,5,01/04/2023
285,73121.0,Deceased,16,01/04/2023
286,73121.0,Recovered*,891,01/04/2023
287,73122.0,Active,12,01/04/2023
288,73122.0,Deceased,44,01/04/2023
289,73122.0,Recovered*,3474,01/04/2023
290,73127.0,Active,31,01/04/2023
291,73127.0,Deceased,67,01/04/2023
292,73127.0,Recovered*,6468,01/04/2023
293,73128.0,Active,1 to 4,01/04/2023
294,73128.0,Deceased,10,01/04/2023
295,73128.0,Recovered*,1816,01/04/2023
296,73129.0,Active,31,01/04/2023
297,73129.0,Deceased,71,01/04/2023
298,73129.0,Recovered*,5454,01/04/2023
299,73130.0,Active,74,01/04/2023
300,73130.0,Deceased,87,01/04/2023
301,73130.0,Recovered*,6385,01/04/2023
302,73131.0,Active,8,01/04/2023
303,73131.0,Deceased,7,01/04/2023
304,73131.0,Recovered*,1156,01/04/2023
305,73132.0,Active,43,01/04/2023
306,73132.0,Deceased,96,01/04/2023
307,73132.0,Recovered*,8283,01/04/2023
308,73134.0,Active,18,01/04/2023
309,73134.0,Deceased,16,01/04/2023
310,73134.0,Recovered*,2222,01/04/2023
311,73135.0,Active,47,01/04/2023
312,73135.0,Deceased,74,01/04/2023
313,73135.0,Recovered*,6454,01/04/2023
314,73139.0,Active,37,01/04/2023
315,73139.0,Deceased,81,01/04/2023
316,73139.0,Recovered*,5478,01/04/2023
317,73141.0,Active,8,01/04/2023
318,73141.0,Deceased,12,01/04/2023
319,73141.0,Recovered*,722,01/04/2023
320,73142.0,Active,35,01/04/2023
321,73142.0,Deceased,51,01/04/2023
322,73142.0,Recovered*,5292,01/04/2023
323,73145.0,Active,1 to 4,01/04/2023
324,73145.0,Deceased,1 to 4,01/04/2023
325,73145.0,Recovered*,766,01/04/2023
326,73149.0,Active,8,01/04/2023
327,73149.0,Deceased,21,01/04/2023
328,73149.0,Recovered*,1510,01/04/2023
329,73150.0,Active,16,01/04/2023
330,73150.0,Deceased,19,01/04/2023
331,73150.0,Recovered*,1479,01/04/2023
332,73151.0,Deceased,1 to 4,01/04/2023
333,73151.0,Recovered*,566,01/04/2023
334,73159.0,Active,47,01/04/2023
335,73159.0,Deceased,104,01/04/2023
336,73159.0,Recovered*,9663,01/04/2023
337,73160.0,Active,204,01/04/2023
338,73160.0,Deceased,158,01/04/2023
339,73160.0,Recovered*,20607,01/04/2023
340,73162.0,Active,65,01/04/2023
341,73162.0,Deceased,117,01/04/2023
342,73162.0,Recovered*,8876,01/04/2023
343,73165.0,Active,12,01/04/2023
344,73165.0,Deceased,21,01/04/2023
345,73165.0,Recovered*,2410,01/04/2023
346,73169.0,Active,8,01/04/2023
347,73169.0,Deceased,5,01/04/2023
348,73169.0,Recovered*,1583,01/04/2023
349,73170.0,Active,104,01/04/2023
350,73170.0,Deceased,171,01/04/2023
351,73170.0,Recovered*,13548,01/04/2023
352,73173.0,Active,1 to 4,01/04/2023
353,73173.0,Deceased,8,01/04/2023
354,73173.0,Recovered*,1442,01/04/2023
355,73179.0,Active,10,01/04/2023
356,73179.0,Deceased,14,01/04/2023
357,73179.0,Recovered*,2508,01/04/2023
358,73401.0,Active,287,01/04/2023
359,73401.0,Deceased,171,01/04/2023
360,73401.0,Recovered*,13701,01/04/2023
361,73425.0,Recovered*,6,01/04/2023
362,73430.0,Active,7,01/04/2023
363,73430.0,Deceased,1 to 4,01/04/2023
364,73430.0,Recovered*,413,01/04/2023
365,73432.0,Active,7,01/04/2023
366,73432.0,Deceased,1 to 4,01/04/2023
367,73432.0,Recovered*,346,01/04/2023
368,73433.0,Active,6,01/04/2023
369,73433.0,Deceased,10,01/04/2023
370,73433.0,Recovered*,796,01/04/2023
371,73434.0,Active,1 to 4,01/04/2023
372,73434.0,Recovered*,156,01/04/2023
373,73437.0,Deceased,1 to 4,01/04/2023
374,73437.0,Recovered*,50,01/04/2023
375,73438.0,Active,16,01/04/2023
376,73438.0,Deceased,27,01/04/2023
377,73438.0,Recovered*,906,01/04/2023
378,73439.0,Active,31,01/04/2023
379,73439.0,Deceased,26,01/04/2023
380,73439.0,Recovered*,2427,01/04/2023
381,73440.0,Deceased,1 to 4,01/04/2023
382,73440.0,Recovered*,82,01/04/2023
383,73441.0,Recovered*,64,01/04/2023
384,73442.0,Active,1 to 4,01/04/2023
385,73442.0,Deceased,1 to 4,01/04/2023
386,73442.0,Recovered*,113,01/04/2023
387,73443.0,Active,23,01/04/2023
388,73443.0,Deceased,17,01/04/2023
389,73443.0,Recovered*,1392,01/04/2023
390,73444.0,Deceased,1 to 4,01/04/2023
391,73444.0,Recovered*,55,01/04/2023
392,73446.0,Active,26,01/04/2023
393,73446.0,Deceased,20,01/04/2023
394,73446.0,Recovered*,2784,01/04/2023
395,73447.0,Active,6,01/04/2023
396,73447.0,Deceased,6,01/04/2023
397,73447.0,Recovered*,418,01/04/2023
398,73448.0,Active,45,01/04/2023
399,73448.0,Deceased,37,01/04/2023
400,73448.0,Recovered*,2447,01/04/2023
401,73449.0,Active,20,01/04/2023
402,73449.0,Deceased,7,01/04/2023
403,73449.0,Recovered*,990,01/04/2023
404,73450.0,Active,1 to 4,01/04/2023
405,73450.0,Deceased,1 to 4,01/04/2023
406,73450.0,Recovered*,459,01/04/2023
407,73453.0,Active,1 to 4,01/04/2023
408,73453.0,Deceased,1 to 4,01/04/2023
409,73453.0,Recovered*,227,01/04/2023
410,73455.0,Active,5,01/04/2023
411,73455.0,Deceased,6,01/04/2023
412,73455.0,Recovered*,208,01/04/2023
413,73456.0,Active,9,01/04/2023
414,73456.0,Deceased,5,01/04/2023
415,73456.0,Recovered*,588,01/04/2023
416,73458.0,Active,1 to 4,01/04/2023
417,73458.0,Deceased,1 to 4,01/04/2023
418,73458.0,Recovered*,311,01/04/2023
419,73459.0,Active,1 to 4,01/04/2023
420,73459.0,Deceased,1 to 4,01/04/2023
421,73459.0,Recovered*,504,01/04/2023
422,73460.0,Active,18,01/04/2023
423,73460.0,Deceased,29,01/04/2023
424,73460.0,Recovered*,1670,01/04/2023
425,73461.0,Deceased,1 to 4,01/04/2023
426,73461.0,Recovered*,195,01/04/2023
427,73463.0,Active,10,01/04/2023
428,73463.0,Deceased,22,01/04/2023
429,73463.0,Recovered*,1041,01/04/2023
430,73481.0,Active,1 to 4,01/04/2023
431,73481.0,Deceased,1 to 4,01/04/2023
432,73481.0,Recovered*,260,01/04/2023
433,73487.0,Active,1 to 4,01/04/2023
434,73487.0,Recovered*,27,01/04/2023
435,73491.0,Deceased,1 to 4,01/04/2023
436,73491.0,Recovered*,204,01/04/2023
437,73501.0,Active,25,01/04/2023
438,73501.0,Deceased,85,01/04/2023
439,73501.0,Recovered*,4901,01/04/2023
440,73503.0,Active,1 to 4,01/04/2023
441,73503.0,Deceased,1 to 4,01/04/2023
442,73503.0,Recovered*,5715,01/04/2023
443,73505.0,Active,105,01/04/2023
444,73505.0,Deceased,193,01/04/2023
445,73505.0,Recovered*,14046,01/04/2023
446,73507.0,Active,47,01/04/2023
447,73507.0,Deceased,69,01/04/2023
448,73507.0,Recovered*,5908,01/04/2023
449,73520.0,Deceased,1 to 4,01/04/2023
450,73520.0,Recovered*,15,01/04/2023
451,73521.0,Active,37,01/04/2023
452,73521.0,Deceased,94,01/04/2023
453,73521.0,Recovered*,6389,01/04/2023
454,73526.0,Active,1 to 4,01/04/2023
455,73526.0,Deceased,8,01/04/2023
456,73526.0,Recovered*,658,01/04/2023
457,73527.0,Active,17,01/04/2023
458,73527.0,Deceased,15,01/04/2023
459,73527.0,Recovered*,1799,01/04/2023
460,73528.0,Deceased,1 to 4,01/04/2023
461,73528.0,Recovered*,207,01/04/2023
462,73529.0,Active,11,01/04/2023
463,73529.0,Deceased,26,01/04/2023
464,73529.0,Recovered*,1379,01/04/2023
465,73530.0,Deceased,1 to 4,01/04/2023
466,73530.0,Recovered*,68,01/04/2023
467,73531.0,Deceased,1 to 4,01/04/2023
468,73531.0,Recovered*,81,01/04/2023
469,73532.0,Active,1 to 4,01/04/2023
470,73532.0,Deceased,1 to 4,01/04/2023
471,73532.0,Recovered*,163,01/04/2023
472,73533.0,Active,36,01/04/2023
473,73533.0,Deceased,135,01/04/2023
474,73533.0,Recovered*,8252,01/04/2023
475,73537.0,Active,1 to 4,01/04/2023
476,73537.0,Deceased,1 to 4,01/04/2023
477,73537.0,Recovered*,104,01/04/2023
478,73538.0,Active,9,01/04/2023
479,73538.0,Deceased,18,01/04/2023
480,73538.0,Recovered*,2094,01/04/2023
481,73539.0,Active,1 to 4,01/04/2023
482,73539.0,Recovered*,50,01/04/2023
483,73540.0,Recovered*,124,01/04/2023
484,73541.0,Active,5,01/04/2023
485,73541.0,Deceased,9,01/04/2023
486,73541.0,Recovered*,883,01/04/2023
487,73542.0,Active,1 to 4,01/04/2023
488,73542.0,Deceased,25,01/04/2023
489,73542.0,Recovered*,1032,01/04/2023
490,73543.0,Active,1 to 4,01/04/2023
491,73543.0,Deceased,1 to 4,01/04/2023
492,73543.0,Recovered*,520,01/04/2023
493,73544.0,Active,1 to 4,01/04/2023
494,73544.0,Deceased,1 to 4,01/04/2023
495,73544.0,Recovered*,62,01/04/2023
496,73546.0,Active,1 to 4,01/04/2023
497,73546.0,Deceased,1 to 4,01/04/2023
498,73546.0,Recovered*,247,01/04/2023
499,73547.0,Active,1 to 4,01/04/2023
500,73547.0,Deceased,11,01/04/2023
501,73547.0,Recovered*,343,01/04/2023
502,73548.0,Deceased,1 to 4,01/04/2023
503,73548.0,Recovered*,119,01/04/2023
504,73549.0,Deceased,1 to 4,01/04/2023
505,73549.0,Recovered*,79,01/04/2023
506,73550.0,Active,16,01/04/2023
507,73550.0,Deceased,10,01/04/2023
508,73550.0,Recovered*,731,01/04/2023
509,73551.0,Deceased,1 to 4,01/04/2023
510,73551.0,Recovered*,1 to 4,01/04/2023
511,73552.0,Active,5,01/04/2023
512,73552.0,Deceased,9,01/04/2023
513,73552.0,Recovered*,411,01/04/2023
514,73553.0,Active,1 to 4,01/04/2023
515,73553.0,Recovered*,11,01/04/2023
516,73554.0,Active,1 to 4,01/04/2023
517,73554.0,Deceased,29,01/04/2023
518,73554.0,Recovered*,1030,01/04/2023
519,73555.0,Active,1 to 4,01/04/2023
520,73555.0,Recovered*,43,01/04/2023
521,73556.0,Deceased,1 to 4,01/04/2023
522,73556.0,Recovered*,62,01/04/2023
523,73557.0,Deceased,1 to 4,01/04/2023
524,73557.0,Recovered*,84,01/04/2023
525,73559.0,Deceased,1 to 4,01/04/2023
526,73559.0,Recovered*,111,01/04/2023
527,73560.0,Active,1 to 4,01/04/2023
528,73560.0,Recovered*,236,01/04/2023
529,73562.0,Deceased,1 to 4,01/04/2023
530,73562.0,Recovered*,147,01/04/2023
531,73564.0,Active,1 to 4,01/04/2023
532,73564.0,Deceased,1 to 4,01/04/2023
533,73564.0,Recovered*,136,01/04/2023
534,73565.0,Active,1 to 4,01/04/2023
535,73565.0,Deceased,6,01/04/2023
536,73565.0,Recovered*,214,01/04/2023
537,73566.0,Active,1 to 4,01/04/2023
538,73566.0,Deceased,18,01/04/2023
539,73566.0,Recovered*,461,01/04/2023
540,73567.0,Active,1 to 4,01/04/2023
541,73567.0,Deceased,5,01/04/2023
542,73567.0,Recovered*,204,01/04/2023
543,73568.0,Active,1 to 4,01/04/2023
544,73568.0,Deceased,14,01/04/2023
545,73568.0,Recovered*,370,01/04/2023
546,73569.0,Deceased,1 to 4,01/04/2023
547,73569.0,Recovered*,115,01/04/2023
548,73570.0,Deceased,9,01/04/2023
549,73570.0,Recovered*,301,01/04/2023
550,73571.0,Recovered*,12,01/04/2023
551,73572.0,Active,8,01/04/2023
552,73572.0,Deceased,18,01/04/2023
553,73572.0,Recovered*,1009,01/04/2023
554,73573.0,Active,1 to 4,01/04/2023
555,73573.0,Deceased,15,01/04/2023
556,73573.0,Recovered*,585,01/04/2023
557,73601.0,Active,25,01/04/2023
558,73601.0,Deceased,100,01/04/2023
559,73601.0,Recovered*,3841,01/04/2023
560,73620.0,Active,5,01/04/2023
561,73620.0,Deceased,5,01/04/2023
562,73620.0,Recovered*,354,01/04/2023
563,73622.0,Active,1 to 4,01/04/2023
564,73622.0,Deceased,1 to 4,01/04/2023
565,73622.0,Recovered*,87,01/04/2023
566,73624.0,Active,6,01/04/2023
567,73624.0,Deceased,7,01/04/2023
568,73624.0,Recovered*,419,01/04/2023
569,73625.0,Deceased,1 to 4,01/04/2023
570,73625.0,Recovered*,123,01/04/2023
571,73626.0,Active,8,01/04/2023
572,73626.0,Deceased,5,01/04/2023
573,73626.0,Recovered*,350,01/04/2023
574,73627.0,Deceased,1 to 4,01/04/2023
575,73627.0,Recovered*,127,01/04/2023
576,73628.0,Active,1 to 4,01/04/2023
577,73628.0,Deceased,5,01/04/2023
578,73628.0,Recovered*,505,01/04/2023
579,73632.0,Active,6,01/04/2023
580,73632.0,Deceased,17,01/04/2023
581,73632.0,Recovered*,1012,01/04/2023
582,73638.0,Active,1 to 4,01/04/2023
583,73638.0,Recovered*,40,01/04/2023
584,73639.0,Deceased,7,01/04/2023
585,73639.0,Recovered*,187,01/04/2023
586,73641.0,Active,1 to 4,01/04/2023
587,73641.0,Deceased,7,01/04/2023
588,73641.0,Recovered*,165,01/04/2023
589,73642.0,Deceased,1 to 4,01/04/2023
590,73642.0,Recovered*,34,01/04/2023
591,73644.0,Active,52,01/04/2023
592,73644.0,Deceased,61,01/04/2023
593,73644.0,Recovered*,4411,01/04/2023
594,73645.0,Active,1 to 4,01/04/2023
595,73645.0,Deceased,1 to 4,01/04/2023
596,73645.0,Recovered*,341,01/04/2023
597,73646.0,Active,1 to 4,01/04/2023
598,73646.0,Deceased,1 to 4,01/04/2023
599,73646.0,Recovered*,97,01/04/2023
600,73647.0,Active,7,01/04/2023
601,73647.0,Deceased,1 to 4,01/04/2023
602,73647.0,Recovered*,324,01/04/2023
603,73650.0,Active,1 to 4,01/04/2023
604,73650.0,Deceased,1 to 4,01/04/2023
605,73650.0,Recovered*,304,01/04/2023
606,73651.0,Active,7,01/04/2023
607,73651.0,Deceased,25,01/04/2023
608,73651.0,Recovered*,1061,01/04/2023
609,73654.0,Deceased,8,01/04/2023
610,73654.0,Recovered*,217,01/04/2023
611,73655.0,Active,1 to 4,01/04/2023
612,73655.0,Recovered*,154,01/04/2023
613,73658.0,Active,1 to 4,01/04/2023
614,73658.0,Deceased,1 to 4,01/04/2023
615,73658.0,Recovered*,61,01/04/2023
616,73659.0,Active,1 to 4,01/04/2023
617,73659.0,Deceased,1 to 4,01/04/2023
618,73659.0,Recovered*,20,01/04/2023
619,73660.0,Deceased,1 to 4,01/04/2023
620,73660.0,Recovered*,142,01/04/2023
621,73661.0,Deceased,1 to 4,01/04/2023
622,73661.0,Recovered*,117,01/04/2023
623,73662.0,Active,9,01/04/2023
624,73662.0,Deceased,30,01/04/2023
625,73662.0,Recovered*,1669,01/04/2023
626,73663.0,Active,1 to 4,01/04/2023
627,73663.0,Deceased,12,01/04/2023
628,73663.0,Recovered*,378,01/04/2023
629,73664.0,Active,1 to 4,01/04/2023
630,73664.0,Deceased,6,01/04/2023
631,73664.0,Recovered*,298,01/04/2023
632,73666.0,Deceased,1 to 4,01/04/2023
633,73666.0,Recovered*,75,01/04/2023
634,73667.0,Active,1 to 4,01/04/2023
635,73667.0,Deceased,1 to 4,01/04/2023
636,73667.0,Recovered*,109,01/04/2023
637,73669.0,Active,1 to 4,01/04/2023
638,73669.0,Deceased,9,01/04/2023
639,73669.0,Recovered*,446,01/04/2023
640,73673.0,Active,1 to 4,01/04/2023
641,73673.0,Recovered*,80,01/04/2023
