,City,status,Number,rpt_date
179,Byars,Deceased,1 to 4,01/04/2023
180,Byars,Recovered*,267,01/04/2023
181,Byng,Recovered*,10,01/04/2023
182,Byron,Recovered*,6,01/04/2023
183,Cache,Active,17,01/04/2023
184,Cache,Deceased,15,01/04/2023
185,Cache,Recovered*,1796,01/04/2023
186,Caddo,Active,12,01/04/2023
187,Caddo,Deceased,6,01/04/2023
188,Caddo,Recovered*,873,01/04/2023
189,Calera,Active,19,01/04/2023
190,Calera,Deceased,19,01/04/2023
191,Calera,Recovered*,2088,01/04/2023
192,Calumet,Deceased,5,01/04/2023
193,Calumet,Recovered*,389,01/04/2023
194,Calvin,Deceased,1 to 4,01/04/2023
195,Calvin,Recovered*,190,01/04/2023
196,Camargo,Deceased,1 to 4,01/04/2023
197,Camargo,Recovered*,51,01/04/2023
198,Cameron,Active,5,01/04/2023
199,Cameron,Deceased,1 to 4,01/04/2023
200,Cameron,Recovered*,625,01/04/2023
201,Canadian,Deceased,6,01/04/2023
202,Canadian,Recovered*,249,01/04/2023
203,Caney,Active,1 to 4,01/04/2023
204,Caney,Deceased,1 to 4,01/04/2023
205,Caney,Recovered*,276,01/04/2023
206,Canton,Active,5,01/04/2023
207,Canton,Deceased,6,01/04/2023
208,Canton,Recovered*,386,01/04/2023
209,Canute,Active,8,01/04/2023
210,Canute,Deceased,6,01/04/2023
211,Canute,Recovered*,352,01/04/2023
212,Carlton Landing,Recovered*,1 to 4,01/04/2023
213,Carmen,Deceased,1 to 4,01/04/2023
214,Carmen,Recovered*,105,01/04/2023
215,Carnegie,Active,1 to 4,01/04/2023
216,Carnegie,Deceased,37,01/04/2023
217,Carnegie,Recovered*,1045,01/04/2023
218,Carney,Active,1 to 4,01/04/2023
219,Carney,Deceased,1 to 4,01/04/2023
220,Carney,Recovered*,234,01/04/2023
221,Carrier,Recovered*,57,01/04/2023
222,Carter,Deceased,1 to 4,01/04/2023
223,Carter,Recovered*,132,01/04/2023
224,Cashion,Active,6,01/04/2023
225,Cashion,Deceased,1 to 4,01/04/2023
226,Cashion,Recovered*,588,01/04/2023
227,Castle,Active,1 to 4,01/04/2023
228,Castle,Deceased,1 to 4,01/04/2023
229,Castle,Recovered*,169,01/04/2023
230,Catoosa,Active,13,01/04/2023
231,Catoosa,Deceased,31,01/04/2023
232,Catoosa,Recovered*,2496,01/04/2023
233,Cement,Active,1 to 4,01/04/2023
234,Cement,Deceased,1 to 4,01/04/2023
235,Cement,Recovered*,521,01/04/2023
236,Centrahoma,Deceased,1 to 4,01/04/2023
237,Centrahoma,Recovered*,96,01/04/2023
238,Central High,Recovered*,5,01/04/2023
239,Chandler,Active,24,01/04/2023
240,Chandler,Deceased,34,01/04/2023
241,Chandler,Recovered*,2054,01/04/2023
242,Chattanooga,Deceased,1 to 4,01/04/2023
243,Chattanooga,Recovered*,205,01/04/2023
244,Checotah,Active,10,01/04/2023
245,Checotah,Deceased,55,01/04/2023
246,Checotah,Recovered*,2047,01/04/2023
247,Chelsea,Active,22,01/04/2023
248,Chelsea,Deceased,33,01/04/2023
249,Chelsea,Recovered*,1772,01/04/2023
250,Cherokee,Active,1 to 4,01/04/2023
251,Cherokee,Deceased,1 to 4,01/04/2023
252,Cherokee,Recovered*,505,01/04/2023
253,Cheyenne,Active,1 to 4,01/04/2023
254,Cheyenne,Deceased,6,01/04/2023
255,Cheyenne,Recovered*,492,01/04/2023
256,Chickasha,Active,30,01/04/2023
257,Chickasha,Deceased,131,01/04/2023
258,Chickasha,Recovered*,6249,01/04/2023
259,Choctaw,Active,80,01/04/2023
260,Choctaw,Deceased,82,01/04/2023
261,Choctaw,Recovered*,6913,01/04/2023
262,Chouteau,Active,11,01/04/2023
263,Chouteau,Deceased,36,01/04/2023
264,Chouteau,Recovered*,1359,01/04/2023
265,Claremore,Active,149,01/04/2023
266,Claremore,Deceased,247,01/04/2023
267,Claremore,Recovered*,16615,01/04/2023
268,Clayton,Active,6,01/04/2023
269,Clayton,Deceased,7,01/04/2023
270,Clayton,Recovered*,496,01/04/2023
271,Clearview,Recovered*,6,01/04/2023
272,Cleo Springs,Active,1 to 4,01/04/2023
273,Cleo Springs,Deceased,1 to 4,01/04/2023
274,Cleo Springs,Recovered*,176,01/04/2023
275,Cleveland,Active,15,01/04/2023
276,Cleveland,Deceased,35,01/04/2023
277,Cleveland,Recovered*,2132,01/04/2023
278,Clinton,Active,25,01/04/2023
279,Clinton,Deceased,100,01/04/2023
280,Clinton,Recovered*,3843,01/04/2023
281,Coalgate,Active,27,01/04/2023
282,Coalgate,Deceased,18,01/04/2023
283,Coalgate,Recovered*,1467,01/04/2023
284,Colbert,Active,13,01/04/2023
285,Colbert,Deceased,12,01/04/2023
286,Colbert,Recovered*,868,01/04/2023
287,Colcord,Active,1 to 4,01/04/2023
288,Colcord,Deceased,15,01/04/2023
289,Colcord,Recovered*,1426,01/04/2023
290,Cole,Recovered*,1 to 4,01/04/2023
291,Collinsville,Active,40,01/04/2023
292,Collinsville,Deceased,82,01/04/2023
293,Collinsville,Recovered*,6681,01/04/2023
294,Colony,Active,1 to 4,01/04/2023
295,Colony,Deceased,1 to 4,01/04/2023
296,Colony,Recovered*,87,01/04/2023
297,Comanche,Active,11,01/04/2023
298,Comanche,Deceased,26,01/04/2023
299,Comanche,Recovered*,1392,01/04/2023
300,Commerce,Active,8,01/04/2023
301,Commerce,Deceased,14,01/04/2023
302,Commerce,Recovered*,929,01/04/2023
303,Copan,Active,1 to 4,01/04/2023
304,Copan,Deceased,9,01/04/2023
305,Copan,Recovered*,444,01/04/2023
306,Corn,Active,1 to 4,01/04/2023
307,Corn,Deceased,10,01/04/2023
308,Corn,Recovered*,174,01/04/2023
309,Cornish,Active,1 to 4,01/04/2023
310,Cornish,Recovered*,1 to 4,01/04/2023
311,Council Hill,Active,1 to 4,01/04/2023
312,Council Hill,Deceased,7,01/04/2023
313,Council Hill,Recovered*,257,01/04/2023
314,Covington,Active,1 to 4,01/04/2023
315,Covington,Deceased,1 to 4,01/04/2023
316,Covington,Recovered*,152,01/04/2023
317,Coweta,Active,21,01/04/2023
318,Coweta,Deceased,74,01/04/2023
319,Coweta,Recovered*,5490,01/04/2023
320,Cowlington,Recovered*,8,01/04/2023
321,Coyle,Active,1 to 4,01/04/2023
322,Coyle,Deceased,1 to 4,01/04/2023
323,Coyle,Recovered*,246,01/04/2023
324,Crescent,Active,12,01/04/2023
325,Crescent,Deceased,13,01/04/2023
326,Crescent,Recovered*,794,01/04/2023
327,Cromwell,Deceased,1 to 4,01/04/2023
328,Cromwell,Recovered*,66,01/04/2023
329,Crowder,Active,1 to 4,01/04/2023
330,Crowder,Recovered*,163,01/04/2023
331,Cushing,Active,35,01/04/2023
332,Cushing,Deceased,49,01/04/2023
333,Cushing,Recovered*,3515,01/04/2023
334,Custer City,Deceased,7,01/04/2023
335,Custer City,Recovered*,181,01/04/2023
336,Cyril,Active,1 to 4,01/04/2023
337,Cyril,Deceased,7,01/04/2023
338,Cyril,Recovered*,475,01/04/2023
339,Dacoma,Recovered*,51,01/04/2023
340,Davenport,Active,1 to 4,01/04/2023
341,Davenport,Deceased,1 to 4,01/04/2023
342,Davenport,Recovered*,277,01/04/2023
343,Davidson,Recovered*,63,01/04/2023
344,Davis,Active,8,01/04/2023
345,Davis,Deceased,24,01/04/2023
346,Davis,Recovered*,1786,01/04/2023
347,Deer Creek,Active,1 to 4,01/04/2023
348,Deer Creek,Deceased,1 to 4,01/04/2023
349,Deer Creek,Recovered*,82,01/04/2023
350,Del City,Active,43,01/04/2023
351,Del City,Deceased,51,01/04/2023
352,Del City,Recovered*,3381,01/04/2023
353,Delaware,Active,1 to 4,01/04/2023
354,Delaware,Deceased,5,01/04/2023
355,Delaware,Recovered*,306,01/04/2023
356,Delaware County,Recovered*,1 to 4,01/04/2023
357,Depew,Active,1 to 4,01/04/2023
358,Depew,Deceased,8,01/04/2023
359,Depew,Recovered*,438,01/04/2023
360,Devol,Deceased,1 to 4,01/04/2023
361,Devol,Recovered*,79,01/04/2023
362,Dewar,Deceased,1 to 4,01/04/2023
363,Dewar,Recovered*,213,01/04/2023
364,Dewey,Active,7,01/04/2023
365,Dewey,Deceased,27,01/04/2023
366,Dewey,Recovered*,1463,01/04/2023
367,Dibble,Active,1 to 4,01/04/2023
368,Dibble,Recovered*,63,01/04/2023
369,Dickson,Recovered*,5,01/04/2023
370,Dill City,Active,1 to 4,01/04/2023
371,Dill City,Deceased,7,01/04/2023
372,Dill City,Recovered*,166,01/04/2023
373,Disney,Deceased,1 to 4,01/04/2023
374,Disney,Recovered*,146,01/04/2023
375,Dougherty,Deceased,1 to 4,01/04/2023
376,Dougherty,Recovered*,55,01/04/2023
377,Douglas,Deceased,1 to 4,01/04/2023
378,Douglas,Recovered*,48,01/04/2023
379,Dover,Active,1 to 4,01/04/2023
380,Dover,Deceased,1 to 4,01/04/2023
381,Dover,Recovered*,217,01/04/2023
382,Drummond,Active,1 to 4,01/04/2023
383,Drummond,Deceased,1 to 4,01/04/2023
384,Drummond,Recovered*,172,01/04/2023
385,Drumright,Active,7,01/04/2023
386,Drumright,Deceased,19,01/04/2023
387,Drumright,Recovered*,963,01/04/2023
388,Duncan,Active,36,01/04/2023
389,Duncan,Deceased,137,01/04/2023
390,Duncan,Recovered*,8348,01/04/2023
391,Durant,Active,132,01/04/2023
392,Durant,Deceased,86,01/04/2023
393,Durant,Recovered*,9619,01/04/2023
394,Dustin,Deceased,7,01/04/2023
395,Dustin,Recovered*,177,01/04/2023
396,Eakly,Deceased,1 to 4,01/04/2023
397,Eakly,Recovered*,92,01/04/2023
398,Earlsboro,Active,1 to 4,01/04/2023
399,Earlsboro,Deceased,9,01/04/2023
400,Earlsboro,Recovered*,701,01/04/2023
401,East Duke,Recovered*,1 to 4,01/04/2023
402,Edmond,Active,311,01/04/2023
403,Edmond,Deceased,383,01/04/2023
404,Edmond,Recovered*,53570,01/04/2023
405,El Reno,Active,34,01/04/2023
406,El Reno,Deceased,82,01/04/2023
407,El Reno,Recovered*,5876,01/04/2023
408,Eldorado,Active,1 to 4,01/04/2023
409,Eldorado,Deceased,1 to 4,01/04/2023
410,Eldorado,Recovered*,102,01/04/2023
411,Elgin,Active,9,01/04/2023
412,Elgin,Deceased,17,01/04/2023
413,Elgin,Recovered*,2105,01/04/2023
414,Elk City,Active,53,01/04/2023
415,Elk City,Deceased,69,01/04/2023
416,Elk City,Recovered*,4646,01/04/2023
417,Elmer,Active,1 to 4,01/04/2023
418,Elmer,Recovered*,47,01/04/2023
419,Elmore City,Active,6,01/04/2023
420,Elmore City,Deceased,9,01/04/2023
421,Elmore City,Recovered*,777,01/04/2023
422,Empire City,Recovered*,1 to 4,01/04/2023
423,Enid,Active,87,01/04/2023
424,Enid,Deceased,280,01/04/2023
425,Enid,Recovered*,15350,01/04/2023
426,Erick,Active,1 to 4,01/04/2023
427,Erick,Deceased,1 to 4,01/04/2023
428,Erick,Recovered*,338,01/04/2023
429,Etowah,Recovered*,1 to 4,01/04/2023
430,Eufaula,Active,15,01/04/2023
431,Eufaula,Deceased,71,01/04/2023
432,Eufaula,Recovered*,2560,01/04/2023
433,Fair Oaks,Recovered*,1 to 4,01/04/2023
434,Fairfax,Active,7,01/04/2023
435,Fairfax,Deceased,16,01/04/2023
436,Fairfax,Recovered*,605,01/04/2023
437,Fairland,Active,5,01/04/2023
438,Fairland,Deceased,11,01/04/2023
439,Fairland,Recovered*,960,01/04/2023
440,Fairmont,Active,1 to 4,01/04/2023
441,Fairmont,Deceased,1 to 4,01/04/2023
442,Fairmont,Recovered*,106,01/04/2023
443,Fairview,Active,18,01/04/2023
444,Fairview,Deceased,28,01/04/2023
445,Fairview,Recovered*,1234,01/04/2023
446,Fanshawe,Recovered*,30,01/04/2023
447,Fargo,Active,1 to 4,01/04/2023
448,Fargo,Deceased,1 to 4,01/04/2023
449,Fargo,Recovered*,154,01/04/2023
450,Faxon,Recovered*,125,01/04/2023
451,Fitzhugh,Active,1 to 4,01/04/2023
452,Fitzhugh,Recovered*,88,01/04/2023
453,Fletcher,Active,5,01/04/2023
454,Fletcher,Deceased,9,01/04/2023
455,Fletcher,Recovered*,887,01/04/2023
456,Foraker,Recovered*,1 to 4,01/04/2023
457,Forest Park,Recovered*,50,01/04/2023
458,Forgan,Deceased,1 to 4,01/04/2023
459,Forgan,Recovered*,152,01/04/2023
460,Fort Cobb,Active,1 to 4,01/04/2023
461,Fort Cobb,Deceased,10,01/04/2023
462,Fort Cobb,Recovered*,556,01/04/2023
463,Fort Coffee,Recovered*,1 to 4,01/04/2023
464,Fort Gibson,Active,23,01/04/2023
465,Fort Gibson,Deceased,34,01/04/2023
466,Fort Gibson,Recovered*,3008,01/04/2023
467,Fort Supply,Deceased,1 to 4,01/04/2023
468,Fort Supply,Recovered*,972,01/04/2023
469,Fort Towson,Active,1 to 4,01/04/2023
470,Fort Towson,Deceased,8,01/04/2023
471,Fort Towson,Recovered*,390,01/04/2023
472,Foss,Active,7,01/04/2023
473,Foss,Deceased,1 to 4,01/04/2023
474,Foss,Recovered*,323,01/04/2023
475,Foster,Active,1 to 4,01/04/2023
476,Foster,Recovered*,158,01/04/2023
477,Foyil,Deceased,1 to 4,01/04/2023
478,Foyil,Recovered*,68,01/04/2023
479,Francis,Active,1 to 4,01/04/2023
480,Francis,Deceased,1 to 4,01/04/2023
481,Francis,Recovered*,129,01/04/2023
482,Frederick,Active,1 to 4,01/04/2023
483,Frederick,Deceased,23,01/04/2023
484,Frederick,Recovered*,1019,01/04/2023
485,Freedom,Deceased,1 to 4,01/04/2023
486,Freedom,Recovered*,99,01/04/2023
487,Gage,Active,1 to 4,01/04/2023
488,Gage,Deceased,1 to 4,01/04/2023
489,Gage,Recovered*,152,01/04/2023
490,Gans,Active,1 to 4,01/04/2023
491,Gans,Deceased,1 to 4,01/04/2023
492,Gans,Recovered*,315,01/04/2023
493,Garber,Active,1 to 4,01/04/2023
494,Garber,Deceased,1 to 4,01/04/2023
495,Garber,Recovered*,291,01/04/2023
496,Garvin,Active,1 to 4,01/04/2023
497,Garvin,Deceased,1 to 4,01/04/2023
498,Garvin,Recovered*,323,01/04/2023
499,Gate,Recovered*,41,01/04/2023
500,Geary,Active,1 to 4,01/04/2023
501,Geary,Deceased,12,01/04/2023
502,Geary,Recovered*,447,01/04/2023
503,Gene Autry,Deceased,1 to 4,01/04/2023
504,Gene Autry,Recovered*,33,01/04/2023
505,Geronimo,Active,1 to 4,01/04/2023
506,Geronimo,Deceased,5,01/04/2023
507,Geronimo,Recovered*,518,01/04/2023
508,Glencoe,Active,1 to 4,01/04/2023
509,Glencoe,Deceased,6,01/04/2023
510,Glencoe,Recovered*,535,01/04/2023
511,Glenpool,Active,41,01/04/2023
512,Glenpool,Deceased,56,01/04/2023
513,Glenpool,Recovered*,4638,01/04/2023
514,Goldsby,Active,1 to 4,01/04/2023
515,Goldsby,Deceased,1 to 4,01/04/2023
516,Goldsby,Recovered*,258,01/04/2023
517,Goltry,Deceased,1 to 4,01/04/2023
518,Goltry,Recovered*,95,01/04/2023
519,Goodwell,Deceased,1 to 4,01/04/2023
520,Goodwell,Recovered*,301,01/04/2023
521,Gore,Active,10,01/04/2023
522,Gore,Deceased,14,01/04/2023
523,Gore,Recovered*,951,01/04/2023
524,Gotebo,Deceased,1 to 4,01/04/2023
525,Gotebo,Recovered*,74,01/04/2023
526,Gould,Active,1 to 4,01/04/2023
527,Gould,Deceased,1 to 4,01/04/2023
528,Gould,Recovered*,61,01/04/2023
529,Gracemont,Active,1 to 4,01/04/2023
530,Gracemont,Deceased,7,01/04/2023
531,Gracemont,Recovered*,328,01/04/2023
532,Grand Lake Towne,Recovered*,1 to 4,01/04/2023
533,Grandfield,Active,1 to 4,01/04/2023
534,Grandfield,Deceased,1 to 4,01/04/2023
535,Grandfield,Recovered*,249,01/04/2023
536,Granite,Active,1 to 4,01/04/2023
537,Granite,Deceased,11,01/04/2023
538,Granite,Recovered*,344,01/04/2023
539,Grayson,Recovered*,1 to 4,01/04/2023
540,Greenfield,Deceased,1 to 4,01/04/2023
541,Greenfield,Recovered*,36,01/04/2023
542,Grove,Active,36,01/04/2023
543,Grove,Deceased,105,01/04/2023
544,Grove,Recovered*,4464,01/04/2023
545,Guthrie,Active,75,01/04/2023
546,Guthrie,Deceased,114,01/04/2023
547,Guthrie,Recovered*,7090,01/04/2023
548,Guymon,Active,18,01/04/2023
549,Guymon,Deceased,54,01/04/2023
550,Guymon,Recovered*,4884,01/04/2023
551,Haileyville,Active,1 to 4,01/04/2023
552,Haileyville,Deceased,1 to 4,01/04/2023
553,Haileyville,Recovered*,207,01/04/2023
554,Hallett,Active,1 to 4,01/04/2023
555,Hallett,Deceased,1 to 4,01/04/2023
556,Hallett,Recovered*,41,01/04/2023
557,Hammon,Active,1 to 4,01/04/2023
558,Hammon,Deceased,1 to 4,01/04/2023
559,Hammon,Recovered*,305,01/04/2023
560,Hanna,Recovered*,94,01/04/2023
561,Hardesty,Recovered*,98,01/04/2023
562,Harrah,Active,28,01/04/2023
563,Harrah,Deceased,43,01/04/2023
564,Harrah,Recovered*,3838,01/04/2023
565,Hartshorne,Active,5,01/04/2023
566,Hartshorne,Deceased,24,01/04/2023
567,Hartshorne,Recovered*,929,01/04/2023
568,Haskell,Active,8,01/04/2023
569,Haskell,Deceased,22,01/04/2023
570,Haskell,Recovered*,1625,01/04/2023
571,Hastings,Deceased,1 to 4,01/04/2023
572,Hastings,Recovered*,115,01/04/2023
573,Haworth,Active,1 to 4,01/04/2023
574,Haworth,Deceased,7,01/04/2023
575,Haworth,Recovered*,566,01/04/2023
576,Headrick,Deceased,1 to 4,01/04/2023
577,Headrick,Recovered*,77,01/04/2023
578,Healdton,Active,16,01/04/2023
579,Healdton,Deceased,27,01/04/2023
580,Healdton,Recovered*,901,01/04/2023
581,Heavener,Active,15,01/04/2023
582,Heavener,Deceased,14,01/04/2023
583,Heavener,Recovered*,1536,01/04/2023
584,Helena,Active,1 to 4,01/04/2023
585,Helena,Deceased,1 to 4,01/04/2023
586,Helena,Recovered*,817,01/04/2023
587,Hendrix,Active,1 to 4,01/04/2023
588,Hendrix,Recovered*,278,01/04/2023
589,Hennessey,Active,1 to 4,01/04/2023
590,Hennessey,Deceased,22,01/04/2023
591,Hennessey,Recovered*,1409,01/04/2023
592,Henryetta,Active,9,01/04/2023
593,Henryetta,Deceased,65,01/04/2023
594,Henryetta,Recovered*,2468,01/04/2023
595,Hillsdale,Deceased,1 to 4,01/04/2023
596,Hillsdale,Recovered*,38,01/04/2023
597,Hinton,Active,9,01/04/2023
598,Hinton,Deceased,7,01/04/2023
599,Hinton,Recovered*,981,01/04/2023
600,Hitchcock,Recovered*,64,01/04/2023
601,Hitchita,Active,1 to 4,01/04/2023
602,Hitchita,Deceased,1 to 4,01/04/2023
603,Hitchita,Recovered*,32,01/04/2023
604,Hobart,Active,7,01/04/2023
605,Hobart,Deceased,25,01/04/2023
606,Hobart,Recovered*,1057,01/04/2023
607,Hoffman,Recovered*,1 to 4,01/04/2023
608,Holdenville,Active,8,01/04/2023
609,Holdenville,Deceased,35,01/04/2023
610,Holdenville,Recovered*,1526,01/04/2023
611,Hollis,Active,16,01/04/2023
612,Hollis,Deceased,10,01/04/2023
613,Hollis,Recovered*,729,01/04/2023
614,Hollister,Deceased,1 to 4,01/04/2023
615,Hollister,Recovered*,1 to 4,01/04/2023
616,Hominy,Active,11,01/04/2023
617,Hominy,Deceased,15,01/04/2023
618,Hominy,Recovered*,1507,01/04/2023
619,Hooker,Active,1 to 4,01/04/2023
620,Hooker,Recovered*,629,01/04/2023
621,Horntown,Recovered*,1 to 4,01/04/2023
622,Howe,Active,1 to 4,01/04/2023
623,Howe,Deceased,1 to 4,01/04/2023
624,Howe,Recovered*,806,01/04/2023
625,Hugo,Active,16,01/04/2023
