,zip,status,Number,rpt_date
72,73028.0,Active,56,01/11/2022
73,73028.0,Deceased,8,01/11/2022
74,73028.0,Recovered*,446,01/11/2022
75,73029.0,Active,18,01/11/2022
76,73029.0,Deceased,1 to 4,01/11/2022
77,73029.0,Recovered*,295,01/11/2022
78,73030.0,Active,54,01/11/2022
79,73030.0,Deceased,19,01/11/2022
80,73030.0,Recovered*,1023,01/11/2022
81,73032.0,Active,6,01/11/2022
82,73032.0,Recovered*,40,01/11/2022
83,73033.0,Active,1 to 4,01/11/2022
84,73033.0,Deceased,1 to 4,01/11/2022
85,73033.0,Recovered*,68,01/11/2022
86,73034.0,Active,984,01/11/2022
87,73034.0,Deceased,79,01/11/2022
88,73034.0,Recovered*,7182,01/11/2022
89,73036.0,Active,241,01/11/2022
90,73036.0,Deceased,65,01/11/2022
91,73036.0,Recovered*,3326,01/11/2022
92,73038.0,Active,26,01/11/2022
93,73038.0,Deceased,6,01/11/2022
94,73038.0,Recovered*,314,01/11/2022
95,73040.0,Active,13,01/11/2022
96,73040.0,Deceased,9,01/11/2022
97,73040.0,Recovered*,278,01/11/2022
98,73041.0,Deceased,1 to 4,01/11/2022
99,73041.0,Recovered*,54,01/11/2022
100,73042.0,Active,11,01/11/2022
101,73042.0,Deceased,6,01/11/2022
102,73042.0,Recovered*,212,01/11/2022
103,73043.0,Active,1 to 4,01/11/2022
104,73043.0,Deceased,1 to 4,01/11/2022
105,73043.0,Recovered*,25,01/11/2022
106,73044.0,Active,404,01/11/2022
107,73044.0,Deceased,94,01/11/2022
108,73044.0,Recovered*,4044,01/11/2022
109,73045.0,Active,202,01/11/2022
110,73045.0,Deceased,37,01/11/2022
111,73045.0,Recovered*,2064,01/11/2022
112,73047.0,Active,23,01/11/2022
113,73047.0,Deceased,5,01/11/2022
114,73047.0,Recovered*,638,01/11/2022
115,73048.0,Active,21,01/11/2022
116,73048.0,Deceased,11,01/11/2022
117,73048.0,Recovered*,349,01/11/2022
118,73049.0,Active,105,01/11/2022
119,73049.0,Deceased,22,01/11/2022
120,73049.0,Recovered*,961,01/11/2022
121,73050.0,Active,9,01/11/2022
122,73050.0,Deceased,1 to 4,01/11/2022
123,73050.0,Recovered*,86,01/11/2022
124,73051.0,Active,115,01/11/2022
125,73051.0,Deceased,36,01/11/2022
126,73051.0,Recovered*,1680,01/11/2022
127,73052.0,Active,89,01/11/2022
128,73052.0,Deceased,25,01/11/2022
129,73052.0,Recovered*,1167,01/11/2022
130,73053.0,Active,1 to 4,01/11/2022
131,73053.0,Deceased,5,01/11/2022
132,73053.0,Recovered*,121,01/11/2022
133,73054.0,Active,63,01/11/2022
134,73054.0,Deceased,10,01/11/2022
135,73054.0,Recovered*,628,01/11/2022
136,73055.0,Active,64,01/11/2022
137,73055.0,Deceased,31,01/11/2022
138,73055.0,Recovered*,1698,01/11/2022
139,73056.0,Active,8,01/11/2022
140,73056.0,Deceased,1 to 4,01/11/2022
141,73056.0,Recovered*,52,01/11/2022
142,73057.0,Active,25,01/11/2022
143,73057.0,Deceased,10,01/11/2022
144,73057.0,Recovered*,379,01/11/2022
145,73058.0,Active,1 to 4,01/11/2022
146,73058.0,Deceased,1 to 4,01/11/2022
147,73058.0,Recovered*,43,01/11/2022
148,73059.0,Active,19,01/11/2022
149,73059.0,Deceased,1 to 4,01/11/2022
150,73059.0,Recovered*,503,01/11/2022
151,73061.0,Active,13,01/11/2022
152,73061.0,Deceased,1 to 4,01/11/2022
153,73061.0,Recovered*,281,01/11/2022
154,73062.0,Active,8,01/11/2022
155,73062.0,Deceased,5,01/11/2022
156,73062.0,Recovered*,169,01/11/2022
157,73063.0,Active,6,01/11/2022
158,73063.0,Recovered*,152,01/11/2022
159,73064.0,Active,369,01/11/2022
160,73064.0,Deceased,75,01/11/2022
161,73064.0,Recovered*,4314,01/11/2022
162,73065.0,Active,203,01/11/2022
163,73065.0,Deceased,18,01/11/2022
164,73065.0,Recovered*,1996,01/11/2022
165,73066.0,Active,7,01/11/2022
166,73066.0,Deceased,1 to 4,01/11/2022
167,73066.0,Recovered*,59,01/11/2022
168,73067.0,Active,25,01/11/2022
169,73067.0,Deceased,8,01/11/2022
170,73067.0,Recovered*,284,01/11/2022
171,73068.0,Active,257,01/11/2022
172,73068.0,Deceased,38,01/11/2022
173,73068.0,Recovered*,2231,01/11/2022
174,73069.0,Active,668,01/11/2022
175,73069.0,Deceased,48,01/11/2022
176,73069.0,Recovered*,4545,01/11/2022
177,73071.0,Active,1119,01/11/2022
178,73071.0,Deceased,89,01/11/2022
179,73071.0,Recovered*,7018,01/11/2022
180,73072.0,Active,1182,01/11/2022
181,73072.0,Deceased,94,01/11/2022
182,73072.0,Recovered*,7754,01/11/2022
183,73073.0,Active,8,01/11/2022
184,73073.0,Deceased,1 to 4,01/11/2022
185,73073.0,Recovered*,101,01/11/2022
186,73074.0,Active,1 to 4,01/11/2022
187,73074.0,Deceased,1 to 4,01/11/2022
188,73074.0,Recovered*,303,01/11/2022
189,73075.0,Active,73,01/11/2022
190,73075.0,Deceased,44,01/11/2022
191,73075.0,Recovered*,1735,01/11/2022
192,73077.0,Active,55,01/11/2022
193,73077.0,Deceased,22,01/11/2022
194,73077.0,Recovered*,1090,01/11/2022
195,73078.0,Active,255,01/11/2022
196,73078.0,Deceased,13,01/11/2022
197,73078.0,Recovered*,2052,01/11/2022
198,73079.0,Active,5,01/11/2022
199,73079.0,Deceased,1 to 4,01/11/2022
200,73079.0,Recovered*,104,01/11/2022
201,73080.0,Active,134,01/11/2022
202,73080.0,Deceased,38,01/11/2022
203,73080.0,Recovered*,2049,01/11/2022
204,73082.0,Active,17,01/11/2022
205,73082.0,Deceased,7,01/11/2022
206,73082.0,Recovered*,446,01/11/2022
207,73084.0,Active,130,01/11/2022
208,73084.0,Deceased,26,01/11/2022
209,73084.0,Recovered*,924,01/11/2022
210,73086.0,Active,116,01/11/2022
211,73086.0,Deceased,38,01/11/2022
212,73086.0,Recovered*,1705,01/11/2022
213,73089.0,Active,190,01/11/2022
214,73089.0,Deceased,37,01/11/2022
215,73089.0,Recovered*,2141,01/11/2022
216,73090.0,Active,10,01/11/2022
217,73090.0,Deceased,1 to 4,01/11/2022
218,73090.0,Recovered*,183,01/11/2022
219,73092.0,Active,15,01/11/2022
220,73092.0,Deceased,1 to 4,01/11/2022
221,73092.0,Recovered*,143,01/11/2022
222,73093.0,Active,54,01/11/2022
223,73093.0,Deceased,7,01/11/2022
224,73093.0,Recovered*,632,01/11/2022
225,73095.0,Active,20,01/11/2022
226,73095.0,Deceased,7,01/11/2022
227,73095.0,Recovered*,377,01/11/2022
228,73096.0,Active,193,01/11/2022
229,73096.0,Deceased,44,01/11/2022
230,73096.0,Recovered*,2569,01/11/2022
231,73097.0,Active,1 to 4,01/11/2022
232,73097.0,Deceased,1 to 4,01/11/2022
233,73097.0,Recovered*,44,01/11/2022
234,73098.0,Active,35,01/11/2022
235,73098.0,Deceased,15,01/11/2022
236,73098.0,Recovered*,735,01/11/2022
237,73099.0,Active,1661,01/11/2022
238,73099.0,Deceased,148,01/11/2022
239,73099.0,Recovered*,14285,01/11/2022
240,73102.0,Active,73,01/11/2022
241,73102.0,Deceased,8,01/11/2022
242,73102.0,Recovered*,1038,01/11/2022
243,73103.0,Active,165,01/11/2022
244,73103.0,Deceased,7,01/11/2022
245,73103.0,Recovered*,758,01/11/2022
246,73104.0,Active,139,01/11/2022
247,73104.0,Deceased,6,01/11/2022
248,73104.0,Recovered*,569,01/11/2022
249,73105.0,Active,201,01/11/2022
250,73105.0,Deceased,17,01/11/2022
251,73105.0,Recovered*,838,01/11/2022
252,73106.0,Active,272,01/11/2022
253,73106.0,Deceased,14,01/11/2022
254,73106.0,Recovered*,1745,01/11/2022
255,73107.0,Active,478,01/11/2022
256,73107.0,Deceased,59,01/11/2022
257,73107.0,Recovered*,3795,01/11/2022
258,73108.0,Active,228,01/11/2022
259,73108.0,Deceased,46,01/11/2022
260,73108.0,Recovered*,2461,01/11/2022
261,73109.0,Active,321,01/11/2022
262,73109.0,Deceased,58,01/11/2022
263,73109.0,Recovered*,3684,01/11/2022
264,73110.0,Active,623,01/11/2022
265,73110.0,Deceased,94,01/11/2022
266,73110.0,Recovered*,4852,01/11/2022
267,73111.0,Active,415,01/11/2022
268,73111.0,Deceased,63,01/11/2022
269,73111.0,Recovered*,1835,01/11/2022
270,73112.0,Active,767,01/11/2022
271,73112.0,Deceased,81,01/11/2022
272,73112.0,Recovered*,4580,01/11/2022
273,73114.0,Active,467,01/11/2022
274,73114.0,Deceased,40,01/11/2022
275,73114.0,Recovered*,2847,01/11/2022
276,73115.0,Active,427,01/11/2022
277,73115.0,Deceased,68,01/11/2022
278,73115.0,Recovered*,3183,01/11/2022
279,73116.0,Active,266,01/11/2022
280,73116.0,Deceased,44,01/11/2022
281,73116.0,Recovered*,1420,01/11/2022
282,73117.0,Active,132,01/11/2022
283,73117.0,Deceased,19,01/11/2022
284,73117.0,Recovered*,905,01/11/2022
285,73118.0,Active,332,01/11/2022
286,73118.0,Deceased,24,01/11/2022
287,73118.0,Recovered*,1869,01/11/2022
288,73119.0,Active,447,01/11/2022
289,73119.0,Deceased,119,01/11/2022
290,73119.0,Recovered*,5576,01/11/2022
291,73120.0,Active,962,01/11/2022
292,73120.0,Deceased,77,01/11/2022
293,73120.0,Recovered*,5146,01/11/2022
294,73121.0,Active,67,01/11/2022
295,73121.0,Deceased,14,01/11/2022
296,73121.0,Recovered*,482,01/11/2022
297,73122.0,Active,262,01/11/2022
298,73122.0,Deceased,32,01/11/2022
299,73122.0,Recovered*,2010,01/11/2022
300,73127.0,Active,421,01/11/2022
301,73127.0,Deceased,49,01/11/2022
302,73127.0,Recovered*,3684,01/11/2022
303,73128.0,Active,114,01/11/2022
304,73128.0,Deceased,8,01/11/2022
305,73128.0,Recovered*,969,01/11/2022
306,73129.0,Active,284,01/11/2022
307,73129.0,Deceased,55,01/11/2022
308,73129.0,Recovered*,3443,01/11/2022
309,73130.0,Active,443,01/11/2022
310,73130.0,Deceased,59,01/11/2022
311,73130.0,Recovered*,3307,01/11/2022
312,73131.0,Active,86,01/11/2022
313,73131.0,Deceased,6,01/11/2022
314,73131.0,Recovered*,651,01/11/2022
315,73132.0,Active,653,01/11/2022
316,73132.0,Deceased,72,01/11/2022
317,73132.0,Recovered*,4216,01/11/2022
318,73134.0,Active,194,01/11/2022
319,73134.0,Deceased,9,01/11/2022
320,73134.0,Recovered*,1043,01/11/2022
321,73135.0,Active,525,01/11/2022
322,73135.0,Deceased,54,01/11/2022
323,73135.0,Recovered*,3421,01/11/2022
324,73139.0,Active,419,01/11/2022
325,73139.0,Deceased,61,01/11/2022
326,73139.0,Recovered*,3184,01/11/2022
327,73141.0,Active,37,01/11/2022
328,73141.0,Deceased,8,01/11/2022
329,73141.0,Recovered*,387,01/11/2022
330,73142.0,Active,418,01/11/2022
331,73142.0,Deceased,42,01/11/2022
332,73142.0,Recovered*,2573,01/11/2022
333,73145.0,Active,75,01/11/2022
334,73145.0,Deceased,1 to 4,01/11/2022
335,73145.0,Recovered*,365,01/11/2022
336,73149.0,Active,96,01/11/2022
337,73149.0,Deceased,14,01/11/2022
338,73149.0,Recovered*,857,01/11/2022
339,73150.0,Active,99,01/11/2022
340,73150.0,Deceased,13,01/11/2022
341,73150.0,Recovered*,797,01/11/2022
342,73151.0,Active,43,01/11/2022
343,73151.0,Deceased,1 to 4,01/11/2022
344,73151.0,Recovered*,306,01/11/2022
345,73159.0,Active,712,01/11/2022
346,73159.0,Deceased,80,01/11/2022
347,73159.0,Recovered*,5633,01/11/2022
348,73160.0,Active,1644,01/11/2022
349,73160.0,Deceased,111,01/11/2022
350,73160.0,Recovered*,10795,01/11/2022
351,73162.0,Active,728,01/11/2022
352,73162.0,Deceased,92,01/11/2022
353,73162.0,Recovered*,4436,01/11/2022
354,73165.0,Active,201,01/11/2022
355,73165.0,Deceased,18,01/11/2022
356,73165.0,Recovered*,1299,01/11/2022
357,73169.0,Active,79,01/11/2022
358,73169.0,Deceased,1 to 4,01/11/2022
359,73169.0,Recovered*,1043,01/11/2022
360,73170.0,Active,1002,01/11/2022
361,73170.0,Deceased,141,01/11/2022
362,73170.0,Recovered*,7386,01/11/2022
363,73173.0,Active,79,01/11/2022
364,73173.0,Deceased,1 to 4,01/11/2022
365,73173.0,Recovered*,872,01/11/2022
366,73179.0,Active,138,01/11/2022
367,73179.0,Deceased,9,01/11/2022
368,73179.0,Recovered*,1445,01/11/2022
369,73401.0,Active,539,01/11/2022
370,73401.0,Deceased,134,01/11/2022
371,73401.0,Recovered*,6997,01/11/2022
372,73425.0,Recovered*,6,01/11/2022
373,73430.0,Active,21,01/11/2022
374,73430.0,Deceased,1 to 4,01/11/2022
375,73430.0,Recovered*,213,01/11/2022
376,73432.0,Active,10,01/11/2022
377,73432.0,Deceased,1 to 4,01/11/2022
378,73432.0,Recovered*,197,01/11/2022
379,73433.0,Active,18,01/11/2022
380,73433.0,Deceased,6,01/11/2022
381,73433.0,Recovered*,481,01/11/2022
382,73434.0,Active,5,01/11/2022
383,73434.0,Recovered*,90,01/11/2022
384,73437.0,Active,1 to 4,01/11/2022
385,73437.0,Deceased,1 to 4,01/11/2022
386,73437.0,Recovered*,35,01/11/2022
387,73438.0,Active,27,01/11/2022
388,73438.0,Deceased,22,01/11/2022
389,73438.0,Recovered*,541,01/11/2022
390,73439.0,Active,149,01/11/2022
391,73439.0,Deceased,17,01/11/2022
392,73439.0,Recovered*,1366,01/11/2022
393,73440.0,Deceased,1 to 4,01/11/2022
394,73440.0,Recovered*,39,01/11/2022
395,73441.0,Active,1 to 4,01/11/2022
396,73441.0,Recovered*,41,01/11/2022
397,73442.0,Active,6,01/11/2022
398,73442.0,Deceased,1 to 4,01/11/2022
399,73442.0,Recovered*,80,01/11/2022
400,73443.0,Active,42,01/11/2022
401,73443.0,Deceased,15,01/11/2022
402,73443.0,Recovered*,757,01/11/2022
403,73444.0,Active,5,01/11/2022
404,73444.0,Deceased,1 to 4,01/11/2022
405,73444.0,Recovered*,27,01/11/2022
406,73446.0,Active,184,01/11/2022
407,73446.0,Deceased,13,01/11/2022
408,73446.0,Recovered*,1584,01/11/2022
409,73447.0,Active,18,01/11/2022
410,73447.0,Deceased,5,01/11/2022
411,73447.0,Recovered*,218,01/11/2022
412,73448.0,Active,114,01/11/2022
413,73448.0,Deceased,24,01/11/2022
414,73448.0,Recovered*,1364,01/11/2022
415,73449.0,Active,49,01/11/2022
416,73449.0,Deceased,6,01/11/2022
417,73449.0,Recovered*,563,01/11/2022
418,73450.0,Active,22,01/11/2022
419,73450.0,Deceased,1 to 4,01/11/2022
420,73450.0,Recovered*,218,01/11/2022
421,73453.0,Active,12,01/11/2022
422,73453.0,Deceased,1 to 4,01/11/2022
423,73453.0,Recovered*,133,01/11/2022
424,73455.0,Active,8,01/11/2022
425,73455.0,Deceased,1 to 4,01/11/2022
426,73455.0,Recovered*,123,01/11/2022
427,73456.0,Active,14,01/11/2022
428,73456.0,Deceased,1 to 4,01/11/2022
429,73456.0,Recovered*,358,01/11/2022
430,73458.0,Active,13,01/11/2022
431,73458.0,Deceased,1 to 4,01/11/2022
432,73458.0,Recovered*,149,01/11/2022
433,73459.0,Active,40,01/11/2022
434,73459.0,Deceased,1 to 4,01/11/2022
435,73459.0,Recovered*,247,01/11/2022
436,73460.0,Active,68,01/11/2022
437,73460.0,Deceased,28,01/11/2022
438,73460.0,Recovered*,895,01/11/2022
439,73461.0,Active,5,01/11/2022
440,73461.0,Deceased,1 to 4,01/11/2022
441,73461.0,Recovered*,106,01/11/2022
442,73463.0,Active,21,01/11/2022
443,73463.0,Deceased,18,01/11/2022
444,73463.0,Recovered*,636,01/11/2022
445,73481.0,Active,9,01/11/2022
446,73481.0,Deceased,1 to 4,01/11/2022
447,73481.0,Recovered*,158,01/11/2022
448,73487.0,Active,1 to 4,01/11/2022
449,73487.0,Recovered*,16,01/11/2022
450,73491.0,Active,5,01/11/2022
451,73491.0,Deceased,1 to 4,01/11/2022
452,73491.0,Recovered*,139,01/11/2022
453,73501.0,Active,229,01/11/2022
454,73501.0,Deceased,68,01/11/2022
455,73501.0,Recovered*,2800,01/11/2022
456,73503.0,Active,73,01/11/2022
457,73503.0,Deceased,1 to 4,01/11/2022
458,73503.0,Recovered*,4229,01/11/2022
459,73505.0,Active,808,01/11/2022
460,73505.0,Deceased,155,01/11/2022
461,73505.0,Recovered*,7457,01/11/2022
462,73507.0,Active,341,01/11/2022
463,73507.0,Deceased,50,01/11/2022
464,73507.0,Recovered*,3258,01/11/2022
465,73520.0,Recovered*,13,01/11/2022
466,73521.0,Active,250,01/11/2022
467,73521.0,Deceased,79,01/11/2022
468,73521.0,Recovered*,3519,01/11/2022
469,73526.0,Active,21,01/11/2022
470,73526.0,Deceased,6,01/11/2022
471,73526.0,Recovered*,384,01/11/2022
472,73527.0,Active,87,01/11/2022
473,73527.0,Deceased,14,01/11/2022
474,73527.0,Recovered*,1062,01/11/2022
475,73528.0,Active,6,01/11/2022
476,73528.0,Deceased,1 to 4,01/11/2022
477,73528.0,Recovered*,157,01/11/2022
478,73529.0,Active,21,01/11/2022
479,73529.0,Deceased,25,01/11/2022
480,73529.0,Recovered*,880,01/11/2022
481,73530.0,Active,1 to 4,01/11/2022
482,73530.0,Recovered*,41,01/11/2022
483,73531.0,Active,1 to 4,01/11/2022
484,73531.0,Recovered*,56,01/11/2022
485,73532.0,Active,5,01/11/2022
486,73532.0,Recovered*,104,01/11/2022
487,73533.0,Active,301,01/11/2022
488,73533.0,Deceased,98,01/11/2022
489,73533.0,Recovered*,5155,01/11/2022
490,73537.0,Active,7,01/11/2022
491,73537.0,Deceased,1 to 4,01/11/2022
492,73537.0,Recovered*,55,01/11/2022
493,73538.0,Active,89,01/11/2022
494,73538.0,Deceased,17,01/11/2022
495,73538.0,Recovered*,1252,01/11/2022
496,73539.0,Active,1 to 4,01/11/2022
497,73539.0,Recovered*,31,01/11/2022
498,73540.0,Active,1 to 4,01/11/2022
499,73540.0,Recovered*,73,01/11/2022
500,73541.0,Active,45,01/11/2022
501,73541.0,Deceased,5,01/11/2022
502,73541.0,Recovered*,540,01/11/2022
503,73542.0,Active,60,01/11/2022
504,73542.0,Deceased,21,01/11/2022
505,73542.0,Recovered*,625,01/11/2022
506,73543.0,Active,16,01/11/2022
507,73543.0,Deceased,1 to 4,01/11/2022
508,73543.0,Recovered*,326,01/11/2022
509,73544.0,Active,1 to 4,01/11/2022
510,73544.0,Recovered*,34,01/11/2022
511,73546.0,Active,10,01/11/2022
512,73546.0,Deceased,1 to 4,01/11/2022
513,73546.0,Recovered*,158,01/11/2022
514,73547.0,Active,8,01/11/2022
515,73547.0,Deceased,8,01/11/2022
516,73547.0,Recovered*,200,01/11/2022
517,73548.0,Active,1 to 4,01/11/2022
518,73548.0,Deceased,1 to 4,01/11/2022
519,73548.0,Recovered*,78,01/11/2022
520,73549.0,Active,1 to 4,01/11/2022
521,73549.0,Deceased,1 to 4,01/11/2022
522,73549.0,Recovered*,47,01/11/2022
523,73550.0,Active,9,01/11/2022
524,73550.0,Deceased,9,01/11/2022
525,73550.0,Recovered*,358,01/11/2022
526,73551.0,Deceased,1 to 4,01/11/2022
527,73551.0,Recovered*,1 to 4,01/11/2022
528,73552.0,Active,20,01/11/2022
529,73552.0,Deceased,5,01/11/2022
530,73552.0,Recovered*,243,01/11/2022
531,73553.0,Recovered*,6,01/11/2022
532,73554.0,Active,41,01/11/2022
533,73554.0,Deceased,17,01/11/2022
534,73554.0,Recovered*,545,01/11/2022
535,73555.0,Recovered*,23,01/11/2022
536,73556.0,Active,1 to 4,01/11/2022
537,73556.0,Deceased,1 to 4,01/11/2022
538,73556.0,Recovered*,33,01/11/2022
539,73557.0,Active,5,01/11/2022
540,73557.0,Deceased,1 to 4,01/11/2022
541,73557.0,Recovered*,46,01/11/2022
542,73559.0,Active,1 to 4,01/11/2022
543,73559.0,Deceased,1 to 4,01/11/2022
544,73559.0,Recovered*,70,01/11/2022
545,73560.0,Active,1 to 4,01/11/2022
546,73560.0,Recovered*,131,01/11/2022
547,73562.0,Active,1 to 4,01/11/2022
548,73562.0,Deceased,1 to 4,01/11/2022
549,73562.0,Recovered*,96,01/11/2022
550,73564.0,Active,6,01/11/2022
551,73564.0,Deceased,1 to 4,01/11/2022
552,73564.0,Recovered*,75,01/11/2022
553,73565.0,Active,6,01/11/2022
554,73565.0,Deceased,1 to 4,01/11/2022
555,73565.0,Recovered*,148,01/11/2022
556,73566.0,Active,13,01/11/2022
557,73566.0,Deceased,15,01/11/2022
558,73566.0,Recovered*,243,01/11/2022
559,73567.0,Active,1 to 4,01/11/2022
560,73567.0,Deceased,1 to 4,01/11/2022
561,73567.0,Recovered*,131,01/11/2022
562,73568.0,Active,17,01/11/2022
563,73568.0,Deceased,10,01/11/2022
564,73568.0,Recovered*,233,01/11/2022
565,73569.0,Active,1 to 4,01/11/2022
566,73569.0,Deceased,1 to 4,01/11/2022
567,73569.0,Recovered*,71,01/11/2022
568,73570.0,Active,11,01/11/2022
569,73570.0,Deceased,6,01/11/2022
570,73570.0,Recovered*,181,01/11/2022
571,73571.0,Recovered*,5,01/11/2022
572,73572.0,Active,52,01/11/2022
573,73572.0,Deceased,11,01/11/2022
574,73572.0,Recovered*,626,01/11/2022
575,73573.0,Active,7,01/11/2022
576,73573.0,Deceased,10,01/11/2022
577,73573.0,Recovered*,401,01/11/2022
578,73601.0,Active,145,01/11/2022
579,73601.0,Deceased,78,01/11/2022
580,73601.0,Recovered*,2261,01/11/2022
581,73620.0,Active,1 to 4,01/11/2022
582,73620.0,Deceased,5,01/11/2022
583,73620.0,Recovered*,227,01/11/2022
584,73622.0,Active,1 to 4,01/11/2022
585,73622.0,Deceased,1 to 4,01/11/2022
586,73622.0,Recovered*,56,01/11/2022
587,73624.0,Active,16,01/11/2022
588,73624.0,Deceased,1 to 4,01/11/2022
589,73624.0,Recovered*,227,01/11/2022
590,73625.0,Active,6,01/11/2022
591,73625.0,Recovered*,69,01/11/2022
592,73626.0,Active,12,01/11/2022
593,73626.0,Deceased,1 to 4,01/11/2022
594,73626.0,Recovered*,214,01/11/2022
595,73627.0,Active,7,01/11/2022
596,73627.0,Deceased,1 to 4,01/11/2022
597,73627.0,Recovered*,84,01/11/2022
598,73628.0,Active,13,01/11/2022
599,73628.0,Deceased,1 to 4,01/11/2022
600,73628.0,Recovered*,329,01/11/2022
601,73632.0,Active,46,01/11/2022
602,73632.0,Deceased,12,01/11/2022
603,73632.0,Recovered*,605,01/11/2022
604,73638.0,Recovered*,28,01/11/2022
605,73639.0,Active,10,01/11/2022
606,73639.0,Deceased,1 to 4,01/11/2022
607,73639.0,Recovered*,116,01/11/2022
608,73641.0,Active,1 to 4,01/11/2022
609,73641.0,Deceased,5,01/11/2022
610,73641.0,Recovered*,106,01/11/2022
611,73642.0,Deceased,1 to 4,01/11/2022
612,73642.0,Recovered*,22,01/11/2022
613,73644.0,Active,148,01/11/2022
614,73644.0,Deceased,48,01/11/2022
615,73644.0,Recovered*,2470,01/11/2022
616,73645.0,Active,16,01/11/2022
617,73645.0,Deceased,1 to 4,01/11/2022
618,73645.0,Recovered*,216,01/11/2022
619,73646.0,Active,5,01/11/2022
620,73646.0,Deceased,1 to 4,01/11/2022
621,73646.0,Recovered*,50,01/11/2022
622,73647.0,Active,13,01/11/2022
623,73647.0,Deceased,1 to 4,01/11/2022
624,73647.0,Recovered*,162,01/11/2022
625,73650.0,Active,11,01/11/2022
626,73650.0,Deceased,1 to 4,01/11/2022
627,73650.0,Recovered*,196,01/11/2022
628,73651.0,Active,38,01/11/2022
629,73651.0,Deceased,20,01/11/2022
630,73651.0,Recovered*,546,01/11/2022
631,73654.0,Active,1 to 4,01/11/2022
632,73654.0,Deceased,7,01/11/2022
633,73654.0,Recovered*,166,01/11/2022
634,73655.0,Active,5,01/11/2022
635,73655.0,Recovered*,88,01/11/2022
636,73658.0,Active,1 to 4,01/11/2022
637,73658.0,Deceased,1 to 4,01/11/2022
638,73658.0,Recovered*,39,01/11/2022
639,73659.0,Active,1 to 4,01/11/2022
640,73659.0,Deceased,1 to 4,01/11/2022
641,73659.0,Recovered*,13,01/11/2022
642,73660.0,Active,1 to 4,01/11/2022
643,73660.0,Deceased,1 to 4,01/11/2022
644,73660.0,Recovered*,100,01/11/2022
645,73661.0,Active,1 to 4,01/11/2022
646,73661.0,Recovered*,85,01/11/2022
647,73662.0,Active,40,01/11/2022
648,73662.0,Deceased,23,01/11/2022
649,73662.0,Recovered*,1136,01/11/2022
650,73663.0,Active,16,01/11/2022
651,73663.0,Deceased,10,01/11/2022
