,EventWk_ending_date,Jurisdictions,DoD_cases_7dy,DoD_cases_7dy_ave,cases
50,12/19/2020,ALL OK Counties,23763.0,3394.7142857,286589.0
51,12/26/2020,ALL OK Counties,22146.0,3163.7142857,308735.0
52,01/02/2021,ALL OK Counties,26819.0,3831.2857143,335554.0
53,01/09/2021,ALL OK Counties,25127.0,3589.5714286,360681.0
54,01/16/2021,ALL OK Counties,19146.0,2735.1428571,379827.0
55,01/23/2021,ALL OK Counties,16603.0,2371.8571429,396430.0
56,01/30/2021,ALL OK Counties,13966.0,1995.1428571,410396.0
57,02/06/2021,ALL OK Counties,11254.0,1607.7142857,421650.0
58,02/13/2021,ALL OK Counties,6621.0,945.85714286,428271.0
59,02/20/2021,ALL OK Counties,3437.0,491.0,431708.0
60,02/27/2021,ALL OK Counties,3052.0,436.0,434760.0
61,03/06/2021,ALL OK Counties,2518.0,359.71428571,437278.0
62,03/13/2021,ALL OK Counties,2408.0,344.0,439686.0
63,03/20/2021,ALL OK Counties,1821.0,260.14285714,441507.0
64,03/27/2021,ALL OK Counties,1723.0,246.14285714,443230.0
65,04/03/2021,ALL OK Counties,1635.0,233.57142857,444865.0
66,04/10/2021,ALL OK Counties,1536.0,219.42857143,446401.0
67,04/17/2021,ALL OK Counties,1646.0,235.14285714,448047.0
68,04/24/2021,ALL OK Counties,1529.0,218.42857143,449576.0
69,05/01/2021,ALL OK Counties,1564.0,223.42857143,451140.0
70,05/08/2021,ALL OK Counties,1301.0,185.85714286,452441.0
71,05/15/2021,ALL OK Counties,937.0,133.85714286,453378.0
72,05/22/2021,ALL OK Counties,1063.0,151.85714286,454441.0
73,05/29/2021,ALL OK Counties,854.0,122.0,455295.0
74,06/05/2021,ALL OK Counties,878.0,125.42857143,456173.0
75,06/12/2021,ALL OK Counties,1118.0,159.71428571,457291.0
76,06/19/2021,ALL OK Counties,1357.0,193.85714286,458648.0
77,06/26/2021,ALL OK Counties,1655.0,236.42857143,460303.0
78,07/03/2021,ALL OK Counties,2445.0,349.28571429,462748.0
79,07/10/2021,ALL OK Counties,3771.0,538.71428571,466519.0
80,07/17/2021,ALL OK Counties,5642.0,806.0,472161.0
81,07/24/2021,ALL OK Counties,8960.0,1280.0,481121.0
82,07/31/2021,ALL OK Counties,12537.0,1791.0,493658.0
83,08/07/2021,ALL OK Counties,15412.0,2201.7142857,509070.0
84,08/14/2021,ALL OK Counties,16249.0,2321.2857143,525319.0
85,08/21/2021,ALL OK Counties,18663.0,2666.1428571,543982.0
86,08/28/2021,ALL OK Counties,20040.0,2862.8571429,564022.0
87,09/04/2021,ALL OK Counties,17382.0,2483.1428571,581404.0
88,09/11/2021,ALL OK Counties,14831.0,2118.7142857,596235.0
89,09/18/2021,ALL OK Counties,12609.0,1801.2857143,608844.0
90,09/25/2021,ALL OK Counties,9308.0,1329.7142857,618152.0
91,10/02/2021,ALL OK Counties,8787.0,1255.2857143,626939.0
92,10/09/2021,ALL OK Counties,7468.0,1066.8571429,634407.0
93,10/16/2021,ALL OK Counties,5657.0,808.14285714,640064.0
94,10/23/2021,ALL OK Counties,5070.0,724.28571429,645134.0
95,10/30/2021,ALL OK Counties,3981.0,568.71428571,649115.0
96,11/06/2021,ALL OK Counties,4814.0,687.71428571,653929.0
97,11/13/2021,ALL OK Counties,5881.0,840.14285714,659810.0
98,11/20/2021,ALL OK Counties,6183.0,883.28571429,665993.0
99,11/27/2021,ALL OK Counties,5953.0,850.42857143,671946.0
100,12/04/2021,ALL OK Counties,7974.0,1139.1428571,679920.0
101,12/11/2021,ALL OK Counties,7898.0,1128.2857143,687818.0
102,12/18/2021,ALL OK Counties,8526.0,1218.0,696344.0
103,12/25/2021,ALL OK Counties,11018.0,1574.0,707362.0
104,01/01/2022,ALL OK Counties,27097.0,3871.0,734459.0
105,01/08/2022,ALL OK Counties,61811.0,8830.1428571,796270.0
106,01/15/2022,ALL OK Counties,94355.0,13479.285714,890625.0
107,01/22/2022,ALL OK Counties,75910.0,10844.285714,966535.0
108,01/29/2022,ALL OK Counties,41870.0,5981.4285714,1008405.0
109,02/05/2022,ALL OK Counties,15006.0,2143.7142857,1023411.0
110,02/12/2022,ALL OK Counties,7736.0,1105.1428571,1031147.0
111,02/19/2022,ALL OK Counties,3664.0,523.42857143,1034811.0
112,02/26/2022,ALL OK Counties,1694.0,242.0,1036505.0
113,03/05/2022,ALL OK Counties,1114.0,159.14285714,1037619.0
114,03/12/2022,ALL OK Counties,743.0,106.14285714,1038362.0
115,03/19/2022,ALL OK Counties,549.0,78.428571429,1038911.0
116,03/26/2022,ALL OK Counties,504.0,72.0,1039415.0
117,04/02/2022,ALL OK Counties,571.0,81.571428571,1039986.0
118,04/09/2022,ALL OK Counties,555.0,79.285714286,1040541.0
119,04/16/2022,ALL OK Counties,689.0,98.428571429,1041230.0
120,04/23/2022,ALL OK Counties,866.0,123.71428571,1042096.0
121,04/30/2022,ALL OK Counties,1105.0,157.85714286,1043201.0
122,05/07/2022,ALL OK Counties,1426.0,203.71428571,1044627.0
123,05/14/2022,ALL OK Counties,1819.0,259.85714286,1046446.0
124,05/21/2022,ALL OK Counties,2370.0,338.57142857,1048816.0
125,05/28/2022,ALL OK Counties,3103.0,443.28571429,1051919.0
126,06/04/2022,ALL OK Counties,4150.0,592.85714286,1056069.0
127,06/11/2022,ALL OK Counties,4835.0,690.71428571,1060904.0
128,06/18/2022,ALL OK Counties,6213.0,887.57142857,1067117.0
129,06/25/2022,ALL OK Counties,7710.0,1101.4285714,1074827.0
130,07/02/2022,ALL OK Counties,7570.0,1081.4285714,1082397.0
131,01/04/2020,,,,0.0
132,01/11/2020,,,,0.0
133,01/18/2020,,,,0.0
134,01/25/2020,,,,0.0
135,02/01/2020,,,,0.0
136,02/08/2020,,,,0.0
137,02/15/2020,,,,0.0
138,02/22/2020,,,,0.0
139,02/29/2020,,,,0.0
140,03/07/2020,,,,0.0
141,03/14/2020,,,,0.0
142,03/21/2020,,,,0.0
143,03/28/2020,,,,0.0
144,04/04/2020,,,,0.0
145,04/11/2020,,,,0.0
146,04/18/2020,,,,0.0
147,04/25/2020,,,,0.0
148,05/02/2020,,,,0.0
149,05/09/2020,,,,0.0
150,05/16/2020,,,,0.0
151,05/23/2020,,,,0.0
152,05/30/2020,,,,0.0
153,06/06/2020,,1.0,0.1428571429,1.0
154,06/13/2020,,1.0,0.1428571429,2.0
155,06/20/2020,,1.0,0.1428571429,3.0
156,06/27/2020,,,,3.0
157,07/04/2020,,1.0,0.1428571429,4.0
158,07/11/2020,,1.0,0.1428571429,5.0
159,07/18/2020,,,,5.0
160,07/25/2020,,,,5.0
161,08/01/2020,,1.0,0.1428571429,6.0
162,08/08/2020,,1.0,0.1428571429,7.0
163,08/15/2020,,1.0,0.1428571429,8.0
164,08/22/2020,,1.0,0.1428571429,9.0
165,08/29/2020,,1.0,0.1428571429,10.0
166,09/05/2020,,1.0,0.1428571429,11.0
167,09/12/2020,,1.0,0.1428571429,12.0
168,09/19/2020,,,,12.0
169,09/26/2020,,1.0,0.1428571429,13.0
170,10/03/2020,,,,13.0
171,10/10/2020,,2.0,0.2857142857,15.0
172,10/17/2020,,2.0,0.2857142857,17.0
173,10/24/2020,,3.0,0.4285714286,20.0
174,10/31/2020,,1.0,0.1428571429,21.0
175,11/07/2020,,1.0,0.1428571429,22.0
176,11/14/2020,,5.0,0.7142857143,27.0
177,11/21/2020,,1.0,0.1428571429,28.0
178,11/28/2020,,1.0,0.1428571429,29.0
179,12/05/2020,,2.0,0.2857142857,31.0
180,12/12/2020,,5.0,0.7142857143,36.0
181,12/19/2020,,3.0,0.4285714286,39.0
182,12/26/2020,,2.0,0.2857142857,41.0
183,01/02/2021,,2.0,0.2857142857,43.0
184,01/09/2021,,,,43.0
185,01/16/2021,,,,43.0
186,01/23/2021,,,,43.0
187,01/30/2021,,,,43.0
188,02/06/2021,,,,43.0
189,02/13/2021,,,,43.0
190,02/20/2021,,,,43.0
191,02/27/2021,,,,43.0
192,03/06/2021,,,,43.0
193,03/13/2021,,,,43.0
194,03/20/2021,,,,43.0
195,03/27/2021,,,,43.0
196,04/03/2021,,,,43.0
197,04/10/2021,,,,43.0
198,04/17/2021,,,,43.0
199,04/24/2021,,,,43.0
200,05/01/2021,,,,43.0
201,05/08/2021,,,,43.0
202,05/15/2021,,,,43.0
203,05/22/2021,,,,43.0
204,05/29/2021,,,,43.0
205,06/05/2021,,,,43.0
206,06/12/2021,,,,43.0
207,06/19/2021,,,,43.0
208,06/26/2021,,,,43.0
209,07/03/2021,,,,43.0
210,07/10/2021,,,,43.0
211,07/17/2021,,,,43.0
212,07/24/2021,,,,43.0
213,07/31/2021,,1.0,0.1428571429,44.0
214,08/07/2021,,1.0,0.1428571429,45.0
215,08/14/2021,,,,45.0
216,08/21/2021,,1.0,0.1428571429,46.0
217,08/28/2021,,,,46.0
218,09/04/2021,,,,46.0
219,09/11/2021,,,,46.0
220,09/18/2021,,,,46.0
221,09/25/2021,,1.0,0.1428571429,47.0
222,10/02/2021,,1.0,0.1428571429,48.0
223,10/09/2021,,4.0,0.5714285714,52.0
224,10/16/2021,,,,52.0
225,10/23/2021,,,,52.0
226,10/30/2021,,3.0,0.4285714286,55.0
227,11/06/2021,,,,55.0
228,11/13/2021,,,,55.0
229,11/20/2021,,,,55.0
230,11/27/2021,,,,55.0
231,12/04/2021,,,,55.0
232,12/11/2021,,,,55.0
233,12/18/2021,,,,55.0
234,12/25/2021,,,,55.0
235,01/01/2022,,1.0,0.1428571429,56.0
236,01/08/2022,,2.0,0.2857142857,58.0
237,01/15/2022,,7.0,1.0,65.0
238,01/22/2022,,21.0,3.0,86.0
239,01/29/2022,,7.0,1.0,93.0
240,02/05/2022,,15.0,2.1428571429,108.0
241,02/12/2022,,2.0,0.2857142857,110.0
242,02/19/2022,,,,110.0
243,02/26/2022,,,,110.0
244,03/05/2022,,,,110.0
245,03/12/2022,,,,110.0
246,03/19/2022,,,,110.0
247,03/26/2022,,,,110.0
248,04/02/2022,,,,110.0
249,04/09/2022,,,,110.0
250,04/16/2022,,,,110.0
251,04/23/2022,,,,110.0
252,04/30/2022,,,,110.0
253,05/07/2022,,,,110.0
254,05/14/2022,,,,110.0
255,05/21/2022,,,,110.0
256,05/28/2022,,,,110.0
257,06/04/2022,,,,110.0
258,06/11/2022,,,,110.0
259,06/18/2022,,,,110.0
260,06/25/2022,,1.0,0.1428571429,111.0
261,07/02/2022,,1.0,0.1428571429,112.0
262,01/04/2020,Adair,,,0.0
263,01/11/2020,Adair,,,0.0
264,01/18/2020,Adair,,,0.0
265,01/25/2020,Adair,,,0.0
266,02/01/2020,Adair,,,0.0
267,02/08/2020,Adair,,,0.0
268,02/15/2020,Adair,,,0.0
269,02/22/2020,Adair,,,0.0
270,02/29/2020,Adair,,,0.0
271,03/07/2020,Adair,,,0.0
272,03/14/2020,Adair,,,0.0
273,03/21/2020,Adair,7.0,1.0,7.0
274,03/28/2020,Adair,9.0,1.2857142857,16.0
275,04/04/2020,Adair,10.0,1.4285714286,26.0
276,04/11/2020,Adair,15.0,2.1428571429,41.0
277,04/18/2020,Adair,10.0,1.4285714286,51.0
278,04/25/2020,Adair,16.0,2.2857142857,67.0
279,05/02/2020,Adair,6.0,0.8571428571,73.0
280,05/09/2020,Adair,7.0,1.0,80.0
281,05/16/2020,Adair,4.0,0.5714285714,84.0
282,05/23/2020,Adair,8.0,1.1428571429,92.0
283,05/30/2020,Adair,6.0,0.8571428571,98.0
284,06/06/2020,Adair,2.0,0.2857142857,100.0
285,06/13/2020,Adair,10.0,1.4285714286,110.0
286,06/20/2020,Adair,8.0,1.1428571429,118.0
287,06/27/2020,Adair,14.0,2.0,132.0
288,07/04/2020,Adair,19.0,2.7142857143,151.0
289,07/11/2020,Adair,36.0,5.1428571429,187.0
290,07/18/2020,Adair,46.0,6.5714285714,233.0
291,07/25/2020,Adair,45.0,6.4285714286,278.0
292,08/01/2020,Adair,51.0,7.2857142857,329.0
293,08/08/2020,Adair,29.0,4.1428571429,358.0
294,08/15/2020,Adair,34.0,4.8571428571,392.0
295,08/22/2020,Adair,34.0,4.8571428571,426.0
296,08/29/2020,Adair,39.0,5.5714285714,465.0
297,09/05/2020,Adair,51.0,7.2857142857,516.0
298,09/12/2020,Adair,29.0,4.1428571429,545.0
299,09/19/2020,Adair,52.0,7.4285714286,597.0
300,09/26/2020,Adair,41.0,5.8571428571,638.0
301,10/03/2020,Adair,34.0,4.8571428571,672.0
302,10/10/2020,Adair,29.0,4.1428571429,701.0
303,10/17/2020,Adair,47.0,6.7142857143,748.0
304,10/24/2020,Adair,71.0,10.142857143,819.0
305,10/31/2020,Adair,76.0,10.857142857,895.0
306,11/07/2020,Adair,125.0,17.857142857,1020.0
307,11/14/2020,Adair,109.0,15.571428571,1129.0
308,11/21/2020,Adair,65.0,9.2857142857,1194.0
309,11/28/2020,Adair,84.0,12.0,1278.0
310,12/05/2020,Adair,136.0,19.428571429,1414.0
311,12/12/2020,Adair,160.0,22.857142857,1574.0
312,12/19/2020,Adair,207.0,29.571428571,1781.0
313,12/26/2020,Adair,160.0,22.857142857,1941.0
314,01/02/2021,Adair,248.0,35.428571429,2189.0
315,01/09/2021,Adair,254.0,36.285714286,2443.0
316,01/16/2021,Adair,188.0,26.857142857,2631.0
317,01/23/2021,Adair,167.0,23.857142857,2798.0
318,01/30/2021,Adair,158.0,22.571428571,2956.0
319,02/06/2021,Adair,80.0,11.428571429,3036.0
320,02/13/2021,Adair,49.0,7.0,3085.0
321,02/20/2021,Adair,21.0,3.0,3106.0
322,02/27/2021,Adair,21.0,3.0,3127.0
323,03/06/2021,Adair,15.0,2.1428571429,3142.0
324,03/13/2021,Adair,9.0,1.2857142857,3151.0
325,03/20/2021,Adair,3.0,0.4285714286,3154.0
326,03/27/2021,Adair,2.0,0.2857142857,3156.0
327,04/03/2021,Adair,4.0,0.5714285714,3160.0
328,04/10/2021,Adair,1.0,0.1428571429,3161.0
329,04/17/2021,Adair,3.0,0.4285714286,3164.0
330,04/24/2021,Adair,5.0,0.7142857143,3169.0
331,05/01/2021,Adair,6.0,0.8571428571,3175.0
332,05/08/2021,Adair,3.0,0.4285714286,3178.0
333,05/15/2021,Adair,3.0,0.4285714286,3181.0
334,05/22/2021,Adair,5.0,0.7142857143,3186.0
335,05/29/2021,Adair,5.0,0.7142857143,3191.0
336,06/05/2021,Adair,3.0,0.4285714286,3194.0
337,06/12/2021,Adair,8.0,1.1428571429,3202.0
338,06/19/2021,Adair,11.0,1.5714285714,3213.0
339,06/26/2021,Adair,12.0,1.7142857143,3225.0
340,07/03/2021,Adair,39.0,5.5714285714,3264.0
341,07/10/2021,Adair,68.0,9.7142857143,3332.0
342,07/17/2021,Adair,79.0,11.285714286,3411.0
343,07/24/2021,Adair,96.0,13.714285714,3507.0
344,07/31/2021,Adair,134.0,19.142857143,3641.0
345,08/07/2021,Adair,177.0,25.285714286,3818.0
346,08/14/2021,Adair,182.0,26.0,4000.0
347,08/21/2021,Adair,192.0,27.428571429,4192.0
348,08/28/2021,Adair,197.0,28.142857143,4389.0
349,09/04/2021,Adair,162.0,23.142857143,4551.0
350,09/11/2021,Adair,87.0,12.428571429,4638.0
351,09/18/2021,Adair,72.0,10.285714286,4710.0
352,09/25/2021,Adair,45.0,6.4285714286,4755.0
353,10/02/2021,Adair,46.0,6.5714285714,4801.0
354,10/09/2021,Adair,38.0,5.4285714286,4839.0
355,10/16/2021,Adair,24.0,3.4285714286,4863.0
356,10/23/2021,Adair,32.0,4.5714285714,4895.0
357,10/30/2021,Adair,33.0,4.7142857143,4928.0
358,11/06/2021,Adair,25.0,3.5714285714,4953.0
359,11/13/2021,Adair,29.0,4.1428571429,4982.0
360,11/20/2021,Adair,41.0,5.8571428571,5023.0
361,11/27/2021,Adair,20.0,2.8571428571,5043.0
362,12/04/2021,Adair,41.0,5.8571428571,5084.0
363,12/11/2021,Adair,36.0,5.1428571429,5120.0
364,12/18/2021,Adair,45.0,6.4285714286,5165.0
365,12/25/2021,Adair,41.0,5.8571428571,5206.0
366,01/01/2022,Adair,84.0,12.0,5290.0
367,01/08/2022,Adair,295.0,42.142857143,5585.0
368,01/15/2022,Adair,836.0,119.42857143,6421.0
369,01/22/2022,Adair,738.0,105.42857143,7159.0
370,01/29/2022,Adair,468.0,66.857142857,7627.0
371,02/05/2022,Adair,111.0,15.857142857,7738.0
372,02/12/2022,Adair,122.0,17.428571429,7860.0
373,02/19/2022,Adair,41.0,5.8571428571,7901.0
374,02/26/2022,Adair,14.0,2.0,7915.0
375,03/05/2022,Adair,11.0,1.5714285714,7926.0
376,03/12/2022,Adair,4.0,0.5714285714,7930.0
377,03/19/2022,Adair,1.0,0.1428571429,7931.0
378,03/26/2022,Adair,3.0,0.4285714286,7934.0
379,04/02/2022,Adair,2.0,0.2857142857,7936.0
380,04/09/2022,Adair,5.0,0.7142857143,7941.0
381,04/16/2022,Adair,,,7941.0
382,04/23/2022,Adair,6.0,0.8571428571,7947.0
383,04/30/2022,Adair,21.0,3.0,7968.0
384,05/07/2022,Adair,21.0,3.0,7989.0
385,05/14/2022,Adair,10.0,1.4285714286,7999.0
386,05/21/2022,Adair,14.0,2.0,8013.0
387,05/28/2022,Adair,20.0,2.8571428571,8033.0
388,06/04/2022,Adair,17.0,2.4285714286,8050.0
389,06/11/2022,Adair,19.0,2.7142857143,8069.0
390,06/18/2022,Adair,39.0,5.5714285714,8108.0
391,06/25/2022,Adair,89.0,12.714285714,8197.0
392,07/02/2022,Adair,89.0,12.714285714,8286.0
393,01/04/2020,Alfalfa,,,0.0
394,01/11/2020,Alfalfa,,,0.0
395,01/18/2020,Alfalfa,,,0.0
396,01/25/2020,Alfalfa,,,0.0
397,02/01/2020,Alfalfa,,,0.0
398,02/08/2020,Alfalfa,,,0.0
399,02/15/2020,Alfalfa,,,0.0
400,02/22/2020,Alfalfa,,,0.0
401,02/29/2020,Alfalfa,,,0.0
402,03/07/2020,Alfalfa,,,0.0
403,03/14/2020,Alfalfa,,,0.0
404,03/21/2020,Alfalfa,,,0.0
405,03/28/2020,Alfalfa,,,0.0
406,04/04/2020,Alfalfa,1.0,0.1428571429,1.0
407,04/11/2020,Alfalfa,,,1.0
408,04/18/2020,Alfalfa,,,1.0
409,04/25/2020,Alfalfa,,,1.0
410,05/02/2020,Alfalfa,,,1.0
411,05/09/2020,Alfalfa,,,1.0
412,05/16/2020,Alfalfa,,,1.0
413,05/23/2020,Alfalfa,2.0,0.2857142857,3.0
414,05/30/2020,Alfalfa,,,3.0
415,06/06/2020,Alfalfa,,,3.0
416,06/13/2020,Alfalfa,,,3.0
417,06/20/2020,Alfalfa,,,3.0
418,06/27/2020,Alfalfa,1.0,0.1428571429,4.0
419,07/04/2020,Alfalfa,,,4.0
420,07/11/2020,Alfalfa,,,4.0
421,07/18/2020,Alfalfa,1.0,0.1428571429,5.0
422,07/25/2020,Alfalfa,3.0,0.4285714286,8.0
423,08/01/2020,Alfalfa,,,8.0
424,08/08/2020,Alfalfa,1.0,0.1428571429,9.0
425,08/15/2020,Alfalfa,4.0,0.5714285714,13.0
426,08/22/2020,Alfalfa,6.0,0.8571428571,19.0
427,08/29/2020,Alfalfa,2.0,0.2857142857,21.0
428,09/05/2020,Alfalfa,6.0,0.8571428571,27.0
429,09/12/2020,Alfalfa,19.0,2.7142857143,46.0
430,09/19/2020,Alfalfa,22.0,3.1428571429,68.0
431,09/26/2020,Alfalfa,13.0,1.8571428571,81.0
432,10/03/2020,Alfalfa,9.0,1.2857142857,90.0
433,10/10/2020,Alfalfa,15.0,2.1428571429,105.0
434,10/17/2020,Alfalfa,16.0,2.2857142857,121.0
435,10/24/2020,Alfalfa,11.0,1.5714285714,132.0
436,10/31/2020,Alfalfa,16.0,2.2857142857,148.0
437,11/07/2020,Alfalfa,12.0,1.7142857143,160.0
438,11/14/2020,Alfalfa,112.0,16.0,272.0
439,11/21/2020,Alfalfa,92.0,13.142857143,364.0
440,11/28/2020,Alfalfa,41.0,5.8571428571,405.0
441,12/05/2020,Alfalfa,177.0,25.285714286,582.0
442,12/12/2020,Alfalfa,242.0,34.571428571,824.0
443,12/19/2020,Alfalfa,67.0,9.5714285714,891.0
444,12/26/2020,Alfalfa,47.0,6.7142857143,938.0
445,01/02/2021,Alfalfa,40.0,5.7142857143,978.0
446,01/09/2021,Alfalfa,30.0,4.2857142857,1008.0
447,01/16/2021,Alfalfa,56.0,8.0,1064.0
448,01/23/2021,Alfalfa,25.0,3.5714285714,1089.0
449,01/30/2021,Alfalfa,23.0,3.2857142857,1112.0
450,02/06/2021,Alfalfa,25.0,3.5714285714,1137.0
451,02/13/2021,Alfalfa,7.0,1.0,1144.0
452,02/20/2021,Alfalfa,,,1144.0
453,02/27/2021,Alfalfa,1.0,0.1428571429,1145.0
454,03/06/2021,Alfalfa,1.0,0.1428571429,1146.0
455,03/13/2021,Alfalfa,3.0,0.4285714286,1149.0
456,03/20/2021,Alfalfa,1.0,0.1428571429,1150.0
457,03/27/2021,Alfalfa,2.0,0.2857142857,1152.0
458,04/03/2021,Alfalfa,,,1152.0
459,04/10/2021,Alfalfa,1.0,0.1428571429,1153.0
460,04/17/2021,Alfalfa,,,1153.0
461,04/24/2021,Alfalfa,,,1153.0
462,05/01/2021,Alfalfa,1.0,0.1428571429,1154.0
463,05/08/2021,Alfalfa,,,1154.0
464,05/15/2021,Alfalfa,,,1154.0
465,05/22/2021,Alfalfa,1.0,0.1428571429,1155.0
466,05/29/2021,Alfalfa,,,1155.0
467,06/05/2021,Alfalfa,,,1155.0
468,06/12/2021,Alfalfa,1.0,0.1428571429,1156.0
469,06/19/2021,Alfalfa,,,1156.0
470,06/26/2021,Alfalfa,,,1156.0
471,07/03/2021,Alfalfa,1.0,0.1428571429,1157.0
472,07/10/2021,Alfalfa,,,1157.0
473,07/17/2021,Alfalfa,,,1157.0
474,07/24/2021,Alfalfa,4.0,0.5714285714,1161.0
475,07/31/2021,Alfalfa,13.0,1.8571428571,1174.0
476,08/07/2021,Alfalfa,17.0,2.4285714286,1191.0
477,08/14/2021,Alfalfa,11.0,1.5714285714,1202.0
478,08/21/2021,Alfalfa,15.0,2.1428571429,1217.0
479,08/28/2021,Alfalfa,18.0,2.5714285714,1235.0
480,09/04/2021,Alfalfa,8.0,1.1428571429,1243.0
481,09/11/2021,Alfalfa,11.0,1.5714285714,1254.0
482,09/18/2021,Alfalfa,8.0,1.1428571429,1262.0
483,09/25/2021,Alfalfa,11.0,1.5714285714,1273.0
484,10/02/2021,Alfalfa,10.0,1.4285714286,1283.0
485,10/09/2021,Alfalfa,15.0,2.1428571429,1298.0
486,10/16/2021,Alfalfa,6.0,0.8571428571,1304.0
487,10/23/2021,Alfalfa,10.0,1.4285714286,1314.0
488,10/30/2021,Alfalfa,14.0,2.0,1328.0
489,11/06/2021,Alfalfa,18.0,2.5714285714,1346.0
490,11/13/2021,Alfalfa,21.0,3.0,1367.0
491,11/20/2021,Alfalfa,20.0,2.8571428571,1387.0
492,11/27/2021,Alfalfa,19.0,2.7142857143,1406.0
493,12/04/2021,Alfalfa,15.0,2.1428571429,1421.0
494,12/11/2021,Alfalfa,7.0,1.0,1428.0
495,12/18/2021,Alfalfa,14.0,2.0,1442.0
496,12/25/2021,Alfalfa,7.0,1.0,1449.0
497,01/01/2022,Alfalfa,18.0,2.5714285714,1467.0
498,01/08/2022,Alfalfa,30.0,4.2857142857,1497.0
499,01/15/2022,Alfalfa,81.0,11.571428571,1578.0
500,01/22/2022,Alfalfa,58.0,8.2857142857,1636.0
501,01/29/2022,Alfalfa,51.0,7.2857142857,1687.0
502,02/05/2022,Alfalfa,14.0,2.0,1701.0
503,02/12/2022,Alfalfa,10.0,1.4285714286,1711.0
504,02/19/2022,Alfalfa,2.0,0.2857142857,1713.0
505,02/26/2022,Alfalfa,,,1713.0
506,03/05/2022,Alfalfa,,,1713.0
507,03/12/2022,Alfalfa,,,1713.0
508,03/19/2022,Alfalfa,,,1713.0
509,03/26/2022,Alfalfa,,,1713.0
510,04/02/2022,Alfalfa,1.0,0.1428571429,1714.0
511,04/09/2022,Alfalfa,1.0,0.1428571429,1715.0
512,04/16/2022,Alfalfa,,,1715.0
513,04/23/2022,Alfalfa,1.0,0.1428571429,1716.0
514,04/30/2022,Alfalfa,,,1716.0
515,05/07/2022,Alfalfa,,,1716.0
516,05/14/2022,Alfalfa,,,1716.0
517,05/21/2022,Alfalfa,,,1716.0
