,City,status,Number,rpt_date
626,Hulbert,Recovered*,1420,02/22/2022
627,Hunter,Active,1 to 4,02/22/2022
628,Hunter,Deceased,1 to 4,02/22/2022
629,Hunter,Recovered*,64,02/22/2022
630,Hydro,Active,7,02/22/2022
631,Hydro,Deceased,11,02/22/2022
632,Hydro,Recovered*,478,02/22/2022
633,Idabel,Active,22,02/22/2022
634,Idabel,Deceased,46,02/22/2022
635,Idabel,Recovered*,2714,02/22/2022
636,Indiahoma,Active,1 to 4,02/22/2022
637,Indiahoma,Deceased,6,02/22/2022
638,Indiahoma,Recovered*,337,02/22/2022
639,Indianola,Active,1 to 4,02/22/2022
640,Indianola,Recovered*,144,02/22/2022
641,Inola,Active,12,02/22/2022
642,Inola,Deceased,18,02/22/2022
643,Inola,Recovered*,1755,02/22/2022
644,Jay,Active,35,02/22/2022
645,Jay,Deceased,41,02/22/2022
646,Jay,Recovered*,2620,02/22/2022
647,Jenks,Active,33,02/22/2022
648,Jenks,Deceased,47,02/22/2022
649,Jenks,Recovered*,5988,02/22/2022
650,Jennings,Active,1 to 4,02/22/2022
651,Jennings,Deceased,6,02/22/2022
652,Jennings,Recovered*,482,02/22/2022
653,Jet,Active,1 to 4,02/22/2022
654,Jet,Deceased,1 to 4,02/22/2022
655,Jet,Recovered*,90,02/22/2022
656,Jones,Active,11,02/22/2022
657,Jones,Deceased,26,02/22/2022
658,Jones,Recovered*,1411,02/22/2022
659,Kansas,Active,18,02/22/2022
660,Kansas,Deceased,8,02/22/2022
661,Kansas,Recovered*,919,02/22/2022
662,Kaw City,Active,1 to 4,02/22/2022
663,Kaw City,Deceased,1 to 4,02/22/2022
664,Kaw City,Recovered*,146,02/22/2022
665,Kellyville,Active,1 to 4,02/22/2022
666,Kellyville,Deceased,9,02/22/2022
667,Kellyville,Recovered*,788,02/22/2022
668,Kemp,Recovered*,12,02/22/2022
669,Kendrick,Recovered*,10,02/22/2022
670,Kenefic,Deceased,1 to 4,02/22/2022
671,Kenefic,Recovered*,137,02/22/2022
672,Keota,Active,1 to 4,02/22/2022
673,Keota,Recovered*,499,02/22/2022
674,Ketchum,Active,1 to 4,02/22/2022
675,Ketchum,Deceased,1 to 4,02/22/2022
676,Ketchum,Recovered*,140,02/22/2022
677,Keyes,Active,1 to 4,02/22/2022
678,Keyes,Deceased,1 to 4,02/22/2022
679,Keyes,Recovered*,109,02/22/2022
680,Kiefer,Active,9,02/22/2022
681,Kiefer,Deceased,7,02/22/2022
682,Kiefer,Recovered*,725,02/22/2022
683,Kingfisher,Active,10,02/22/2022
684,Kingfisher,Deceased,28,02/22/2022
685,Kingfisher,Recovered*,1704,02/22/2022
686,Kingston,Active,22,02/22/2022
687,Kingston,Deceased,20,02/22/2022
688,Kingston,Recovered*,1948,02/22/2022
689,Kinta,Active,1 to 4,02/22/2022
690,Kinta,Deceased,7,02/22/2022
691,Kinta,Recovered*,164,02/22/2022
692,Kiowa,Active,1 to 4,02/22/2022
693,Kiowa,Deceased,1 to 4,02/22/2022
694,Kiowa,Recovered*,333,02/22/2022
695,Knowles,Recovered*,1 to 4,02/22/2022
696,Konawa,Active,13,02/22/2022
697,Konawa,Deceased,19,02/22/2022
698,Konawa,Recovered*,758,02/22/2022
699,Krebs,Active,7,02/22/2022
700,Krebs,Deceased,8,02/22/2022
701,Krebs,Recovered*,375,02/22/2022
702,Kremlin,Recovered*,99,02/22/2022
703,Lahoma,Active,1 to 4,02/22/2022
704,Lahoma,Deceased,8,02/22/2022
705,Lahoma,Recovered*,241,02/22/2022
706,Lake Aluma,Recovered*,1 to 4,02/22/2022
707,Lamar,Deceased,1 to 4,02/22/2022
708,Lamar,Recovered*,45,02/22/2022
709,Lamont,Active,1 to 4,02/22/2022
710,Lamont,Deceased,1 to 4,02/22/2022
711,Lamont,Recovered*,125,02/22/2022
712,Langley,Active,1 to 4,02/22/2022
713,Langley,Deceased,1 to 4,02/22/2022
714,Langley,Recovered*,188,02/22/2022
715,Langston,Active,1 to 4,02/22/2022
716,Langston,Deceased,1 to 4,02/22/2022
717,Langston,Recovered*,110,02/22/2022
718,Laverne,Active,6,02/22/2022
719,Laverne,Deceased,1 to 4,02/22/2022
720,Laverne,Recovered*,374,02/22/2022
721,Lawton,Active,186,02/22/2022
722,Lawton,Deceased,296,02/22/2022
723,Lawton,Recovered*,19738,02/22/2022
724,Le Flore,Recovered*,1 to 4,02/22/2022
725,Leedey,Active,1 to 4,02/22/2022
726,Leedey,Deceased,8,02/22/2022
727,Leedey,Recovered*,192,02/22/2022
728,Lehigh,Active,1 to 4,02/22/2022
729,Lehigh,Recovered*,112,02/22/2022
730,Lenapah,Deceased,1 to 4,02/22/2022
731,Lenapah,Recovered*,149,02/22/2022
732,Leon,Recovered*,52,02/22/2022
733,Lexington,Active,35,02/22/2022
734,Lexington,Deceased,38,02/22/2022
735,Lexington,Recovered*,2405,02/22/2022
736,Liberty,Recovered*,1 to 4,02/22/2022
737,Lindsay,Active,14,02/22/2022
738,Lindsay,Deceased,30,02/22/2022
739,Lindsay,Recovered*,1577,02/22/2022
740,Loco,Active,1 to 4,02/22/2022
741,Loco,Deceased,1 to 4,02/22/2022
742,Loco,Recovered*,97,02/22/2022
743,Locust Grove,Active,25,02/22/2022
744,Locust Grove,Deceased,19,02/22/2022
745,Locust Grove,Recovered*,1863,02/22/2022
746,Lone Grove,Active,9,02/22/2022
747,Lone Grove,Deceased,15,02/22/2022
748,Lone Grove,Recovered*,1007,02/22/2022
749,Lone Wolf,Recovered*,127,02/22/2022
750,Longdale,Active,1 to 4,02/22/2022
751,Longdale,Deceased,1 to 4,02/22/2022
752,Longdale,Recovered*,163,02/22/2022
753,Lookeba,Active,1 to 4,02/22/2022
754,Lookeba,Deceased,5,02/22/2022
755,Lookeba,Recovered*,171,02/22/2022
756,Loveland,Recovered*,7,02/22/2022
757,Loyal,Active,1 to 4,02/22/2022
758,Loyal,Deceased,1 to 4,02/22/2022
759,Loyal,Recovered*,82,02/22/2022
760,Luther,Active,8,02/22/2022
761,Luther,Deceased,12,02/22/2022
762,Luther,Recovered*,894,02/22/2022
763,Macomb,Active,1 to 4,02/22/2022
764,Macomb,Deceased,1 to 4,02/22/2022
765,Macomb,Recovered*,405,02/22/2022
766,Madill,Active,12,02/22/2022
767,Madill,Deceased,18,02/22/2022
768,Madill,Recovered*,2322,02/22/2022
769,Manchester,Active,1 to 4,02/22/2022
770,Manchester,Recovered*,28,02/22/2022
771,Mangum,Active,17,02/22/2022
772,Mangum,Deceased,20,02/22/2022
773,Mangum,Recovered*,852,02/22/2022
774,Manitou,Recovered*,34,02/22/2022
775,Mannford,Active,17,02/22/2022
776,Mannford,Deceased,41,02/22/2022
777,Mannford,Recovered*,1792,02/22/2022
778,Mannsville,Active,1 to 4,02/22/2022
779,Mannsville,Deceased,5,02/22/2022
780,Mannsville,Recovered*,300,02/22/2022
781,Maramec,Active,1 to 4,02/22/2022
782,Maramec,Recovered*,78,02/22/2022
783,Marble City,Active,1 to 4,02/22/2022
784,Marble City,Deceased,1 to 4,02/22/2022
785,Marble City,Recovered*,149,02/22/2022
786,Marietta,Active,6,02/22/2022
787,Marietta,Deceased,29,02/22/2022
788,Marietta,Recovered*,1946,02/22/2022
789,Marland,Active,1 to 4,02/22/2022
790,Marland,Deceased,1 to 4,02/22/2022
791,Marland,Recovered*,111,02/22/2022
792,Marlow,Active,16,02/22/2022
793,Marlow,Deceased,40,02/22/2022
794,Marlow,Recovered*,2120,02/22/2022
795,Marshall,Active,1 to 4,02/22/2022
796,Marshall,Deceased,1 to 4,02/22/2022
797,Marshall,Recovered*,87,02/22/2022
798,Martha,Active,1 to 4,02/22/2022
799,Martha,Deceased,1 to 4,02/22/2022
800,Martha,Recovered*,48,02/22/2022
801,Maud,Active,1 to 4,02/22/2022
802,Maud,Deceased,1 to 4,02/22/2022
803,Maud,Recovered*,438,02/22/2022
804,May,Recovered*,31,02/22/2022
805,Maysville,Active,1 to 4,02/22/2022
806,Maysville,Deceased,11,02/22/2022
807,Maysville,Recovered*,480,02/22/2022
808,McAlester,Active,58,02/22/2022
809,McAlester,Deceased,129,02/22/2022
810,McAlester,Recovered*,7099,02/22/2022
811,McCurtain,Active,1 to 4,02/22/2022
812,McCurtain,Deceased,1 to 4,02/22/2022
813,McCurtain,Recovered*,235,02/22/2022
814,McLoud,Active,24,02/22/2022
815,McLoud,Deceased,36,02/22/2022
816,McLoud,Recovered*,2713,02/22/2022
817,Mead,Active,5,02/22/2022
818,Mead,Deceased,8,02/22/2022
819,Mead,Recovered*,816,02/22/2022
820,Medford,Active,1 to 4,02/22/2022
821,Medford,Deceased,1 to 4,02/22/2022
822,Medford,Recovered*,328,02/22/2022
823,Medicine Park,Active,5,02/22/2022
824,Medicine Park,Deceased,1 to 4,02/22/2022
825,Medicine Park,Recovered*,49,02/22/2022
826,Meeker,Active,15,02/22/2022
827,Meeker,Deceased,26,02/22/2022
828,Meeker,Recovered*,1058,02/22/2022
829,Meno,Active,1 to 4,02/22/2022
830,Meno,Deceased,1 to 4,02/22/2022
831,Meno,Recovered*,102,02/22/2022
832,Meridian,Active,1 to 4,02/22/2022
833,Meridian,Deceased,1 to 4,02/22/2022
834,Meridian,Recovered*,60,02/22/2022
835,Miami,Active,64,02/22/2022
836,Miami,Deceased,54,02/22/2022
837,Miami,Recovered*,4916,02/22/2022
838,Midwest City,Active,94,02/22/2022
839,Midwest City,Deceased,45,02/22/2022
840,Midwest City,Recovered*,4673,02/22/2022
841,Milburn,Active,5,02/22/2022
842,Milburn,Deceased,1 to 4,02/22/2022
843,Milburn,Recovered*,350,02/22/2022
844,Mill Creek,Active,1 to 4,02/22/2022
845,Mill Creek,Deceased,1 to 4,02/22/2022
846,Mill Creek,Recovered*,213,02/22/2022
847,Millerton,Deceased,1 to 4,02/22/2022
848,Millerton,Recovered*,61,02/22/2022
849,Minco,Active,6,02/22/2022
850,Minco,Deceased,9,02/22/2022
851,Minco,Recovered*,702,02/22/2022
852,Moffett,Recovered*,11,02/22/2022
853,Moore,Active,140,02/22/2022
854,Moore,Deceased,130,02/22/2022
855,Moore,Recovered*,16203,02/22/2022
856,Mooreland,Active,1 to 4,02/22/2022
857,Mooreland,Deceased,7,02/22/2022
858,Mooreland,Recovered*,365,02/22/2022
859,Morris,Active,6,02/22/2022
860,Morris,Deceased,16,02/22/2022
861,Morris,Recovered*,838,02/22/2022
862,Morrison,Active,1 to 4,02/22/2022
863,Morrison,Deceased,1 to 4,02/22/2022
864,Morrison,Recovered*,388,02/22/2022
865,Mounds,Active,11,02/22/2022
866,Mounds,Deceased,27,02/22/2022
867,Mounds,Recovered*,1704,02/22/2022
868,Mountain Park,Deceased,1 to 4,02/22/2022
869,Mountain Park,Recovered*,87,02/22/2022
870,Mountain View,Active,1 to 4,02/22/2022
871,Mountain View,Deceased,5,02/22/2022
872,Mountain View,Recovered*,216,02/22/2022
873,Muldrow,Active,38,02/22/2022
874,Muldrow,Deceased,17,02/22/2022
875,Muldrow,Recovered*,2711,02/22/2022
876,Mulhall,Active,1 to 4,02/22/2022
877,Mulhall,Recovered*,186,02/22/2022
878,Muskogee,Active,159,02/22/2022
879,Muskogee,Deceased,223,02/22/2022
880,Muskogee,Recovered*,11964,02/22/2022
881,Mustang,Active,40,02/22/2022
882,Mustang,Deceased,82,02/22/2022
883,Mustang,Recovered*,6059,02/22/2022
884,Mutual,Deceased,1 to 4,02/22/2022
885,Mutual,Recovered*,84,02/22/2022
886,Nash,Deceased,1 to 4,02/22/2022
887,Nash,Recovered*,93,02/22/2022
888,New Cordell,Active,1 to 4,02/22/2022
889,New Cordell,Deceased,12,02/22/2022
890,New Cordell,Recovered*,587,02/22/2022
891,Newcastle,Active,22,02/22/2022
892,Newcastle,Deceased,20,02/22/2022
893,Newcastle,Recovered*,2875,02/22/2022
894,Newkirk,Active,6,02/22/2022
895,Newkirk,Deceased,10,02/22/2022
896,Newkirk,Recovered*,969,02/22/2022
897,Nichols Hills,Active,8,02/22/2022
898,Nichols Hills,Deceased,1 to 4,02/22/2022
899,Nichols Hills,Recovered*,747,02/22/2022
900,Nicoma Park,Active,1 to 4,02/22/2022
901,Nicoma Park,Deceased,1 to 4,02/22/2022
902,Nicoma Park,Recovered*,79,02/22/2022
903,Ninnekah,Active,1 to 4,02/22/2022
904,Ninnekah,Deceased,9,02/22/2022
905,Ninnekah,Recovered*,396,02/22/2022
906,Noble,Active,33,02/22/2022
907,Noble,Deceased,39,02/22/2022
908,Noble,Recovered*,3398,02/22/2022
909,Norge,Recovered*,1 to 4,02/22/2022
910,Norman,Active,363,02/22/2022
911,Norman,Deceased,302,02/22/2022
912,Norman,Recovered*,34215,02/22/2022
913,North Enid,Recovered*,6,02/22/2022
914,North Miami,Active,1 to 4,02/22/2022
915,North Miami,Recovered*,82,02/22/2022
916,Nowata,Active,25,02/22/2022
917,Nowata,Deceased,20,02/22/2022
918,Nowata,Recovered*,1616,02/22/2022
919,Oakland,Recovered*,11,02/22/2022
920,Oaks,Active,6,02/22/2022
921,Oaks,Deceased,1 to 4,02/22/2022
922,Oaks,Recovered*,231,02/22/2022
923,Oakwood,Active,1 to 4,02/22/2022
924,Oakwood,Deceased,1 to 4,02/22/2022
925,Oakwood,Recovered*,50,02/22/2022
926,Ochelata,Active,5,02/22/2022
927,Ochelata,Deceased,9,02/22/2022
928,Ochelata,Recovered*,491,02/22/2022
929,Oilton,Active,1 to 4,02/22/2022
930,Oilton,Deceased,10,02/22/2022
931,Oilton,Recovered*,253,02/22/2022
932,Okarche,Active,1 to 4,02/22/2022
933,Okarche,Deceased,6,02/22/2022
934,Okarche,Recovered*,527,02/22/2022
935,Okay,Active,1 to 4,02/22/2022
936,Okay,Deceased,1 to 4,02/22/2022
937,Okay,Recovered*,159,02/22/2022
938,Okeene,Active,1 to 4,02/22/2022
939,Okeene,Deceased,6,02/22/2022
940,Okeene,Recovered*,366,02/22/2022
941,Okemah,Active,17,02/22/2022
942,Okemah,Deceased,24,02/22/2022
943,Okemah,Recovered*,1859,02/22/2022
944,Oklahoma City,Active,1039,02/22/2022
945,Oklahoma City,Deceased,1775,02/22/2022
946,Oklahoma City,Recovered*,135184,02/22/2022
947,Oklahoma County,Recovered*,1 to 4,02/22/2022
948,Okmulgee,Active,43,02/22/2022
949,Okmulgee,Deceased,74,02/22/2022
950,Okmulgee,Recovered*,4089,02/22/2022
951,Oktaha,Active,1 to 4,02/22/2022
952,Oktaha,Deceased,9,02/22/2022
953,Oktaha,Recovered*,349,02/22/2022
954,Olustee,Active,1 to 4,02/22/2022
955,Olustee,Recovered*,182,02/22/2022
956,Oologah,Active,12,02/22/2022
957,Oologah,Deceased,13,02/22/2022
958,Oologah,Recovered*,1216,02/22/2022
959,Optima,Recovered*,62,02/22/2022
960,Orlando,Active,1 to 4,02/22/2022
961,Orlando,Deceased,1 to 4,02/22/2022
962,Orlando,Recovered*,127,02/22/2022
963,Osage,Active,1 to 4,02/22/2022
964,Osage,Deceased,1 to 4,02/22/2022
965,Osage,Recovered*,109,02/22/2022
966,Owasso,Active,121,02/22/2022
967,Owasso,Deceased,149,02/22/2022
968,Owasso,Recovered*,12290,02/22/2022
969,Paden,Active,1 to 4,02/22/2022
970,Paden,Deceased,1 to 4,02/22/2022
971,Paden,Recovered*,385,02/22/2022
972,Panama,Active,1 to 4,02/22/2022
973,Panama,Deceased,5,02/22/2022
974,Panama,Recovered*,342,02/22/2022
975,Paoli,Active,1 to 4,02/22/2022
976,Paoli,Deceased,1 to 4,02/22/2022
977,Paoli,Recovered*,377,02/22/2022
978,Paradise Hill,Recovered*,1 to 4,02/22/2022
979,Pauls Valley,Active,19,02/22/2022
980,Pauls Valley,Deceased,45,02/22/2022
981,Pauls Valley,Recovered*,2269,02/22/2022
982,Pawhuska,Active,18,02/22/2022
983,Pawhuska,Deceased,17,02/22/2022
984,Pawhuska,Recovered*,1235,02/22/2022
985,Pawnee,Active,10,02/22/2022
986,Pawnee,Deceased,29,02/22/2022
987,Pawnee,Recovered*,1046,02/22/2022
988,Pensacola,Recovered*,1 to 4,02/22/2022
989,Peoria,Recovered*,21,02/22/2022
990,Perkins,Active,20,02/22/2022
991,Perkins,Deceased,10,02/22/2022
992,Perkins,Recovered*,1225,02/22/2022
993,Perry,Active,17,02/22/2022
994,Perry,Deceased,23,02/22/2022
995,Perry,Recovered*,1659,02/22/2022
996,Phillips,Recovered*,1 to 4,02/22/2022
997,Piedmont,Active,13,02/22/2022
998,Piedmont,Deceased,14,02/22/2022
999,Piedmont,Recovered*,3069,02/22/2022
1000,Pink,Recovered*,1 to 4,02/22/2022
1001,Pittsburg,Active,1 to 4,02/22/2022
1002,Pittsburg,Deceased,1 to 4,02/22/2022
1003,Pittsburg,Recovered*,166,02/22/2022
1004,Pocasset,Deceased,1 to 4,02/22/2022
1005,Pocasset,Recovered*,122,02/22/2022
1006,Pocola,Active,12,02/22/2022
1007,Pocola,Deceased,7,02/22/2022
1008,Pocola,Recovered*,944,02/22/2022
1009,Ponca City,Active,116,02/22/2022
1010,Ponca City,Deceased,137,02/22/2022
1011,Ponca City,Recovered*,8579,02/22/2022
1012,Pond Creek,Deceased,1 to 4,02/22/2022
1013,Pond Creek,Recovered*,236,02/22/2022
1014,Porter,Active,1 to 4,02/22/2022
1015,Porter,Deceased,18,02/22/2022
1016,Porter,Recovered*,707,02/22/2022
1017,Porum,Active,1 to 4,02/22/2022
1018,Porum,Deceased,7,02/22/2022
1019,Porum,Recovered*,574,02/22/2022
1020,Poteau,Active,30,02/22/2022
1021,Poteau,Deceased,30,02/22/2022
1022,Poteau,Recovered*,3326,02/22/2022
1023,Prague,Active,17,02/22/2022
1024,Prague,Deceased,16,02/22/2022
1025,Prague,Recovered*,1206,02/22/2022
1026,Prue,Active,1 to 4,02/22/2022
1027,Prue,Deceased,1 to 4,02/22/2022
1028,Prue,Recovered*,122,02/22/2022
1029,Pryor Creek,Active,26,02/22/2022
1030,Pryor Creek,Deceased,58,02/22/2022
1031,Pryor Creek,Recovered*,3045,02/22/2022
1032,Purcell,Active,24,02/22/2022
1033,Purcell,Deceased,39,02/22/2022
1034,Purcell,Recovered*,2856,02/22/2022
1035,Putnam,Deceased,1 to 4,02/22/2022
1036,Putnam,Recovered*,16,02/22/2022
1037,Quapaw,Active,12,02/22/2022
1038,Quapaw,Deceased,18,02/22/2022
1039,Quapaw,Recovered*,783,02/22/2022
1040,Quinton,Active,7,02/22/2022
1041,Quinton,Deceased,8,02/22/2022
1042,Quinton,Recovered*,440,02/22/2022
1043,Ralston,Active,1 to 4,02/22/2022
1044,Ralston,Deceased,1 to 4,02/22/2022
1045,Ralston,Recovered*,97,02/22/2022
1046,Ramona,Active,7,02/22/2022
1047,Ramona,Deceased,10,02/22/2022
1048,Ramona,Recovered*,524,02/22/2022
1049,Randlett,Active,1 to 4,02/22/2022
1050,Randlett,Deceased,1 to 4,02/22/2022
1051,Randlett,Recovered*,125,02/22/2022
1052,Ratliff City,Active,1 to 4,02/22/2022
1053,Ratliff City,Deceased,1 to 4,02/22/2022
1054,Ratliff City,Recovered*,194,02/22/2022
1055,Rattan,Deceased,1 to 4,02/22/2022
1056,Rattan,Recovered*,181,02/22/2022
1057,Ravia,Active,1 to 4,02/22/2022
1058,Ravia,Deceased,1 to 4,02/22/2022
1059,Ravia,Recovered*,177,02/22/2022
1060,Red Oak,Active,1 to 4,02/22/2022
1061,Red Oak,Deceased,1 to 4,02/22/2022
1062,Red Oak,Recovered*,396,02/22/2022
1063,Red Rock,Active,1 to 4,02/22/2022
1064,Red Rock,Deceased,1 to 4,02/22/2022
1065,Red Rock,Recovered*,250,02/22/2022
1066,Redbird,Recovered*,26,02/22/2022
1067,Rentiesville,Recovered*,6,02/22/2022
1068,Reydon,Deceased,1 to 4,02/22/2022
1069,Reydon,Recovered*,123,02/22/2022
1070,Ringling,Active,1 to 4,02/22/2022
1071,Ringling,Deceased,1 to 4,02/22/2022
1072,Ringling,Recovered*,465,02/22/2022
1073,Ringwood,Deceased,1 to 4,02/22/2022
1074,Ringwood,Recovered*,354,02/22/2022
1075,Ripley,Active,1 to 4,02/22/2022
1076,Ripley,Deceased,1 to 4,02/22/2022
1077,Ripley,Recovered*,211,02/22/2022
1078,Rock Island,Recovered*,1 to 4,02/22/2022
1079,Rocky,Active,1 to 4,02/22/2022
1080,Rocky,Recovered*,109,02/22/2022
1081,Roff,Active,10,02/22/2022
1082,Roff,Deceased,1 to 4,02/22/2022
1083,Roff,Recovered*,472,02/22/2022
1084,Roland,Active,12,02/22/2022
1085,Roland,Deceased,7,02/22/2022
1086,Roland,Recovered*,1152,02/22/2022
1087,Roosevelt,Active,1 to 4,02/22/2022
1088,Roosevelt,Deceased,1 to 4,02/22/2022
1089,Roosevelt,Recovered*,112,02/22/2022
1090,Rosston,Recovered*,21,02/22/2022
1091,Rush Springs,Active,1 to 4,02/22/2022
1092,Rush Springs,Deceased,7,02/22/2022
1093,Rush Springs,Recovered*,594,02/22/2022
1094,Ryan,Active,1 to 4,02/22/2022
1095,Ryan,Deceased,1 to 4,02/22/2022
1096,Ryan,Recovered*,195,02/22/2022
1097,Salina,Active,39,02/22/2022
1098,Salina,Deceased,18,02/22/2022
1099,Salina,Recovered*,1475,02/22/2022
1100,Sallisaw,Active,54,02/22/2022
1101,Sallisaw,Deceased,35,02/22/2022
1102,Sallisaw,Recovered*,3983,02/22/2022
1103,Sand Springs,Active,67,02/22/2022
1104,Sand Springs,Deceased,120,02/22/2022
1105,Sand Springs,Recovered*,7964,02/22/2022
1106,Sapulpa,Active,72,02/22/2022
1107,Sapulpa,Deceased,123,02/22/2022
1108,Sapulpa,Recovered*,8229,02/22/2022
1109,Sasakwa,Active,1 to 4,02/22/2022
1110,Sasakwa,Deceased,1 to 4,02/22/2022
1111,Sasakwa,Recovered*,179,02/22/2022
1112,Savanna,Active,1 to 4,02/22/2022
1113,Savanna,Deceased,5,02/22/2022
1114,Savanna,Recovered*,171,02/22/2022
1115,Sawyer,Active,5,02/22/2022
1116,Sawyer,Deceased,1 to 4,02/22/2022
1117,Sawyer,Recovered*,170,02/22/2022
1118,Sayre,Active,12,02/22/2022
1119,Sayre,Deceased,24,02/22/2022
1120,Sayre,Recovered*,1460,02/22/2022
1121,Schulter,Active,1 to 4,02/22/2022
1122,Schulter,Recovered*,89,02/22/2022
1123,Seiling,Active,1 to 4,02/22/2022
1124,Seiling,Deceased,11,02/22/2022
1125,Seiling,Recovered*,319,02/22/2022
1126,Seminole,Active,37,02/22/2022
1127,Seminole,Deceased,57,02/22/2022
1128,Seminole,Recovered*,3253,02/22/2022
1129,Sentinel,Active,1 to 4,02/22/2022
1130,Sentinel,Deceased,1 to 4,02/22/2022
1131,Sentinel,Recovered*,255,02/22/2022
1132,Shady Point,Active,5,02/22/2022
1133,Shady Point,Deceased,1 to 4,02/22/2022
1134,Shady Point,Recovered*,418,02/22/2022
1135,Sharon,Active,1 to 4,02/22/2022
1136,Sharon,Deceased,1 to 4,02/22/2022
1137,Sharon,Recovered*,102,02/22/2022
1138,Shattuck,Active,1 to 4,02/22/2022
1139,Shattuck,Deceased,1 to 4,02/22/2022
1140,Shattuck,Recovered*,380,02/22/2022
1141,Shawnee,Active,140,02/22/2022
1142,Shawnee,Deceased,161,02/22/2022
1143,Shawnee,Recovered*,12128,02/22/2022
1144,Shidler,Active,1 to 4,02/22/2022
1145,Shidler,Deceased,1 to 4,02/22/2022
1146,Shidler,Recovered*,139,02/22/2022
1147,Silo,Recovered*,1 to 4,02/22/2022
1148,Skedee,Recovered*,12,02/22/2022
1149,Skiatook,Active,32,02/22/2022
1150,Skiatook,Deceased,44,02/22/2022
1151,Skiatook,Recovered*,3887,02/22/2022
1152,Slaughterville,Recovered*,5,02/22/2022
1153,Slick,Deceased,1 to 4,02/22/2022
1154,Slick,Recovered*,29,02/22/2022
1155,Smith Village,Recovered*,1 to 4,02/22/2022
1156,Snyder,Active,1 to 4,02/22/2022
1157,Snyder,Deceased,17,02/22/2022
1158,Snyder,Recovered*,371,02/22/2022
1159,Soper,Active,1 to 4,02/22/2022
1160,Soper,Deceased,1 to 4,02/22/2022
1161,Soper,Recovered*,304,02/22/2022
1162,South Coffeyville,Active,1 to 4,02/22/2022
1163,South Coffeyville,Deceased,1 to 4,02/22/2022
1164,South Coffeyville,Recovered*,120,02/22/2022
1165,Sparks,Active,1 to 4,02/22/2022
1166,Sparks,Deceased,1 to 4,02/22/2022
1167,Sparks,Recovered*,136,02/22/2022
1168,Spavinaw,Active,6,02/22/2022
1169,Spavinaw,Deceased,1 to 4,02/22/2022
1170,Spavinaw,Recovered*,417,02/22/2022
1171,Spencer,Active,12,02/22/2022
1172,Spencer,Deceased,28,02/22/2022
1173,Spencer,Recovered*,1346,02/22/2022
1174,Sperry,Active,20,02/22/2022
1175,Sperry,Deceased,8,02/22/2022
1176,Sperry,Recovered*,1415,02/22/2022
1177,Spiro,Active,13,02/22/2022
1178,Spiro,Deceased,5,02/22/2022
1179,Spiro,Recovered*,1513,02/22/2022
1180,Sportsmen Acres,Recovered*,1 to 4,02/22/2022
1181,Springer,Active,1 to 4,02/22/2022
1182,Springer,Deceased,1 to 4,02/22/2022
1183,Springer,Recovered*,218,02/22/2022
1184,St. Louis,Deceased,1 to 4,02/22/2022
1185,St. Louis,Recovered*,1 to 4,02/22/2022
1186,Sterling,Active,1 to 4,02/22/2022
1187,Sterling,Deceased,1 to 4,02/22/2022
1188,Sterling,Recovered*,170,02/22/2022
1189,Stidham,Recovered*,1 to 4,02/22/2022
1190,Stigler,Active,11,02/22/2022
1191,Stigler,Deceased,24,02/22/2022
1192,Stigler,Recovered*,1673,02/22/2022
1193,Stillwater,Active,147,02/22/2022
1194,Stillwater,Deceased,81,02/22/2022
1195,Stillwater,Recovered*,12616,02/22/2022
1196,Stilwell,Active,99,02/22/2022
1197,Stilwell,Deceased,47,02/22/2022
1198,Stilwell,Recovered*,4943,02/22/2022
1199,Stonewall,Active,13,02/22/2022
1200,Stonewall,Deceased,6,02/22/2022
1201,Stonewall,Recovered*,640,02/22/2022
1202,Strang,Active,1 to 4,02/22/2022
1203,Strang,Recovered*,149,02/22/2022
1204,Stratford,Active,11,02/22/2022
1205,Stratford,Deceased,14,02/22/2022
1206,Stratford,Recovered*,870,02/22/2022
1207,Stringtown,Active,1 to 4,02/22/2022
1208,Stringtown,Deceased,1 to 4,02/22/2022
1209,Stringtown,Recovered*,181,02/22/2022
1210,Strong City,Recovered*,7,02/22/2022
1211,Stroud,Active,21,02/22/2022
1212,Stroud,Deceased,16,02/22/2022
1213,Stroud,Recovered*,952,02/22/2022
1214,Stuart,Active,1 to 4,02/22/2022
1215,Stuart,Deceased,5,02/22/2022
1216,Stuart,Recovered*,210,02/22/2022
1217,Sulphur,Active,22,02/22/2022
1218,Sulphur,Deceased,42,02/22/2022
1219,Sulphur,Recovered*,2456,02/22/2022
1220,Summit,Recovered*,1 to 4,02/22/2022
1221,Sweetwater,Deceased,1 to 4,02/22/2022
1222,Sweetwater,Recovered*,65,02/22/2022
1223,Taft,Active,1 to 4,02/22/2022
1224,Taft,Deceased,7,02/22/2022
1225,Taft,Recovered*,1746,02/22/2022
1226,Tahlequah,Active,155,02/22/2022
1227,Tahlequah,Deceased,85,02/22/2022
1228,Tahlequah,Recovered*,9640,02/22/2022
1229,Talala,Active,7,02/22/2022
1230,Talala,Deceased,7,02/22/2022
1231,Talala,Recovered*,686,02/22/2022
1232,Talihina,Active,46,02/22/2022
1233,Talihina,Deceased,23,02/22/2022
1234,Talihina,Recovered*,1160,02/22/2022
1235,Taloga,Deceased,1 to 4,02/22/2022
1236,Taloga,Recovered*,92,02/22/2022
