,zip,status,Number,rpt_date
52,73024.0,Deceased,9,04/13/2022
53,73024.0,Recovered*,147,04/13/2022
54,73025.0,Active,1 to 4,04/13/2022
55,73025.0,Deceased,25,04/13/2022
56,73025.0,Recovered*,3699,04/13/2022
57,73026.0,Active,1 to 4,04/13/2022
58,73026.0,Deceased,27,04/13/2022
59,73026.0,Recovered*,2872,04/13/2022
60,73027.0,Deceased,1 to 4,04/13/2022
61,73027.0,Recovered*,220,04/13/2022
62,73028.0,Deceased,11,04/13/2022
63,73028.0,Recovered*,658,04/13/2022
64,73029.0,Deceased,6,04/13/2022
65,73029.0,Recovered*,410,04/13/2022
66,73030.0,Deceased,22,04/13/2022
67,73030.0,Recovered*,1471,04/13/2022
68,73032.0,Active,1 to 4,04/13/2022
69,73032.0,Deceased,1 to 4,04/13/2022
70,73032.0,Recovered*,59,04/13/2022
71,73033.0,Deceased,1 to 4,04/13/2022
72,73033.0,Recovered*,96,04/13/2022
73,73034.0,Active,19,04/13/2022
74,73034.0,Deceased,92,04/13/2022
75,73034.0,Recovered*,11103,04/13/2022
76,73036.0,Active,1 to 4,04/13/2022
77,73036.0,Deceased,73,04/13/2022
78,73036.0,Recovered*,5240,04/13/2022
79,73038.0,Deceased,7,04/13/2022
80,73038.0,Recovered*,488,04/13/2022
81,73040.0,Active,1 to 4,04/13/2022
82,73040.0,Deceased,10,04/13/2022
83,73040.0,Recovered*,404,04/13/2022
84,73041.0,Deceased,1 to 4,04/13/2022
85,73041.0,Recovered*,70,04/13/2022
86,73042.0,Active,1 to 4,04/13/2022
87,73042.0,Deceased,7,04/13/2022
88,73042.0,Recovered*,288,04/13/2022
89,73043.0,Deceased,1 to 4,04/13/2022
90,73043.0,Recovered*,37,04/13/2022
91,73044.0,Active,1 to 4,04/13/2022
92,73044.0,Deceased,108,04/13/2022
93,73044.0,Recovered*,5871,04/13/2022
94,73045.0,Active,1 to 4,04/13/2022
95,73045.0,Deceased,38,04/13/2022
96,73045.0,Recovered*,3191,04/13/2022
97,73047.0,Deceased,7,04/13/2022
98,73047.0,Recovered*,884,04/13/2022
99,73048.0,Deceased,12,04/13/2022
100,73048.0,Recovered*,495,04/13/2022
101,73049.0,Active,1 to 4,04/13/2022
102,73049.0,Deceased,27,04/13/2022
103,73049.0,Recovered*,1441,04/13/2022
104,73050.0,Deceased,1 to 4,04/13/2022
105,73050.0,Recovered*,115,04/13/2022
106,73051.0,Active,1 to 4,04/13/2022
107,73051.0,Deceased,44,04/13/2022
108,73051.0,Recovered*,2457,04/13/2022
109,73052.0,Active,1 to 4,04/13/2022
110,73052.0,Deceased,33,04/13/2022
111,73052.0,Recovered*,1625,04/13/2022
112,73053.0,Active,1 to 4,04/13/2022
113,73053.0,Deceased,6,04/13/2022
114,73053.0,Recovered*,177,04/13/2022
115,73054.0,Active,1 to 4,04/13/2022
116,73054.0,Deceased,12,04/13/2022
117,73054.0,Recovered*,911,04/13/2022
118,73055.0,Active,1 to 4,04/13/2022
119,73055.0,Deceased,44,04/13/2022
120,73055.0,Recovered*,2196,04/13/2022
121,73056.0,Deceased,1 to 4,04/13/2022
122,73056.0,Recovered*,90,04/13/2022
123,73057.0,Deceased,13,04/13/2022
124,73057.0,Recovered*,490,04/13/2022
125,73058.0,Deceased,1 to 4,04/13/2022
126,73058.0,Recovered*,69,04/13/2022
127,73059.0,Deceased,9,04/13/2022
128,73059.0,Recovered*,719,04/13/2022
129,73061.0,Active,1 to 4,04/13/2022
130,73061.0,Deceased,1 to 4,04/13/2022
131,73061.0,Recovered*,402,04/13/2022
132,73062.0,Deceased,5,04/13/2022
133,73062.0,Recovered*,241,04/13/2022
134,73063.0,Recovered*,197,04/13/2022
135,73064.0,Active,5,04/13/2022
136,73064.0,Deceased,84,04/13/2022
137,73064.0,Recovered*,6281,04/13/2022
138,73065.0,Active,1 to 4,04/13/2022
139,73065.0,Deceased,22,04/13/2022
140,73065.0,Recovered*,2944,04/13/2022
141,73066.0,Deceased,1 to 4,04/13/2022
142,73066.0,Recovered*,91,04/13/2022
143,73067.0,Deceased,10,04/13/2022
144,73067.0,Recovered*,406,04/13/2022
145,73068.0,Active,1 to 4,04/13/2022
146,73068.0,Deceased,50,04/13/2022
147,73068.0,Recovered*,3523,04/13/2022
148,73069.0,Active,12,04/13/2022
149,73069.0,Deceased,65,04/13/2022
150,73069.0,Recovered*,7385,04/13/2022
151,73071.0,Active,24,04/13/2022
152,73071.0,Deceased,105,04/13/2022
153,73071.0,Recovered*,11825,04/13/2022
154,73072.0,Active,16,04/13/2022
155,73072.0,Deceased,110,04/13/2022
156,73072.0,Recovered*,12539,04/13/2022
157,73073.0,Deceased,1 to 4,04/13/2022
158,73073.0,Recovered*,158,04/13/2022
159,73074.0,Deceased,1 to 4,04/13/2022
160,73074.0,Recovered*,390,04/13/2022
161,73075.0,Active,1 to 4,04/13/2022
162,73075.0,Deceased,56,04/13/2022
163,73075.0,Recovered*,2329,04/13/2022
164,73077.0,Active,1 to 4,04/13/2022
165,73077.0,Deceased,24,04/13/2022
166,73077.0,Recovered*,1697,04/13/2022
167,73078.0,Deceased,14,04/13/2022
168,73078.0,Recovered*,3192,04/13/2022
169,73079.0,Deceased,1 to 4,04/13/2022
170,73079.0,Recovered*,132,04/13/2022
171,73080.0,Active,1 to 4,04/13/2022
172,73080.0,Deceased,43,04/13/2022
173,73080.0,Recovered*,2902,04/13/2022
174,73082.0,Active,1 to 4,04/13/2022
175,73082.0,Deceased,12,04/13/2022
176,73082.0,Recovered*,618,04/13/2022
177,73084.0,Active,1 to 4,04/13/2022
178,73084.0,Deceased,29,04/13/2022
179,73084.0,Recovered*,1383,04/13/2022
180,73086.0,Active,1 to 4,04/13/2022
181,73086.0,Deceased,49,04/13/2022
182,73086.0,Recovered*,2494,04/13/2022
183,73089.0,Deceased,48,04/13/2022
184,73089.0,Recovered*,3512,04/13/2022
185,73090.0,Deceased,1 to 4,04/13/2022
186,73090.0,Recovered*,252,04/13/2022
187,73092.0,Deceased,1 to 4,04/13/2022
188,73092.0,Recovered*,203,04/13/2022
189,73093.0,Active,1 to 4,04/13/2022
190,73093.0,Deceased,9,04/13/2022
191,73093.0,Recovered*,937,04/13/2022
192,73095.0,Deceased,7,04/13/2022
193,73095.0,Recovered*,533,04/13/2022
194,73096.0,Active,7,04/13/2022
195,73096.0,Deceased,53,04/13/2022
196,73096.0,Recovered*,3509,04/13/2022
197,73097.0,Deceased,1 to 4,04/13/2022
198,73097.0,Recovered*,67,04/13/2022
199,73098.0,Deceased,20,04/13/2022
200,73098.0,Recovered*,1014,04/13/2022
201,73099.0,Active,13,04/13/2022
202,73099.0,Deceased,190,04/13/2022
203,73099.0,Recovered*,21368,04/13/2022
204,73102.0,Deceased,11,04/13/2022
205,73102.0,Recovered*,1438,04/13/2022
206,73103.0,Active,1 to 4,04/13/2022
207,73103.0,Deceased,7,04/13/2022
208,73103.0,Recovered*,1276,04/13/2022
209,73104.0,Active,1 to 4,04/13/2022
210,73104.0,Deceased,6,04/13/2022
211,73104.0,Recovered*,985,04/13/2022
212,73105.0,Active,1 to 4,04/13/2022
213,73105.0,Deceased,21,04/13/2022
214,73105.0,Recovered*,1432,04/13/2022
215,73106.0,Active,1 to 4,04/13/2022
216,73106.0,Deceased,17,04/13/2022
217,73106.0,Recovered*,2739,04/13/2022
218,73107.0,Active,11,04/13/2022
219,73107.0,Deceased,75,04/13/2022
220,73107.0,Recovered*,5781,04/13/2022
221,73108.0,Active,1 to 4,04/13/2022
222,73108.0,Deceased,54,04/13/2022
223,73108.0,Recovered*,3416,04/13/2022
224,73109.0,Active,1 to 4,04/13/2022
225,73109.0,Deceased,73,04/13/2022
226,73109.0,Recovered*,5119,04/13/2022
227,73110.0,Active,12,04/13/2022
228,73110.0,Deceased,124,04/13/2022
229,73110.0,Recovered*,7465,04/13/2022
230,73111.0,Active,5,04/13/2022
231,73111.0,Deceased,74,04/13/2022
232,73111.0,Recovered*,3034,04/13/2022
233,73112.0,Active,6,04/13/2022
234,73112.0,Deceased,106,04/13/2022
235,73112.0,Recovered*,7361,04/13/2022
236,73114.0,Active,5,04/13/2022
237,73114.0,Deceased,46,04/13/2022
238,73114.0,Recovered*,4623,04/13/2022
239,73115.0,Active,1 to 4,04/13/2022
240,73115.0,Deceased,85,04/13/2022
241,73115.0,Recovered*,4848,04/13/2022
242,73116.0,Active,7,04/13/2022
243,73116.0,Deceased,49,04/13/2022
244,73116.0,Recovered*,2368,04/13/2022
245,73117.0,Active,1 to 4,04/13/2022
246,73117.0,Deceased,22,04/13/2022
247,73117.0,Recovered*,1386,04/13/2022
248,73118.0,Active,6,04/13/2022
249,73118.0,Deceased,32,04/13/2022
250,73118.0,Recovered*,3002,04/13/2022
251,73119.0,Active,1 to 4,04/13/2022
252,73119.0,Deceased,133,04/13/2022
253,73119.0,Recovered*,7577,04/13/2022
254,73120.0,Active,11,04/13/2022
255,73120.0,Deceased,95,04/13/2022
256,73120.0,Recovered*,8753,04/13/2022
257,73121.0,Active,1 to 4,04/13/2022
258,73121.0,Deceased,16,04/13/2022
259,73121.0,Recovered*,721,04/13/2022
260,73122.0,Active,1 to 4,04/13/2022
261,73122.0,Deceased,43,04/13/2022
262,73122.0,Recovered*,2968,04/13/2022
263,73127.0,Active,5,04/13/2022
264,73127.0,Deceased,62,04/13/2022
265,73127.0,Recovered*,5609,04/13/2022
266,73128.0,Active,1 to 4,04/13/2022
267,73128.0,Deceased,10,04/13/2022
268,73128.0,Recovered*,1516,04/13/2022
269,73129.0,Active,1 to 4,04/13/2022
270,73129.0,Deceased,63,04/13/2022
271,73129.0,Recovered*,4788,04/13/2022
272,73130.0,Active,1 to 4,04/13/2022
273,73130.0,Deceased,78,04/13/2022
274,73130.0,Recovered*,5076,04/13/2022
275,73131.0,Active,1 to 4,04/13/2022
276,73131.0,Deceased,7,04/13/2022
277,73131.0,Recovered*,964,04/13/2022
278,73132.0,Active,1 to 4,04/13/2022
279,73132.0,Deceased,90,04/13/2022
280,73132.0,Recovered*,6731,04/13/2022
281,73134.0,Active,1 to 4,04/13/2022
282,73134.0,Deceased,14,04/13/2022
283,73134.0,Recovered*,1778,04/13/2022
284,73135.0,Active,1 to 4,04/13/2022
285,73135.0,Deceased,69,04/13/2022
286,73135.0,Recovered*,5419,04/13/2022
287,73139.0,Active,1 to 4,04/13/2022
288,73139.0,Deceased,75,04/13/2022
289,73139.0,Recovered*,4717,04/13/2022
290,73141.0,Deceased,11,04/13/2022
291,73141.0,Recovered*,537,04/13/2022
292,73142.0,Active,8,04/13/2022
293,73142.0,Deceased,47,04/13/2022
294,73142.0,Recovered*,4171,04/13/2022
295,73145.0,Active,1 to 4,04/13/2022
296,73145.0,Deceased,1 to 4,04/13/2022
297,73145.0,Recovered*,606,04/13/2022
298,73149.0,Active,1 to 4,04/13/2022
299,73149.0,Deceased,19,04/13/2022
300,73149.0,Recovered*,1289,04/13/2022
301,73150.0,Deceased,18,04/13/2022
302,73150.0,Recovered*,1185,04/13/2022
303,73151.0,Deceased,1 to 4,04/13/2022
304,73151.0,Recovered*,469,04/13/2022
305,73159.0,Active,1 to 4,04/13/2022
306,73159.0,Deceased,95,04/13/2022
307,73159.0,Recovered*,8279,04/13/2022
308,73160.0,Active,14,04/13/2022
309,73160.0,Deceased,138,04/13/2022
310,73160.0,Recovered*,17057,04/13/2022
311,73162.0,Active,8,04/13/2022
312,73162.0,Deceased,110,04/13/2022
313,73162.0,Recovered*,7094,04/13/2022
314,73165.0,Deceased,19,04/13/2022
315,73165.0,Recovered*,2020,04/13/2022
316,73169.0,Active,1 to 4,04/13/2022
317,73169.0,Deceased,5,04/13/2022
318,73169.0,Recovered*,1429,04/13/2022
319,73170.0,Active,7,04/13/2022
320,73170.0,Deceased,165,04/13/2022
321,73170.0,Recovered*,11256,04/13/2022
322,73173.0,Deceased,7,04/13/2022
323,73173.0,Recovered*,1254,04/13/2022
324,73179.0,Active,1 to 4,04/13/2022
325,73179.0,Deceased,9,04/13/2022
326,73179.0,Recovered*,2120,04/13/2022
327,73401.0,Active,15,04/13/2022
328,73401.0,Deceased,157,04/13/2022
329,73401.0,Recovered*,10598,04/13/2022
330,73425.0,Recovered*,7,04/13/2022
331,73430.0,Deceased,1 to 4,04/13/2022
332,73430.0,Recovered*,327,04/13/2022
333,73432.0,Deceased,1 to 4,04/13/2022
334,73432.0,Recovered*,268,04/13/2022
335,73433.0,Deceased,10,04/13/2022
336,73433.0,Recovered*,638,04/13/2022
337,73434.0,Recovered*,122,04/13/2022
338,73437.0,Deceased,1 to 4,04/13/2022
339,73437.0,Recovered*,41,04/13/2022
340,73438.0,Deceased,25,04/13/2022
341,73438.0,Recovered*,723,04/13/2022
342,73439.0,Active,1 to 4,04/13/2022
343,73439.0,Deceased,22,04/13/2022
344,73439.0,Recovered*,2011,04/13/2022
345,73440.0,Deceased,1 to 4,04/13/2022
346,73440.0,Recovered*,63,04/13/2022
347,73441.0,Recovered*,52,04/13/2022
348,73442.0,Deceased,1 to 4,04/13/2022
349,73442.0,Recovered*,105,04/13/2022
350,73443.0,Active,5,04/13/2022
351,73443.0,Deceased,16,04/13/2022
352,73443.0,Recovered*,1063,04/13/2022
353,73444.0,Deceased,1 to 4,04/13/2022
354,73444.0,Recovered*,50,04/13/2022
355,73446.0,Deceased,19,04/13/2022
356,73446.0,Recovered*,2380,04/13/2022
357,73447.0,Active,1 to 4,04/13/2022
358,73447.0,Deceased,5,04/13/2022
359,73447.0,Recovered*,325,04/13/2022
360,73448.0,Deceased,32,04/13/2022
361,73448.0,Recovered*,2024,04/13/2022
362,73449.0,Deceased,7,04/13/2022
363,73449.0,Recovered*,835,04/13/2022
364,73450.0,Deceased,1 to 4,04/13/2022
365,73450.0,Recovered*,363,04/13/2022
366,73453.0,Deceased,1 to 4,04/13/2022
367,73453.0,Recovered*,188,04/13/2022
368,73455.0,Deceased,6,04/13/2022
369,73455.0,Recovered*,179,04/13/2022
370,73456.0,Deceased,6,04/13/2022
371,73456.0,Recovered*,482,04/13/2022
372,73458.0,Deceased,1 to 4,04/13/2022
373,73458.0,Recovered*,231,04/13/2022
374,73459.0,Active,1 to 4,04/13/2022
375,73459.0,Deceased,1 to 4,04/13/2022
376,73459.0,Recovered*,376,04/13/2022
377,73460.0,Deceased,29,04/13/2022
378,73460.0,Recovered*,1345,04/13/2022
379,73461.0,Deceased,1 to 4,04/13/2022
380,73461.0,Recovered*,155,04/13/2022
381,73463.0,Deceased,21,04/13/2022
382,73463.0,Recovered*,843,04/13/2022
383,73481.0,Deceased,1 to 4,04/13/2022
384,73481.0,Recovered*,206,04/13/2022
385,73487.0,Recovered*,23,04/13/2022
386,73491.0,Deceased,1 to 4,04/13/2022
387,73491.0,Recovered*,178,04/13/2022
388,73501.0,Active,1 to 4,04/13/2022
389,73501.0,Deceased,76,04/13/2022
390,73501.0,Recovered*,4197,04/13/2022
391,73503.0,Active,1 to 4,04/13/2022
392,73503.0,Deceased,1 to 4,04/13/2022
393,73503.0,Recovered*,5487,04/13/2022
394,73505.0,Active,10,04/13/2022
395,73505.0,Deceased,177,04/13/2022
396,73505.0,Recovered*,11638,04/13/2022
397,73507.0,Active,1 to 4,04/13/2022
398,73507.0,Deceased,64,04/13/2022
399,73507.0,Recovered*,4981,04/13/2022
400,73520.0,Deceased,1 to 4,04/13/2022
401,73520.0,Recovered*,13,04/13/2022
402,73521.0,Active,1 to 4,04/13/2022
403,73521.0,Deceased,89,04/13/2022
404,73521.0,Recovered*,5232,04/13/2022
405,73526.0,Deceased,7,04/13/2022
406,73526.0,Recovered*,537,04/13/2022
407,73527.0,Deceased,15,04/13/2022
408,73527.0,Recovered*,1515,04/13/2022
409,73528.0,Deceased,1 to 4,04/13/2022
410,73528.0,Recovered*,182,04/13/2022
411,73529.0,Active,1 to 4,04/13/2022
412,73529.0,Deceased,26,04/13/2022
413,73529.0,Recovered*,1155,04/13/2022
414,73530.0,Deceased,1 to 4,04/13/2022
415,73530.0,Recovered*,59,04/13/2022
416,73531.0,Recovered*,78,04/13/2022
417,73532.0,Deceased,1 to 4,04/13/2022
418,73532.0,Recovered*,145,04/13/2022
419,73533.0,Active,7,04/13/2022
420,73533.0,Deceased,125,04/13/2022
421,73533.0,Recovered*,6942,04/13/2022
422,73537.0,Deceased,1 to 4,04/13/2022
423,73537.0,Recovered*,92,04/13/2022
424,73538.0,Active,1 to 4,04/13/2022
425,73538.0,Deceased,19,04/13/2022
426,73538.0,Recovered*,1876,04/13/2022
427,73539.0,Recovered*,42,04/13/2022
428,73540.0,Recovered*,108,04/13/2022
429,73541.0,Active,1 to 4,04/13/2022
430,73541.0,Deceased,8,04/13/2022
431,73541.0,Recovered*,779,04/13/2022
432,73542.0,Deceased,24,04/13/2022
433,73542.0,Recovered*,883,04/13/2022
434,73543.0,Active,1 to 4,04/13/2022
435,73543.0,Deceased,5,04/13/2022
436,73543.0,Recovered*,453,04/13/2022
437,73544.0,Deceased,1 to 4,04/13/2022
438,73544.0,Recovered*,45,04/13/2022
439,73546.0,Deceased,1 to 4,04/13/2022
440,73546.0,Recovered*,220,04/13/2022
441,73547.0,Deceased,9,04/13/2022
442,73547.0,Recovered*,294,04/13/2022
443,73548.0,Deceased,1 to 4,04/13/2022
444,73548.0,Recovered*,99,04/13/2022
445,73549.0,Deceased,1 to 4,04/13/2022
446,73549.0,Recovered*,76,04/13/2022
447,73550.0,Deceased,10,04/13/2022
448,73550.0,Recovered*,461,04/13/2022
449,73551.0,Deceased,1 to 4,04/13/2022
450,73551.0,Recovered*,1 to 4,04/13/2022
451,73552.0,Deceased,8,04/13/2022
452,73552.0,Recovered*,347,04/13/2022
453,73553.0,Recovered*,10,04/13/2022
454,73554.0,Deceased,24,04/13/2022
455,73554.0,Recovered*,850,04/13/2022
456,73555.0,Recovered*,35,04/13/2022
457,73556.0,Deceased,1 to 4,04/13/2022
458,73556.0,Recovered*,49,04/13/2022
459,73557.0,Deceased,1 to 4,04/13/2022
460,73557.0,Recovered*,62,04/13/2022
461,73559.0,Deceased,1 to 4,04/13/2022
462,73559.0,Recovered*,98,04/13/2022
463,73560.0,Recovered*,183,04/13/2022
464,73562.0,Deceased,1 to 4,04/13/2022
465,73562.0,Recovered*,134,04/13/2022
466,73564.0,Deceased,1 to 4,04/13/2022
467,73564.0,Recovered*,116,04/13/2022
468,73565.0,Deceased,1 to 4,04/13/2022
469,73565.0,Recovered*,197,04/13/2022
470,73566.0,Deceased,17,04/13/2022
471,73566.0,Recovered*,380,04/13/2022
472,73567.0,Deceased,1 to 4,04/13/2022
473,73567.0,Recovered*,179,04/13/2022
474,73568.0,Deceased,13,04/13/2022
475,73568.0,Recovered*,340,04/13/2022
476,73569.0,Deceased,1 to 4,04/13/2022
477,73569.0,Recovered*,95,04/13/2022
478,73570.0,Deceased,8,04/13/2022
479,73570.0,Recovered*,252,04/13/2022
480,73571.0,Recovered*,6,04/13/2022
481,73572.0,Deceased,14,04/13/2022
482,73572.0,Recovered*,877,04/13/2022
483,73573.0,Deceased,14,04/13/2022
484,73573.0,Recovered*,505,04/13/2022
485,73601.0,Deceased,92,04/13/2022
486,73601.0,Recovered*,3243,04/13/2022
487,73620.0,Deceased,5,04/13/2022
488,73620.0,Recovered*,295,04/13/2022
489,73622.0,Deceased,1 to 4,04/13/2022
490,73622.0,Recovered*,67,04/13/2022
491,73624.0,Deceased,7,04/13/2022
492,73624.0,Recovered*,343,04/13/2022
493,73625.0,Recovered*,96,04/13/2022
494,73626.0,Deceased,1 to 4,04/13/2022
495,73626.0,Recovered*,291,04/13/2022
496,73627.0,Deceased,1 to 4,04/13/2022
497,73627.0,Recovered*,116,04/13/2022
498,73628.0,Active,1 to 4,04/13/2022
499,73628.0,Deceased,5,04/13/2022
500,73628.0,Recovered*,414,04/13/2022
501,73632.0,Deceased,16,04/13/2022
502,73632.0,Recovered*,873,04/13/2022
503,73638.0,Recovered*,35,04/13/2022
504,73639.0,Deceased,7,04/13/2022
505,73639.0,Recovered*,157,04/13/2022
506,73641.0,Deceased,7,04/13/2022
507,73641.0,Recovered*,137,04/13/2022
508,73642.0,Deceased,1 to 4,04/13/2022
509,73642.0,Recovered*,26,04/13/2022
510,73644.0,Active,1 to 4,04/13/2022
511,73644.0,Deceased,59,04/13/2022
512,73644.0,Recovered*,3592,04/13/2022
513,73645.0,Deceased,1 to 4,04/13/2022
514,73645.0,Recovered*,301,04/13/2022
515,73646.0,Deceased,1 to 4,04/13/2022
516,73646.0,Recovered*,85,04/13/2022
517,73647.0,Deceased,1 to 4,04/13/2022
518,73647.0,Recovered*,256,04/13/2022
519,73650.0,Active,1 to 4,04/13/2022
520,73650.0,Deceased,1 to 4,04/13/2022
521,73650.0,Recovered*,251,04/13/2022
522,73651.0,Active,1 to 4,04/13/2022
523,73651.0,Deceased,23,04/13/2022
524,73651.0,Recovered*,895,04/13/2022
525,73654.0,Deceased,8,04/13/2022
526,73654.0,Recovered*,196,04/13/2022
527,73655.0,Recovered*,134,04/13/2022
528,73658.0,Deceased,1 to 4,04/13/2022
529,73658.0,Recovered*,53,04/13/2022
530,73659.0,Deceased,1 to 4,04/13/2022
531,73659.0,Recovered*,16,04/13/2022
532,73660.0,Active,1 to 4,04/13/2022
533,73660.0,Deceased,1 to 4,04/13/2022
534,73660.0,Recovered*,125,04/13/2022
535,73661.0,Deceased,1 to 4,04/13/2022
536,73661.0,Recovered*,105,04/13/2022
537,73662.0,Deceased,29,04/13/2022
538,73662.0,Recovered*,1481,04/13/2022
539,73663.0,Deceased,11,04/13/2022
540,73663.0,Recovered*,322,04/13/2022
541,73664.0,Deceased,1 to 4,04/13/2022
542,73664.0,Recovered*,268,04/13/2022
543,73666.0,Deceased,1 to 4,04/13/2022
544,73666.0,Recovered*,65,04/13/2022
545,73667.0,Deceased,1 to 4,04/13/2022
546,73667.0,Recovered*,92,04/13/2022
547,73669.0,Deceased,9,04/13/2022
548,73669.0,Recovered*,366,04/13/2022
549,73673.0,Recovered*,70,04/13/2022
550,73701.0,Active,1 to 4,04/13/2022
551,73701.0,Deceased,137,04/13/2022
552,73701.0,Recovered*,5867,04/13/2022
553,73703.0,Active,1 to 4,04/13/2022
554,73703.0,Deceased,125,04/13/2022
555,73703.0,Recovered*,7177,04/13/2022
556,73705.0,Recovered*,51,04/13/2022
557,73716.0,Deceased,1 to 4,04/13/2022
558,73716.0,Recovered*,122,04/13/2022
559,73717.0,Deceased,32,04/13/2022
560,73717.0,Recovered*,1917,04/13/2022
561,73718.0,Recovered*,124,04/13/2022
562,73719.0,Recovered*,30,04/13/2022
563,73720.0,Recovered*,46,04/13/2022
564,73722.0,Deceased,1 to 4,04/13/2022
565,73722.0,Recovered*,66,04/13/2022
566,73724.0,Deceased,5,04/13/2022
567,73724.0,Recovered*,337,04/13/2022
568,73726.0,Deceased,1 to 4,04/13/2022
569,73726.0,Recovered*,91,04/13/2022
570,73727.0,Recovered*,50,04/13/2022
571,73728.0,Active,1 to 4,04/13/2022
572,73728.0,Deceased,1 to 4,04/13/2022
573,73728.0,Recovered*,444,04/13/2022
574,73729.0,Deceased,1 to 4,04/13/2022
575,73729.0,Recovered*,159,04/13/2022
576,73730.0,Deceased,1 to 4,04/13/2022
577,73730.0,Recovered*,128,04/13/2022
578,73731.0,Recovered*,47,04/13/2022
579,73733.0,Deceased,1 to 4,04/13/2022
580,73733.0,Recovered*,46,04/13/2022
581,73734.0,Deceased,1 to 4,04/13/2022
582,73734.0,Recovered*,197,04/13/2022
583,73735.0,Deceased,1 to 4,04/13/2022
584,73735.0,Recovered*,152,04/13/2022
585,73736.0,Deceased,1 to 4,04/13/2022
586,73736.0,Recovered*,92,04/13/2022
587,73737.0,Deceased,27,04/13/2022
588,73737.0,Recovered*,1020,04/13/2022
589,73738.0,Active,1 to 4,04/13/2022
590,73738.0,Deceased,1 to 4,04/13/2022
591,73738.0,Recovered*,264,04/13/2022
592,73739.0,Deceased,1 to 4,04/13/2022
593,73739.0,Recovered*,82,04/13/2022
594,73741.0,Deceased,1 to 4,04/13/2022
595,73741.0,Recovered*,806,04/13/2022
596,73742.0,Deceased,21,04/13/2022
597,73742.0,Recovered*,1240,04/13/2022
598,73743.0,Recovered*,38,04/13/2022
599,73744.0,Recovered*,56,04/13/2022
600,73746.0,Recovered*,7,04/13/2022
601,73747.0,Recovered*,77,04/13/2022
602,73749.0,Deceased,1 to 4,04/13/2022
603,73749.0,Recovered*,92,04/13/2022
604,73750.0,Active,1 to 4,04/13/2022
605,73750.0,Deceased,34,04/13/2022
606,73750.0,Recovered*,1771,04/13/2022
607,73753.0,Recovered*,100,04/13/2022
608,73754.0,Deceased,8,04/13/2022
609,73754.0,Recovered*,244,04/13/2022
610,73755.0,Deceased,1 to 4,04/13/2022
611,73755.0,Recovered*,164,04/13/2022
612,73756.0,Deceased,1 to 4,04/13/2022
613,73756.0,Recovered*,86,04/13/2022
614,73757.0,Recovered*,30,04/13/2022
615,73758.0,Recovered*,30,04/13/2022
616,73759.0,Deceased,1 to 4,04/13/2022
617,73759.0,Recovered*,336,04/13/2022
618,73760.0,Deceased,1 to 4,04/13/2022
619,73760.0,Recovered*,109,04/13/2022
620,73761.0,Deceased,1 to 4,04/13/2022
621,73761.0,Recovered*,92,04/13/2022
622,73762.0,Deceased,7,04/13/2022
623,73762.0,Recovered*,537,04/13/2022
624,73763.0,Active,1 to 4,04/13/2022
625,73763.0,Deceased,1 to 4,04/13/2022
